Diameter,Time
2.957947,9.223832
2.958817,9.243884
2.944916,9.262866
2.947495,9.282411
2.957153,9.301658
2.957336,9.320717
2.978531,9.339902
2.97879,9.360221
2.978775,9.379613
2.986771,9.398597
2.973312,9.417567
2.972122,9.435524
2.96521,9.454789
2.987747,9.473289
2.989792,9.493087
2.989868,9.512739
2.978836,9.531914
2.978577,9.550677
2.996216,9.571105
2.975952,9.590987
2.961899,9.610543
2.960663,9.629474
2.993896,9.64865
2.979767,9.666471
2.980499,9.684582
2.977371,9.704128
2.976776,9.723501
2.998032,9.742668
3.013474,9.761103
3.026077,9.780272
3.03978,9.800259
3.058029,9.819707
3.088715,9.838647
3.13121,9.858325
3.131195,9.878683
3.131119,9.899203
3.131058,9.918366
3.131058,9.937627
3.126419,9.957244
3.107803,9.975175
3.106308,9.995537
3.124481,10.01412
3.113419,10.033
3.104172,10.05261
3.099762,10.07004
3.088333,10.08986
3.100082,10.10886
3.089828,10.12777
3.101028,10.14668
3.087677,10.16465
3.090698,10.1825
3.10112,10.20155
3.101395,10.22146
3.105942,10.24067
3.114059,10.26005
3.106415,10.27961
3.116867,10.299
3.117661,10.31825
3.095703,10.33836
3.089325,10.35878
3.092484,10.37703
3.102814,10.3967
3.107635,10.41733
3.108139,10.43703
3.138657,10.45481
3.157379,10.47431
3.176849,10.49329
3.189285,10.51204
3.200058,10.53125
3.213394,10.54926
3.216919,10.56815
3.227798,10.58684
3.228928,10.60512
3.290054,10.62563
3.304749,10.64517
3.413696,10.66499
3.421585,10.68388
3.488876,10.70268
3.504715,10.72181
3.544983,10.74084
3.559662,10.75978
3.560669,10.77854
3.572327,10.79757
3.611374,10.81672
3.632507,10.83742
3.662994,10.85677
3.681702,10.87566
3.731369,10.89471
3.79277,10.91369
3.798264,10.93157
3.824219,10.94909
3.798813,10.96756
3.801178,10.98704
3.823349,11.00525
3.866394,11.02381
3.88063,11.04541
3.933304,11.06606
3.933029,11.08495
3.960465,11.10391
3.959076,11.12324
3.959152,11.14224
3.976028,11.16046
3.999863,11.1786
4.018387,11.19774
4.039139,11.21685
4.059158,11.23579
4.068146,11.2564
4.080048,11.27565
4.08699,11.29352
4.099655,11.3343
4.099884,11.35351
4.103867,11.37243
4.117386,11.39097
4.143295,11.41
4.143875,11.42876
4.14859,11.44803
4.150909,11.46811
4.173477,11.48766
4.195755,11.50671
4.209427,11.5257
4.21138,11.54451
4.219482,11.56364
4.248795,11.58162
4.250854,11.60046
4.25943,11.62002
4.262955,11.63885
4.27562,11.65791
4.304932,11.67857
4.307495,11.69774
4.309036,11.7167
4.322037,11.73557
4.329132,11.75403
4.329193,11.7718
4.339981,11.79197
4.346344,11.81078
4.347015,11.83013
4.355209,11.84874
4.35376,11.8667
4.355621,11.88755
4.367737,11.90774
4.368042,11.92557
4.368423,11.94408
4.377426,11.96307
4.393997,11.98035
4.396469,11.99856
4.402725,12.01801
4.405792,12.03713
4.424637,12.05685
4.425186,12.07579
4.437744,12.09626
4.442856,12.11583
4.443085,12.13488
4.443192,12.15473
4.448685,12.17355
4.455688,12.19264
4.461395,12.21163
4.500153,12.23122
4.533279,12.25029
4.551376,12.27052
4.566528,12.28947
4.575058,12.30928
4.577209,12.3294
4.577286,12.34844
4.619736,12.36744
4.62886,12.38619
4.619751,12.40495
4.616165,12.42371
4.613602,12.44282
4.61351,12.46185
4.613708,12.48083
4.614273,12.49956
4.641235,12.51993
4.649597,12.5395
4.694672,12.55852
4.720306,12.57844
4.741104,12.59769
4.770844,12.61769
4.778,12.63753
4.792908,12.65566
4.798096,12.67343
4.816345,12.69137
4.839264,12.70971
4.838715,12.73097
4.843811,12.75054
4.836655,12.76959
4.853119,12.78844
4.853622,12.80786
4.853989,12.82761
4.846771,12.84612
4.836075,12.86468
4.841934,12.88359
4.836594,12.90352
4.842346,12.9239
4.843231,12.94474
4.877045,12.96485
4.894485,12.98349
4.907394,13.00347
4.908478,13.02282
4.912186,13.04329
4.921585,13.06309
4.939713,13.08422
4.940109,13.10365
4.942917,13.12258
4.955414,13.14182
4.95253,13.16229
4.959335,13.18197
4.968231,13.20066
4.978699,13.21968
4.979645,13.23886
4.97934,13.25994
4.999573,13.27858
5.002914,13.29783
5.005615,13.31686
5.03009,13.3369
5.031738,13.3565
5.060699,13.38349
5.073029,13.40383
5.074524,13.42284
5.091309,13.44263
5.110138,13.46073
5.131546,13.48033
5.148651,13.49966
5.171799,13.51871
5.174911,13.53852
5.188904,13.55716
5.189209,13.57753
5.196106,13.59704
5.154663,13.61519
5.165283,13.63405
5.165207,13.65292
5.188797,13.67088
5.192215,13.69009
5.191452,13.70963
5.223053,13.72853
5.225327,13.74824
5.215668,13.76752
5.223099,13.78712
5.22879,13.80654
5.26326,13.82553
5.261795,13.84431
5.272461,13.86411
5.27095,13.88349
5.273544,13.90334
5.2715,13.92113
5.272186,13.94067
5.277969,13.95964
5.278091,13.97873
5.276962,13.99915
5.307938,14.01933
5.330124,14.03869
5.320084,14.05654
5.319412,14.0749
5.316147,14.09476
5.329926,14.11388
5.301224,14.13351
5.315933,14.15255
5.31636,14.17156
5.312134,14.18995
5.287338,14.21105
5.28772,14.23043
5.31662,14.24922
5.331268,14.26738
5.314117,14.2874
5.313248,14.30611
5.311859,14.32395
5.311096,14.34317
5.298615,14.36376
5.287384,14.38339
5.281448,14.40211
5.270126,14.42255
5.256546,14.44222
5.280121,14.46077
5.284637,14.47957
5.289612,14.4986
5.311203,14.51763
5.328613,14.53653
5.327286,14.55505
5.331268,14.57399
5.330811,14.5938
5.325912,14.6128
5.30513,14.63305
5.279831,14.6526
5.30481,14.67072
5.293945,14.68963
5.313461,14.70851
5.312836,14.72749
5.32933,14.74657
5.351471,14.7657
5.356934,14.78453
5.359711,14.80345
5.370026,14.82279
5.383041,14.84312
5.410675,14.86297
5.417297,14.88254
5.409882,14.90173
5.409851,14.92056
5.396454,14.93976
5.397186,14.95886
5.399841,14.97781
5.385742,14.99681
5.380997,15.01585
5.380539,15.03473
5.381943,15.05455
5.385559,15.07365
5.379517,15.09305
5.366302,15.11194
5.378998,15.13055
5.387939,15.14952
5.379852,15.16717
5.382736,15.18529
5.371719,15.20374
5.386871,15.2245
5.354126,15.2438
5.28067,15.26415
5.090805,15.28353
5.237656,15.30256
5.204971,15.32151
5.223907,15.34044
5.249756,15.36023
5.252823,15.37981
5.239319,15.42183
5.234161,15.44181
5.236404,15.46137
5.247223,15.48263
5.243988,15.50218
5.247849,15.52028
5.243317,15.54024
5.257675,15.55884
5.266205,15.57785
5.265305,15.59566
5.263214,15.61523
5.26001,15.63433
5.260361,15.6538
5.270218,15.67367
5.268677,15.69379
5.266983,15.71348
5.271286,15.7327
5.270325,15.75173
5.270248,15.77108
5.27417,15.78859
5.26915,15.80716
5.275116,15.82646
5.275925,15.84541
5.276932,15.86543
5.325851,15.88482
5.303421,15.90632
5.325943,15.92612
5.333618,15.94557
5.292725,15.96439
5.298431,15.98384
5.282623,16.00367
5.296295,16.02235
5.29657,16.04002
5.305435,16.05916
5.309402,16.07769
5.30867,16.09667
5.302078,16.11679
5.304932,16.13621
5.304779,16.15559
5.305038,16.17522
5.304855,16.19361
5.299118,16.21297
5.299698,16.23191
5.30072,16.25086
5.304352,16.26936
5.305313,16.28844
5.306854,16.3069
5.306335,16.32725
5.374527,16.34678
5.315231,16.36499
5.311127,16.38409
5.329483,16.40211
5.328415,16.42098
5.343155,16.44032
5.333633,16.45975
5.334991,16.47885
5.3358,16.49833
5.336334,16.51722
5.331604,16.53749
5.342804,16.55706
5.360641,16.57547
5.379608,16.59501
5.380585,16.6142
5.379852,16.63442
5.382919,16.65394
5.382584,16.67298
5.38028,16.6919
5.385925,16.71079
5.389816,16.72997
5.403488,16.75012
5.406708,16.76979
5.40683,16.7886
5.404755,16.80758
5.389633,16.82659
5.38736,16.84556
5.360428,16.86438
5.2453,16.88404
5.325134,16.90285
5.391006,16.92278
5.342728,16.94161
5.342621,16.96198
5.401733,16.98193
5.409164,17.00144
5.404083,17.02029
5.397644,17.03981
5.401093,17.05883
5.400299,17.07814
5.339996,17.09806
5.312439,17.11718
5.310806,17.13604
5.333984,17.15445
5.337189,17.17536
5.337311,17.19499
5.318176,17.21368
5.333252,17.23349
5.302704,17.25373
5.319199,17.2732
5.317917,17.29383
5.317169,17.3136
5.309174,17.33287
5.300095,17.35233
5.297592,17.37136
5.287933,17.39092
5.28833,17.40987
5.28833,17.42888
5.288269,17.44765
5.291534,17.46668
5.296967,17.48487
5.28717,17.50379
5.292511,17.52381
5.292389,17.54284
5.300766,17.56273
5.291885,17.58097
5.308121,17.60105
5.311844,17.62175
5.355423,17.64069
5.364746,17.65965
5.362595,17.67852
5.366486,17.69775
5.365021,17.71671
5.362366,17.73558
5.362259,17.75468
5.362228,17.77369
5.369446,17.79255
5.369934,17.81232
5.360367,17.8326
5.370605,17.85173
5.371078,17.87054
5.230225,17.88993
5.332275,17.9086
5.282745,17.9276
5.342178,17.94571
5.305023,17.96442
5.311279,17.98364
5.308121,18.00248
5.310913,18.02328
5.312271,18.04342
5.313141,18.06237
5.313004,18.08145
5.298218,18.09849
5.304489,18.11665
5.309006,18.1355
5.310287,18.15358
5.313507,18.17182
5.314362,18.19036
5.313217,18.20947
5.306351,18.23003
5.310959,18.25049
5.309113,18.26978
5.314941,18.28879
5.332672,18.30833
5.336227,18.32639
5.336121,18.3456
5.336624,18.36448
5.335724,18.38348
5.335602,18.4031
5.33493,18.42361
5.327942,18.4449
5.342575,18.46394
5.484512,18.48343
5.407822,18.50219
5.489456,18.52065
5.431808,18.53939
5.414551,18.55847
5.418152,18.57738
5.416,18.59599
5.41333,18.61528
5.418198,18.63511
5.393478,18.6563
5.365967,18.67496
5.384964,18.69473
5.388504,18.71359
5.400421,18.73147
5.389908,18.75046
5.390442,18.76947
5.401642,18.7885
5.404282,18.80643
5.444458,18.82496
5.394119,18.844
5.424133,18.86459
5.367462,18.88515
5.362869,18.90373
5.314682,18.92295
5.314438,18.9426
5.314911,18.96014
5.341705,18.97821
5.348877,18.99745
5.347153,19.0177
5.386063,19.03667
5.399231,19.05565
5.400024,19.07651
5.390015,19.09491
5.390686,19.11414
5.40097,19.13325
5.391327,19.15218
5.323715,19.17116
5.317245,19.19136
5.315338,19.20905
5.381561,19.22716
5.307953,19.24612
5.36203,19.26416
5.37645,19.28437
5.430588,19.30371
5.433304,19.32258
5.461121,19.34141
5.451172,19.35988
5.436462,19.37813
5.454391,19.39703
5.412186,19.41579
5.362518,19.43472
5.301788,19.45269
5.366501,19.47165
5.366501,19.4922
5.385666,19.51202
5.368103,19.53094
5.349625,19.54995
5.374786,19.56899
5.355957,19.58863
5.356094,19.60795
5.369598,19.62684
5.401367,19.64583
5.344849,19.66429
5.311584,19.68332
5.248352,19.70358
5.348022,19.72323
5.370224,19.74196
5.367722,19.76196
5.364578,19.78095
5.367661,19.79889
5.391113,19.81847
5.362457,19.83783
5.381531,19.86362
5.381241,19.88344
5.390793,19.90535
5.381973,19.92549
5.322662,19.94453
5.323151,19.96339
5.305481,19.98302
5.327942,20.00296
5.225525,20.02313
5.217773,20.04212
5.217453,20.06133
5.221985,20.07853
5.278671,20.09668
5.277802,20.1167
5.310471,20.13684
5.329056,20.15516
5.361191,20.17459
5.359772,20.19345
5.276993,20.21319
5.276352,20.2328
5.390045,20.25141
5.287567,20.27028
5.292145,20.28938
5.327682,20.30898
5.279114,20.3294
5.294113,20.34765
5.294312,20.36676
5.295975,20.38553
5.506729,20.40489
5.362396,20.42462
5.289108,20.4435
5.242218,20.46242
5.257095,20.48125
5.308533,20.5003
5.288864,20.51984
5.313461,20.54112
5.323898,20.56056
5.378464,20.57985
5.37793,20.59971
5.379425,20.61894
5.378235,20.63902
5.393829,20.65855
5.376648,20.67763
5.378784,20.69548
5.362839,20.71365
5.376877,20.73265
5.368866,20.75311
5.362671,20.77306
5.343597,20.7926
5.303741,20.81157
5.305588,20.82928
5.305588,20.84719
5.307541,20.86522
5.30864,20.88415
5.328003,20.90373
5.407227,20.92268
5.403778,20.94049
5.416565,20.95984
5.413589,20.97989
5.426392,20.99945
5.412674,21.01902
5.419022,21.03814
5.400604,21.05646
5.418732,21.07582
5.557434,21.09558
5.62796,21.11451
5.045319,21.13361
5.346359,21.15238
4.952454,21.17242
5.148895,21.19158
5.560791,21.21072
5.736862,21.22943
5.500076,21.24887
5.653122,21.26893
5.481598,21.28821
5.559311,21.30801
5.52977,21.32669
5.352509,21.3457
5.518463,21.36413
5.549057,21.38502
5.529388,21.40484
5.404617,21.42398
5.451981,21.44235
5.457535,21.4612
5.433136,21.48066
5.485397,21.4998
5.485626,21.51842
5.467316,21.53748
5.436874,21.55665
5.450943,21.57586
5.454102,21.5969
5.416656,21.61572
5.414841,21.63567
5.382614,21.65514
5.414841,21.67533
5.426376,21.69422
5.504654,21.71424
5.514832,21.73306
5.542374,21.75213
5.563278,21.77123
5.448578,21.79008
5.448471,21.81092
5.455978,21.83042
5.459015,21.84938
5.459671,21.86909
5.483597,21.88837
5.498535,21.90638
5.600494,21.92429
5.619217,21.94361
5.608566,21.96319
5.610184,21.98255
5.606476,22.0015
5.607224,22.02115
5.6035,22.04036
5.590683,22.05936
5.574783,22.07828
5.59584,22.09669
5.573303,22.11501
5.572723,22.13345
5.584,22.1529
5.594772,22.17347
5.586548,22.19368
5.586548,22.21275
5.569565,22.23426
5.570496,22.2535
5.572906,22.27241
5.575256,22.29159
5.576508,22.31132
5.578537,22.33034
5.563812,22.34935
5.560837,22.36821
5.541306,22.38712
5.541183,22.40586
5.540726,22.42496
5.540924,22.44417
5.564072,22.46338
5.575302,22.48289
5.582718,22.50172
5.582535,22.52078
5.628128,22.53971
5.633636,22.55868
5.616669,22.57762
5.572952,22.5966
5.573639,22.61553
5.581436,22.63452
5.599747,22.6549
5.596741,22.67484
5.60199,22.694
5.570084,22.71366
5.52713,22.7337
5.548019,22.753
5.542343,22.77276
5.542221,22.7922
5.523071,22.80942
5.522339,22.82822
5.521255,22.84814
5.51622,22.86764
5.509445,22.88741
5.48941,22.90646
5.494354,22.92538
5.501312,22.94377
5.497055,22.96262
5.500153,22.98323
5.523224,23.00393
5.490326,23.02335
5.488785,23.0433
5.493454,23.06251
5.492981,23.08461
5.463287,23.10544
5.501114,23.12664
5.455399,23.14554
5.455551,23.16524
5.456635,23.18318
5.470062,23.20104
5.533905,23.21922
5.552826,23.23934
5.555527,23.25849
5.561935,23.27866
5.466675,23.2996
5.511795,23.31836
5.451263,23.33756
5.469864,23.35667
5.469818,23.37668
5.471451,23.39485
5.44162,23.4133
5.477692,23.43287
5.4729,23.4518
5.408264,23.47062
5.39418,23.48965
5.400131,23.51076
5.380096,23.52943
5.377914,23.54864
5.378098,23.56661
5.378098,23.58478
5.604538,23.60302
5.564117,23.62233
5.499359,23.64149
5.274994,23.66058
4.744461,23.67939
4.744461,23.69912
4.744461,23.71956
4.744461,23.73848
4.744461,23.7574
4.744461,23.77654
5.374832,23.7954
5.674652,23.81427
5.805145,23.83335
5.784012,23.85217
5.742874,23.87133
5.67984,23.89005
5.679871,23.90911
5.699402,23.92951
5.779297,23.94939
5.770493,23.96919
5.647308,23.98895
5.70871,24.00789
5.70105,24.02686
5.66481,24.04475
5.655182,24.06271
5.691391,24.08183
5.617172,24.10068
5.641205,24.11989
5.673599,24.14
5.689392,24.15961
5.675659,24.1782
5.637955,24.19772
5.630753,24.21659
5.812637,24.23623
5.689651,24.2552
5.724152,24.27371
5.701508,24.29272
5.69751,24.31232
