Average Diameter,Time
3.942186,3.182222
3.94465,3.201251
3.947162,3.220208
3.949539,3.239268
3.95174,3.26027
3.954028,3.27923
3.956291,3.298961
3.958595,3.318166
3.960866,3.337047
3.963094,3.356128
3.965325,3.373999
3.967707,3.392783
3.970115,3.412327
3.972509,3.43118
3.97486,3.449043
3.977189,3.470992
3.979486,3.491138
3.98177,3.510127
3.983746,3.527964
3.984953,3.546979
3.986548,3.565303
3.988622,3.584956
3.990711,3.603899
3.992668,3.623338
3.994524,3.642422
3.996537,3.66044
3.998561,3.68101
4.000575,3.700241
4.00261,3.719078
4.004644,3.738133
4.006737,3.757256
4.008882,3.776251
4.01109,3.794277
4.013262,3.813814
4.015419,3.833047
4.01755,3.852243
4.019575,3.871218
4.021455,3.891927
4.022962,3.910154
4.024552,3.928134
4.026369,3.94728
4.027336,3.966127
4.027108,3.985187
4.028854,4.004277
4.030156,4.023104
4.030973,4.041942
4.031959,4.061019
4.03307,4.079709
4.034164,4.101052
4.035256,4.119955
4.036316,4.138878
4.037399,4.158314
4.038495,4.17738
4.03957,4.196145
4.04064,4.215139
4.041962,4.233185
4.043288,4.252341
4.044603,4.271242
4.045486,4.290161
4.04775,4.311271
4.04999,4.329006
4.052065,4.348065
4.054256,4.366841
4.056305,4.387247
4.05833,4.405948
4.060081,4.424922
4.06202,4.443911
4.063974,4.46299
4.066033,4.482036
4.068063,4.500208
4.07012,4.520221
4.07213,4.539999
4.074126,4.560206
4.076081,4.579559
4.078015,4.599068
4.079917,4.617047
4.08168,4.636179
4.081795,4.655078
4.082972,4.674324
4.084352,4.69338
4.085404,4.712475
4.086376,4.734908
4.087348,4.754056
4.088315,4.773319
4.089345,4.792288
4.090331,4.810214
4.091418,4.828393
4.092498,4.87327
4.09357,4.892179
4.094667,4.911236
4.095747,4.929799
4.096819,4.951224
4.097884,4.971503
4.099061,4.990398
4.100504,5.012487
4.101593,5.033159
4.10352,5.051938
4.105105,5.070315
4.106682,5.089253
4.108242,5.108261
4.109777,5.126801
4.111286,5.144826
4.112786,5.165562
4.114271,5.184148
4.115792,5.203349
4.117298,5.222945
4.118775,5.241919
4.120274,5.260698
4.121813,5.279717
4.123361,5.298838
4.124903,5.317594
4.126415,5.336696
4.127926,5.355628
4.129773,5.37633
4.13379,5.395386
4.135968,5.413892
4.13765,5.432827
4.139375,5.45186
4.140857,5.470326
4.14216,5.489743
4.143391,5.508838
4.144688,5.527993
4.145991,5.545748
4.14728,5.564783
4.148564,5.586099
4.149851,5.605824
4.15105,5.624844
4.152239,5.643761
4.153586,5.66268
4.15474,5.681527
4.155542,5.700633
4.156466,5.719384
4.157149,5.737572
4.157773,5.755289
4.158733,5.773335
4.159726,5.794188
4.160849,5.813101
4.161961,5.831046
4.163131,5.850361
4.164263,5.868917
4.165389,5.887879
4.166563,5.906888
4.167763,5.92478
4.168961,5.943734
4.170164,5.963402
4.171382,5.982152
4.172593,6.003112
4.173817,6.022111
4.175033,6.040286
4.175951,6.059144
4.177029,6.078153
4.178562,6.097033
4.179828,6.115943
4.180919,6.133883
4.182092,6.152814
4.183289,6.173142
4.184462,6.224528
4.185654,6.246713
4.186887,6.266129
4.18812,6.284573
4.189374,6.303877
4.190604,6.322924
4.191896,6.341919
4.193209,6.359646
4.19451,6.37909
4.195825,6.397977
4.197062,6.417893
4.198246,6.437095
4.19902,6.457854
4.199422,6.476864
4.199987,6.494725
4.200687,6.513393
4.201784,6.532467
4.202768,6.551403
4.203692,6.569301
4.204961,6.589152
4.205992,6.607934
4.207094,6.626931
4.208213,6.645887
4.209239,6.667346
4.210238,6.687664
4.211074,6.705497
4.212033,6.72433
4.213038,6.743132
4.214036,6.761034
4.215003,6.779989
4.215965,6.799035
4.216918,6.816899
4.217856,6.835819
4.218976,6.855046
4.219819,6.874659
4.220721,6.893559
4.221413,6.912651
4.222432,6.930125
4.223365,6.948137
4.224192,6.967282
4.224962,6.985885
4.22586,7.004437
4.226658,7.022468
4.227608,7.041452
4.228381,7.059988
4.229191,7.081244
4.230225,7.100914
4.231226,7.120042
4.232069,7.138753
4.232895,7.157635
4.233918,7.177035
4.235174,7.19572
4.236112,7.213885
4.237049,7.231962
4.238038,7.250957
4.239108,7.269936
4.240293,7.290694
4.24145,7.310191
4.242601,7.329808
4.243747,7.348883
4.244881,7.368335
4.246032,7.387586
4.247148,7.40708
4.247892,7.425925
4.248764,7.443991
4.249734,7.462418
4.25073,7.48139
4.251721,7.502789
4.252707,7.522999
4.25368,7.542789
4.254928,7.591978
4.255443,7.611376
4.256067,7.631013
4.256758,7.65023
4.25767,7.669044
4.258936,7.688612
4.259728,7.70992
4.260588,7.729077
4.261381,7.748127
4.261925,7.766304
4.262731,7.784944
4.263532,7.803844
4.264309,7.822307
4.264967,7.84109
4.265527,7.859923
4.266173,7.878232
4.266734,7.896198
4.268679,7.916975
4.268679,7.936512
4.268679,7.956205
4.268679,7.975064
4.268679,7.993123
4.268679,8.012262
4.268679,8.030036
4.268679,8.049181
4.268679,8.067887
4.268679,8.085735
4.268679,8.104706
4.270465,8.125605
4.271873,8.144695
4.272143,8.163797
4.27262,8.182073
4.273044,8.201829
4.273536,8.220699
4.273812,8.238869
4.274428,8.258046
4.274845,8.277562
4.275615,8.296255
4.276618,8.314795
4.277433,8.337644
4.278156,8.357158
4.278774,8.376101
4.279424,8.394182
4.280078,8.412416
4.28069,8.43202
4.281308,8.449913
4.281841,8.468824
4.282457,8.48781
4.283065,8.506007
4.283558,8.52507
4.283965,8.545808
4.284368,8.564941
4.28473,8.584131
4.284963,8.603773
4.285388,8.623244
4.285646,8.642789
4.285646,8.662336
4.285646,8.680566
4.285646,8.699368
4.285646,8.718296
4.285646,8.737265
4.285646,8.758129
4.285646,8.777069
4.285646,8.79604
4.285646,8.814035
4.285646,8.831925
4.285646,8.850951
4.286362,8.87013
4.287153,8.889027
4.287477,8.907894
4.287744,8.947853
4.288113,8.968519
4.288501,8.988092
4.288848,9.008262
4.289043,9.026199
4.289484,9.044837
4.289903,9.063766
4.290318,9.08298
4.290641,9.101665
4.291013,9.119242
4.291368,9.138102
4.291778,9.157221
4.292088,9.177806
4.292394,9.196605
4.292694,9.214437
4.29307,9.232484
4.293366,9.251295
4.293675,9.270316
4.293983,9.289209
4.294622,9.307205
4.294914,9.326112
4.294982,9.345294
4.295449,9.364169
4.295738,9.384832
4.296031,9.403998
4.296624,9.423021
4.29679,9.442956
4.297049,9.461855
4.297428,9.480704
4.297886,9.500094
4.298249,9.520133
4.298618,9.539394
4.298993,9.558859
4.29935,9.577893
4.299698,9.598205
4.299884,9.618477
4.30015,9.637124
4.300423,9.655479
4.300686,9.675423
4.300922,9.694273
4.301126,9.713749
4.301335,9.733192
4.301541,9.75228
4.301593,9.771043
4.301646,9.790492
4.301801,9.810876
4.301972,9.830177
4.302144,9.849064
4.302324,9.867818
4.302563,9.885756
4.302817,9.904286
4.303051,9.923694
4.303303,9.94298
4.303547,9.961873
4.303796,9.980997
4.304018,10.00023
4.304351,10.02083
4.304775,10.03986
4.304995,10.05871
4.305489,10.07796
4.305489,10.097
4.305489,10.11593
4.306569,10.13481
4.307091,10.15374
4.307838,10.17241
4.308529,10.19136
4.309209,10.20984
4.309885,10.23073
4.31055,10.24936
4.311217,10.26823
4.311845,10.31383
4.312475,10.33313
4.313098,10.3522
4.313627,10.37114
4.314039,10.39003
4.314455,10.40867
4.314828,10.42744
4.315206,10.44766
4.315584,10.46742
4.315938,10.48621
4.316284,10.50532
4.316629,10.52423
4.316976,10.54303
4.317348,10.56138
4.318095,10.57997
4.318729,10.59904
4.319017,10.61809
4.319536,10.63579
4.319815,10.65662
4.320312,10.67584
4.320835,10.69363
4.321327,10.71311
4.321797,10.73186
4.322271,10.75087
4.322678,10.76875
4.323045,10.78684
4.323352,10.80484
4.323642,10.82444
4.323908,10.8433
4.32417,10.86397
4.324405,10.88389
4.324639,10.90195
4.324874,10.92098
4.325088,10.9387
4.325356,10.9578
4.325626,10.97673
4.32591,10.9961
4.326192,11.01469
4.326505,11.03353
4.327165,11.05255
4.327787,11.07347
4.328178,11.09243
4.328565,11.11139
4.32901,11.12937
4.329461,11.14823
4.329948,11.16727
4.330384,11.18517
4.330751,11.20424
4.331268,11.22307
4.331851,11.2421
4.332274,11.26121
4.332711,11.28164
4.333363,11.301
4.33398,11.3199
4.334706,11.33785
4.335361,11.35681
4.335907,11.37572
4.336411,11.39478
4.336893,11.41262
4.33728,11.43134
4.337757,11.45001
4.338243,11.46887
4.338728,11.4898
4.339202,11.50825
4.339675,11.52774
4.340165,11.54574
4.340652,11.56421
4.341125,11.58245
4.341625,11.60128
4.342125,11.62029
4.342621,11.63921
4.343118,11.68292
4.343578,11.70355
4.343976,11.72263
4.344558,11.74146
4.344955,11.76028
4.345275,11.77945
4.34561,11.79877
4.345939,11.81736
4.346288,11.83566
4.346637,11.85418
4.346984,11.87299
4.347323,11.89192
4.347667,11.91165
4.348027,11.93095
4.348407,11.94973
4.348787,11.96921
4.34917,11.98874
4.349588,12.00817
4.350005,12.02785
4.350397,12.04562
4.350772,12.06367
4.351124,12.08263
4.35147,12.10217
4.351805,12.12298
4.35217,12.14086
4.352539,12.15982
4.352936,12.17964
4.353351,12.19886
4.353741,12.21766
4.354125,12.23688
4.354507,12.25627
4.354902,12.27588
4.355327,12.29425
4.35575,12.31324
4.356175,12.33437
4.356603,12.35373
4.357039,12.37186
4.357578,12.39096
4.358116,12.41089
4.35865,12.42988
4.359193,12.44779
4.359747,12.46703
4.360308,12.48685
4.360564,12.50614
4.36091,12.52595
4.361305,12.5459
4.361696,12.56472
4.36208,12.58754
4.362433,12.6068
4.362746,12.62578
4.36307,12.64503
4.363399,12.66415
4.36372,12.68217
4.364039,12.70103
4.364358,12.71995
4.364696,12.73875
4.365041,12.76035
4.365375,12.77967
4.365685,12.79878
4.365994,12.81667
4.366331,12.83573
4.366693,12.85467
4.367064,12.87366
4.367436,12.89274
4.367826,12.91159
4.368255,12.93073
4.36867,12.95054
4.369083,12.97164
4.36945,12.99151
4.369814,13.01032
4.370177,13.0292
4.370534,13.04726
4.371002,13.06617
4.371173,13.08513
4.37137,13.10473
4.371248,13.12375
4.371362,13.1426
4.371298,13.16033
4.371493,13.18109
4.371707,13.19996
4.372087,13.21892
4.37237,13.23804
4.372643,13.25678
4.373018,13.27528
4.373551,13.29455
4.373973,13.31397
4.374425,13.33315
4.374842,13.35258
4.375073,13.37139
4.375515,13.39123
4.375849,13.41008
4.376133,13.4298
4.377162,13.4486
4.377878,13.46756
4.378329,13.48661
4.379045,13.50453
4.379725,13.5242
4.380385,13.54315
4.381043,13.5624
4.3817,13.58152
4.382368,13.60211
4.383014,13.62177
4.383412,13.64057
4.384199,13.65969
4.384457,13.67841
4.38486,13.69754
4.385381,13.71664
4.385916,13.73524
4.386497,13.75447
4.387053,13.77242
4.387704,13.79181
4.388463,13.8137
4.389184,13.83328
4.389904,13.85216
4.3906,13.87103
4.391297,13.88904
4.391996,13.90809
4.392684,13.92705
4.393572,13.94616
4.394302,13.96507
4.39494,13.984
4.395555,14.00311
4.39612,14.02362
4.396684,14.04274
4.397169,14.06197
4.39765,14.08066
4.398224,14.09961
4.398734,14.11929
4.39929,14.13732
4.399864,14.15576
4.400444,14.17477
4.401024,14.1928
4.401587,14.21292
4.402132,14.23384
4.402678,14.25322
4.403211,14.27194
4.403707,14.29077
4.4042,14.30989
4.404683,14.32914
4.405156,14.34887
4.405625,14.368
4.406073,14.38594
4.40649,14.40489
4.406958,14.42384
4.407496,14.44458
4.407975,14.46379
4.408394,14.48276
4.408872,14.50225
4.40935,14.52106
4.410041,14.53985
4.410518,14.55912
4.410991,14.57698
4.411462,14.59606
4.412005,14.61388
4.412522,14.63297
4.413037,14.65409
4.413168,14.67349
4.413752,14.69283
4.414877,14.71215
4.415012,14.73095
4.415149,14.74875
4.415296,14.76773
4.415648,14.78674
4.415931,14.80563
4.416291,14.82395
4.416709,14.8433
4.417057,14.8646
4.417383,14.88426
4.417723,14.90302
4.418064,14.92095
4.418405,14.93976
4.418736,14.95766
4.419055,14.97651
4.419373,14.99594
4.419689,15.01497
4.419958,15.03283
4.42025,15.05166
4.420541,15.07252
4.420843,15.0925
4.421144,15.11049
4.421445,15.12938
4.42178,15.14809
4.422086,15.16752
4.422366,15.18866
4.422645,15.20848
4.422854,15.22904
4.423043,15.24784
4.423247,15.2678
4.42345,15.2886
4.42345,15.3079
4.423704,15.327
4.423766,15.34576
4.423932,15.36422
4.424098,15.38323
4.424264,15.40145
4.424445,15.41902
4.424626,15.43857
4.424797,15.45821
4.424959,15.47681
4.425097,15.49684
4.425237,15.51616
4.425377,15.53635
4.425517,15.55579
4.425663,15.5747
4.425809,15.59431
4.425947,15.61339
4.426067,15.63214
4.426355,15.65105
4.42635,15.66989
4.426463,15.68935
4.426579,15.71095
4.426742,15.72976
4.426893,15.74876
4.427044,15.7676
4.427187,15.78671
4.427265,15.80528
4.427327,15.82453
4.427403,15.84389
4.427517,15.86312
4.427592,15.88191
4.427706,15.90206
4.427894,15.92413
4.428123,15.94365
4.428351,15.96263
4.428595,15.98166
4.428845,16.00052
4.429095,16.01969
4.429345,16.0389
4.429662,16.05801
4.429954,16.07581
4.430197,16.09486
4.430448,16.11332
4.430686,16.1333
4.430896,16.15243
4.431107,16.17176
4.431331,16.19087
4.431555,16.2092
4.431791,16.22882
4.431995,16.24817
4.432216,16.26777
4.432437,16.28669
4.43265,16.30576
4.432855,16.32458
4.433061,16.34583
4.43327,16.36403
4.43348,16.38276
4.433694,16.40274
4.433899,16.42096
4.434103,16.43938
4.434303,16.45911
4.434506,16.47813
4.434703,16.4971
4.434896,16.51649
4.43509,16.53499
4.435284,16.55578
4.435448,16.57487
4.435623,16.59381
4.435786,16.61308
4.435985,16.63165
4.436015,16.65105
4.436234,16.66963
4.436577,16.68861
4.437112,16.7082
4.43758,16.72721
4.438056,16.74601
4.43853,16.76698
4.438985,16.78593
4.439427,16.80456
4.439863,16.82419
4.440288,16.84307
4.44071,16.86187
4.441107,16.88093
4.44144,16.89969
4.441813,16.9178
4.442184,16.93681
4.442561,16.95473
4.442935,16.97581
4.443302,16.99471
4.443676,17.01351
4.444031,17.03274
4.444388,17.05134
4.444745,17.07046
4.445063,17.09034
4.445329,17.13686
4.445595,17.15474
4.445863,17.17543
4.446129,17.19357
4.446394,17.2128
4.446655,17.23355
4.446928,17.25348
4.447216,17.27196
4.447504,17.29103
4.447771,17.3101
4.44804,17.3289
4.448287,17.34813
4.448532,17.3668
4.448753,17.38762
4.448971,17.40667
4.449193,17.42569
4.449397,17.44453
4.449599,17.46388
4.449799,17.48332
4.45,17.50257
4.450255,17.52229
4.450509,17.54113
4.450762,17.55995
4.451023,17.57898
4.451283,17.59991
4.451541,17.61873
4.451896,17.63771
4.452426,17.65682
4.452525,17.67571
4.452665,17.6936
4.452709,17.71295
4.452848,17.73295
4.45298,17.75272
4.453124,17.77051
4.453235,17.78948
4.453346,17.81125
4.453454,17.83064
4.453562,17.8497
4.453615,17.86872
4.453655,17.88799
4.453708,17.90786
4.453762,17.92683
4.453814,17.94624
4.453867,17.96521
4.454134,17.98421
4.454349,18.00272
4.454568,18.02345
4.45474,18.04255
4.454933,18.06167
4.455125,18.08059
4.455307,18.09956
4.455501,18.11856
4.455695,18.13752
4.455885,18.15658
4.456061,18.17582
4.456207,18.19492
4.456292,18.21387
4.456365,18.23464
4.456439,18.25382
4.45656,18.27265
4.456687,18.2916
4.456833,18.30962
4.456976,18.32857
4.457104,18.34773
4.457247,18.36661
4.457557,18.3849
4.457885,18.40397
4.458142,18.42177
4.458107,18.44248
4.4582,18.46189
4.458333,18.50927
4.458449,18.52717
4.45858,18.54517
4.458706,18.56457
4.458832,18.58443
4.458941,18.60208
4.459075,18.62105
4.459199,18.64004
4.459293,18.66077
4.459388,18.67906
4.459482,18.69689
4.459595,18.71464
4.459708,18.73355
4.45982,18.75265
4.459805,18.77248
4.45988,18.79198
4.459852,18.81091
4.459704,18.82979
4.459725,18.84948
4.459745,18.87076
4.459763,18.88965
4.459779,18.9086
4.459808,18.92782
4.459845,18.94653
4.459884,18.96547
4.459944,18.98441
4.460014,19.00352
4.460083,19.02255
4.460152,19.04023
4.460212,19.05985
4.460261,19.08015
4.460276,19.09909
4.46029,19.11847
4.460268,19.13801
4.460289,19.15626
4.460398,19.17485
4.460638,19.19296
4.460822,19.21203
4.460959,19.23088
4.461111,19.24977
4.461268,19.26789
4.46142,19.28854
4.461583,19.30761
4.461747,19.32774
4.461905,19.34635
4.462066,19.36599
4.462227,19.38528
4.4624,19.40612
4.462573,19.42562
4.462733,19.44359
4.462893,19.46262
4.463066,19.48158
4.463214,19.50269
4.463362,19.52203
4.463509,19.54109
4.463651,19.55977
4.463793,19.57883
4.463949,19.59769
4.464035,19.61783
4.464137,19.63721
4.464292,19.65526
4.464424,19.67379
4.46456,19.6928
4.464699,19.71533
4.464853,19.73384
4.464989,19.75265
4.465139,19.77191
4.465309,19.79169
4.465464,19.81186
4.465615,19.85883
4.465764,19.87807
4.465915,19.8963
4.46606,19.91816
4.466202,19.93772
4.466343,19.95658
4.466484,19.97578
4.466623,19.99462
4.466767,20.01363
4.466917,20.03162
4.467036,20.04935
4.467155,20.06882
4.467242,20.08778
4.467349,20.10702
4.467479,20.12854
4.467609,20.14766
4.467738,20.16665
4.46784,20.18564
4.467968,20.20453
4.468095,20.22359
4.468222,20.24585
4.468335,20.26534
4.468446,20.28447
4.468552,20.30264
4.468652,20.32164
4.468752,20.34227
4.468861,20.36139
4.468984,20.38047
4.469198,20.39935
4.469114,20.41779
4.469397,20.4369
4.469543,20.45597
4.46969,20.47473
4.469851,20.49368
4.470011,20.51231
4.470193,20.53155
4.470375,20.55333
4.470545,20.57273
4.470727,20.59188
4.470893,20.61126
4.471077,20.63046
4.47123,20.64944
4.471382,20.66877
4.471534,20.68769
4.471697,20.70664
4.471859,20.72551
4.472019,20.74446
4.47217,20.76489
4.472237,20.784
4.472473,20.80355
4.472676,20.82207
4.472759,20.84163
4.472814,20.86058
4.472934,20.8802
4.472996,20.89923
4.473131,20.91783
4.473266,20.93697
4.473406,20.95594
4.47356,20.97659
4.473739,20.99469
4.473953,21.01437
4.474167,21.03331
4.47437,21.05288
4.474574,21.07233
4.474767,21.0914
4.474959,21.11026
4.475128,21.12927
4.475295,21.14828
4.475462,21.16713
4.475624,21.18705
4.475791,21.20604
4.47598,21.22557
4.476197,21.24491
4.47636,21.26406
4.476521,21.28278
4.47674,21.30183
4.476965,21.32064
4.477172,21.33976
4.477366,21.35853
4.47757,21.37772
4.477725,21.39848
4.477761,21.4171
4.477787,21.43676
4.477909,21.45553
4.477985,21.4744
4.478089,21.49339
4.478291,21.5133
4.478551,21.53275
4.478805,21.55191
4.479017,21.57066
4.479217,21.58959
4.479403,21.61036
4.479592,21.62961
4.479762,21.64796
4.479885,21.66742
4.480045,21.68762
4.480201,21.70658
4.480359,21.72548
4.480517,21.74447
4.480546,21.76332
4.48064,21.78131
4.480566,21.80034
4.480563,21.82233
4.480564,21.84139
4.480589,21.86038
4.48061,21.87971
4.480631,21.89957
4.480653,21.91918
4.480686,21.93822
4.480722,21.95705
4.480747,21.97621
4.480778,21.99485
4.480808,22.01256
4.480835,22.03486
4.480918,22.05434
4.480948,22.07227
4.480979,22.09145
4.481021,22.11117
4.481076,22.13029
4.481128,22.14889
4.481148,22.16796
4.481166,22.18698
4.481229,22.20514
4.481292,22.22407
4.481355,22.24502
4.481414,22.26394
4.481488,22.28207
4.481563,22.3
4.481644,22.31876
4.481727,22.33774
4.481814,22.35673
4.481903,22.37548
4.481988,22.39368
4.482071,22.4132
4.482161,22.43169
4.482249,22.45255
4.482338,22.4729
4.482422,22.49198
4.482509,22.51154
4.482685,22.52966
4.482701,22.54903
4.482774,22.5858
4.482856,22.60492
4.482913,22.62372
4.48297,22.64181
4.483013,22.66187
4.483024,22.68145
4.483036,22.70041
4.483032,22.71999
4.483029,22.73879
4.483025,22.75761
4.483,22.77657
4.482975,22.79553
4.482937,22.81554
4.482911,22.8345
4.482905,22.85335
4.482911,22.87485
4.482936,22.89493
4.482965,22.9146
4.482996,22.93368
4.483025,22.95358
4.483053,22.97276
4.483082,22.9916
4.483198,23.01063
4.48345,23.02942
4.483556,23.04849
4.483559,23.06647
4.483595,23.08682
4.483677,23.10569
4.483758,23.12448
4.48384,23.14349
4.483876,23.1625
4.483912,23.18133
4.483947,23.20035
4.483995,23.21931
4.484011,23.2388
4.484026,23.25762
4.484075,23.27658
4.484141,23.2976
4.484205,23.31669
4.484268,23.33576
4.484332,23.35465
4.484396,23.37246
4.484454,23.39193
4.484483,23.41177
4.484511,23.42987
4.48454,23.44933
4.484569,23.46915
4.484615,23.48887
4.484657,23.50998
4.484699,23.52924
4.484732,23.5487
4.484774,23.56788
4.484819,23.58787
4.484864,23.60675
4.484908,23.62605
4.484953,23.64574
4.484992,23.6638
4.485031,23.68265
4.485041,23.70107
4.485065,23.7227
4.485073,23.74243
4.485069,23.76178
4.485066,23.78074
4.485084,23.79943
4.485109,23.81833
4.485144,23.83782
4.485178,23.85704
4.48523,23.87644
4.485264,23.8956
4.485299,23.91458
4.485298,23.95252
4.485297,23.97184
4.485308,23.98999
4.485323,24.00846
4.485344,24.02739
4.485366,24.04633
4.485387,24.0649
4.485393,24.08382
4.485398,24.10368
4.485398,24.124
4.485489,24.14566
4.485577,24.16484
4.485666,24.18375
4.485752,24.20207
4.485842,24.22174
4.485943,24.24056
4.486045,24.25874
4.486145,24.27755
4.486253,24.29544
4.486362,24.31439
4.486478,24.33242
4.486595,24.35312
4.486701,24.37347
4.486816,24.39298
4.486935,24.41183
4.487032,24.4304
4.487131,24.44866
4.487234,24.46779
4.487352,24.48667
4.487464,24.50591
4.487597,24.52409
4.48791,24.5433
4.488134,24.56391
4.488356,24.58279
4.488561,24.60324
4.488761,24.62349
4.488978,24.64257
4.489192,24.66184
4.489364,24.68174
4.489573,24.69969
4.489761,24.71854
4.489948,24.73793
4.490114,24.7558
4.49028,24.7773
4.490442,24.79651
4.490596,24.81586
4.490742,24.83429
4.490896,24.85214
4.491068,24.87124
4.49125,24.89028
4.49143,24.90947
4.491631,24.92836
4.491809,24.94752
4.491998,24.96612
4.492167,24.98665
4.492335,25.00594
4.492503,25.02394
4.492653,25.0434
4.492802,25.0626
4.492935,25.08146
4.493068,25.10053
4.493201,25.11945
4.493412,25.13742
4.493293,25.15662
4.493337,25.17429
4.493371,25.19471
4.49343,25.21389
4.493452,25.23279
4.493493,25.25268
4.493525,25.2725
4.493558,25.31149
4.493606,25.32928
4.493656,25.34845
4.493713,25.36783
4.493772,25.38754
4.493834,25.40874
4.493896,25.428
4.493956,25.4466
4.494016,25.46621
4.494078,25.48459
4.49414,25.50354
4.494189,25.52316
4.494239,25.54311
4.494288,25.56125
4.494325,25.58007
4.494362,25.59987
4.494399,25.62044
4.494454,25.63952
4.494511,25.65866
4.494566,25.67779
4.494617,25.69572
4.494676,25.71354
4.494736,25.73253
4.4948,25.75155
4.494857,25.76942
4.494914,25.78741
4.494974,25.80691
4.495031,25.82755
4.495091,25.84657
4.495164,25.86447
4.495255,25.88342
4.495346,25.90243
4.495418,25.9227
4.49549,25.94168
4.495559,25.96046
4.495621,25.97949
4.495682,25.99953
4.495751,26.01876
4.495843,26.04057
4.495931,26.05964
4.496024,26.07866
4.496112,26.0976
4.4962,26.11687
4.496242,26.13559
4.496299,26.15468
4.496447,26.17368
4.496644,26.19258
4.496788,26.21148
4.496947,26.23042
4.497105,26.25167
4.497241,26.27036
4.497391,26.28885
4.497528,26.30688
4.497656,26.3257
4.497785,26.34466
4.497914,26.36358
4.498043,26.38298
4.498179,26.4026
4.498315,26.42148
4.49846,26.43945
4.498607,26.46021
4.498762,26.47975
4.498931,26.49831
4.499099,26.51789
4.499267,26.53614
4.49942,26.55484
4.499569,26.57414
4.499718,26.59378
4.499866,26.61349
4.500014,26.63144
4.500163,26.65016
4.500311,26.67102
4.500455,26.68998
4.500616,26.709
4.500772,26.72743
4.500928,26.74652
4.501085,26.7645
4.501263,26.78249
4.501441,26.80112
4.501618,26.81987
4.501794,26.83868
4.501958,26.85797
4.502124,26.87862
4.502288,26.89757
4.502451,26.91689
4.502614,26.93616
4.50277,26.95475
4.502908,26.97384
4.50307,26.99293
4.5032,27.01229
4.503338,27.03253
4.503468,27.05126
4.503597,27.07033
