Diameter,Time
2.668503,4.628469
2.668518,4.647524
2.628952,4.666423
2.629059,4.684943
2.633011,4.703808
2.279755,4.722668
2.609741,4.741062
2.631897,4.761924
2.503128,4.781508
2.503128,4.800032
2.49379,4.819052
2.558716,4.838213
2.565292,4.857244
2.565186,4.876932
2.563644,4.895776
2.560333,4.914662
2.572983,4.933602
2.581223,4.952597
2.558456,4.973154
2.558731,4.992663
2.558746,5.011433
2.55954,5.03066
2.553253,5.049616
2.553406,5.0688
2.551834,5.08764
2.553452,5.106778
2.553009,5.124778
2.552963,5.143546
2.555237,5.162423
2.597519,5.18404
2.597687,5.203999
2.738007,5.222785
2.860779,5.24181
2.901459,5.26059
3.122238,5.279611
2.787918,5.298701
2.789581,5.316603
2.809265,5.335489
2.810257,5.35454
2.815979,5.373572
2.81337,5.393797
2.807098,5.412464
2.812897,5.430305
2.814163,5.44907
2.814575,5.467989
2.830231,5.487578
2.788864,5.506725
2.83963,5.525541
2.660492,5.544499
2.14772,5.563592
2.535004,5.582514
