Diameter,Time
3.274445,11.69154
3.217255,11.71104
3.217667,11.72962
3.140533,11.74823
3.139999,11.76612
3.119476,11.7849
3.130966,11.80458
3.189804,11.82335
3.328033,11.84285
3.328384,11.86209
3.464783,11.88179
3.695984,11.90076
3.585999,11.92062
3.615601,11.94003
3.587067,11.95867
3.610123,11.97769
3.629822,11.9969
3.628586,12.01691
3.653122,12.03615
3.68782,12.05486
3.708359,12.07269
3.71019,12.09189
3.703995,12.11136
3.725311,12.13125
3.726532,12.15079
3.727707,12.16877
3.726959,12.18776
3.764206,12.20735
3.764465,12.22698
3.770508,12.2465
3.767044,12.26448
3.765091,12.2834
3.760834,12.30212
3.796967,12.32178
3.80336,12.34225
3.791946,12.36168
3.79187,12.38077
3.820282,12.39965
3.830246,12.41883
3.832245,12.43927
3.796204,12.46063
3.832947,12.47897
3.7957,12.49902
3.850098,12.51882
3.860077,12.5388
3.849609,12.56027
3.849594,12.57911
3.845428,12.59752
3.84288,12.61676
3.841537,12.63562
3.814423,12.6547
3.813309,12.67257
3.866684,12.69175
3.807434,12.71099
3.813141,12.72911
3.831528,12.74753
3.813416,12.76785
3.869171,12.7866
3.891159,12.80687
3.882248,12.82645
3.882294,12.84575
3.92688,12.86537
3.927887,12.8845
3.877304,12.90329
3.838074,12.92239
3.827438,12.94117
3.850266,12.96115
3.856583,13.00993
3.914093,13.02933
3.849609,13.04793
3.855331,13.06693
3.908875,13.08658
3.978348,13.10565
3.883453,13.12456
3.883133,13.14235
3.975189,13.16143
4.033997,13.18162
4.010315,13.20076
4.009949,13.21946
3.990311,13.23718
3.950027,13.25662
3.950333,13.27377
3.900787,13.29269
3.896454,13.31158
3.974976,13.33049
3.973511,13.34975
3.970886,13.36947
3.969254,13.39096
3.968079,13.40968
3.987137,13.42873
3.814056,13.4473
3.812622,13.46694
3.785294,13.48543
3.785294,13.50783
3.785294,13.52692
3.785294,13.54656
3.060394,13.56549
3.848282,13.58455
4.260513,13.60621
4.381332,13.62634
4.558731,13.64521
4.547272,13.66314
4.136856,13.68215
3.703918,13.70113
4.537506,13.72067
4.380615,13.73896
4.373795,13.75784
3.757156,13.77696
3.757156,13.7959
3.757156,13.81594
3.757156,13.83526
3.757156,13.85371
3.757156,13.87259
3.757156,13.89037
3.757156,13.90876
3.757156,13.9267
3.757156,13.94563
4.152847,13.96463
4.585373,13.98358
3.567612,14.00286
4.160522,14.02314
3.976364,14.04259
4.157928,14.0624
4.42514,14.08133
4.241257,14.10084
4.420746,14.11984
4.574295,14.1394
4.573593,14.15871
4.439056,14.17741
4.434738,14.19631
4.489944,14.21525
4.020416,14.23514
4.276123,14.25519
4.273911,14.27443
4.362061,14.29389
4.36319,14.31288
4.338837,14.33196
4.311935,14.35074
4.285217,14.36973
4.279709,14.38872
4.212189,14.40769
4.213547,14.42644
4.175156,14.44754
4.028412,14.46639
4.17775,14.48545
4.154373,14.50477
4.154297,14.52457
4.119781,14.54284
4.067749,14.5619
4.004944,14.58044
3.879761,14.59946
3.878571,14.61866
3.875336,14.63657
3.839661,14.65697
4.125641,14.67661
4.211807,14.69556
4.065033,14.71469
4.108032,14.73359
4.029373,14.75251
4.181076,14.77139
4.16449,14.79036
4.161911,14.8089
4.158569,14.8283
4.156876,14.8471
4.155518,14.86826
4.154449,14.88778
4.155594,14.90555
4.158768,14.92436
4.159378,14.94351
4.17276,14.96289
4.176117,14.98203
4.189133,15.00165
4.189651,15.02075
4.188965,15.03925
4.179794,15.05814
4.176453,15.07817
4.057297,15.09771
4.147186,15.11658
4.157059,15.13558
4.175858,15.15412
4.209549,15.17348
4.210938,15.19251
4.215775,15.21141
4.21817,15.23045
4.218018,15.24955
4.22261,15.26825
4.242142,15.28767
4.227585,15.30732
4.227676,15.32625
4.178604,15.34497
4.202057,15.36438
4.183884,15.3834
4.183807,15.40405
4.16658,15.42338
4.166763,15.44239
4.148666,15.46268
4.148102,15.4804
4.156418,15.50121
4.156418,15.5209
4.18869,15.54008
4.208389,15.55973
4.208084,15.57849
4.197632,15.59765
4.201309,15.61645
4.200531,15.63552
4.198471,15.65469
4.193329,15.67374
4.196655,15.69261
4.196655,15.71306
4.214386,15.73258
4.230804,15.75151
4.185486,15.76956
4.062576,15.78837
4.322952,15.8074
4.083603,15.82652
4.084625,15.84534
4.085678,15.86442
4.08609,15.88387
4.087097,15.90329
4.108521,15.9238
4.160431,15.94333
4.243484,15.96283
4.264069,15.98173
4.296967,16.00078
4.317413,16.01984
4.377167,16.03938
4.37468,16.05855
4.387344,16.07777
4.211456,16.09714
4.387741,16.11638
4.345703,16.13599
4.321274,16.15546
4.349915,16.17405
4.350525,16.19344
4.354462,16.2129
4.355286,16.23287
4.35321,16.25233
4.382874,16.27222
4.382813,16.29141
4.383102,16.31038
4.381424,16.32955
4.374405,16.34983
4.374649,16.36917
4.376907,16.38874
4.376511,16.40683
4.374954,16.4257
4.368469,16.44462
4.192429,16.46234
4.341675,16.47996
4.697281,16.49897
4.3004,16.51803
4.302628,16.53599
4.346863,16.55673
4.287689,16.577
4.291046,16.5962
4.290146,16.61524
4.303207,16.63412
4.292114,16.65224
4.299652,16.67115
4.323792,16.69016
4.324112,16.70884
4.325211,16.72791
4.33902,16.74706
4.356628,16.76791
4.360489,16.78803
4.341995,16.80587
4.052078,16.82505
4.052078,16.84361
4.052078,16.86322
4.466812,16.88125
4.378937,16.89942
4.38942,16.91747
4.375854,16.93664
4.37561,16.95643
4.351822,16.9759
4.349518,16.99539
4.232117,17.01449
4.206543,17.0332
4.208252,17.05226
4.229431,17.07026
4.23056,17.08941
4.231323,17.10847
4.261246,17.12736
4.261642,17.14637
4.257324,17.16524
4.260971,17.18595
4.259247,17.20565
4.263657,17.22383
4.293777,17.24286
4.321045,17.26289
4.323624,17.28104
4.337967,17.29903
4.338394,17.31703
4.374374,17.3358
4.355103,17.35455
4.299591,17.37284
4.299561,17.39383
4.297241,17.41235
4.298553,17.43149
4.297775,17.45034
4.270493,17.4694
4.270142,17.48867
4.269272,17.50753
4.274429,17.52658
4.270309,17.54565
4.265808,17.56446
4.268692,17.58373
4.279434,17.60529
4.279434,17.62431
4.301453,17.64341
4.354767,17.66257
4.351212,17.68145
4.339386,17.70035
4.25174,17.7189
4.225571,17.73828
4.245026,17.7562
4.228622,17.77434
4.207993,17.79326
4.188416,17.81373
4.190598,17.8334
4.201797,17.85233
4.206482,17.87037
4.229782,17.88929
4.512238,17.90824
4.512238,17.92764
4.571564,17.94682
4.493027,17.96644
4.5345,17.9854
4.495148,18.00463
4.483719,18.0249
4.481781,18.04419
4.499496,18.06367
4.506027,18.08265
4.510345,18.10166
4.478256,18.12034
4.477188,18.13874
4.50148,18.15663
4.558289,18.17592
4.335754,18.19476
4.736801,18.21362
4.737717,18.23387
4.720337,18.2528
4.652878,18.27164
4.56308,18.29068
4.587173,18.3087
4.563049,18.32759
4.509552,18.34733
4.512711,18.36677
4.54361,18.38562
4.570984,18.40458
4.570984,18.42245
4.572647,18.44211
4.429001,18.46154
4.316711,18.48028
4.486862,18.49882
4.84967,18.51657
4.487778,18.53556
4.306137,18.55448
4.229218,18.57373
4.370712,18.59301
4.297134,18.61265
4.251495,18.63162
4.384888,18.65208
4.356812,18.67187
4.108383,18.68971
4.260834,18.70881
4.247375,18.72762
4.334808,18.74734
4.33873,18.76613
4.332291,18.78523
4.329803,18.80362
4.330215,18.8234
4.330261,18.84248
4.32251,18.86263
4.324493,18.88117
4.322403,18.90048
4.322922,18.9188
4.33461,18.93779
4.334579,18.95743
4.324585,18.97711
4.324554,18.99623
4.31192,19.01461
4.516037,19.03345
4.304169,19.0522
4.392776,19.07269
4.373947,19.0923
4.410202,19.11065
4.355255,19.129
4.354111,19.14839
4.361633,19.16724
4.362335,19.18543
4.358582,19.20438
4.352356,19.22317
4.353134,19.24264
4.361267,19.26053
4.349884,19.28086
4.366302,19.30043
4.41391,19.31886
4.392273,19.33835
4.236099,19.35623
4.377457,19.37553
4.416153,19.39443
4.407867,19.41353
4.406769,19.43332
4.390854,19.45284
4.398911,19.47168
4.39888,19.49193
4.384659,19.511
4.357376,19.52979
4.353668,19.54856
4.338669,19.56737
4.351883,19.58632
4.338745,19.60542
4.326874,19.62353
4.339355,19.64221
4.34697,19.66133
4.358383,19.67907
4.345245,19.69943
4.325836,19.71959
4.317047,19.73854
4.321945,19.75732
4.325607,19.7761
4.32991,19.79495
4.334747,19.81465
4.348083,19.83418
4.354706,19.85346
4.363541,19.87305
4.370422,19.89304
4.372498,19.91388
4.361969,19.93249
4.37207,19.95074
4.380219,19.97106
4.383636,19.98995
4.38002,20.00901
4.380005,20.02676
4.382751,20.04576
4.373642,20.06471
4.37355,20.08372
4.370575,20.10274
4.369751,20.12314
4.396271,20.14281
4.396667,20.16151
4.390762,20.18049
4.385574,20.19936
4.384064,20.21838
4.046295,20.23751
4.24057,20.25639
4.278702,20.27531
4.319183,20.29388
4.331116,20.31224
4.344574,20.33272
4.34317,20.35243
4.354141,20.37014
4.336929,20.38818
4.362244,20.40608
4.362747,20.425
4.362808,20.44431
4.293945,20.46313
4.280258,20.48138
4.271973,20.50104
4.234756,20.52053
4.238754,20.5414
4.238144,20.56309
4.237122,20.58304
4.261673,20.60384
4.235733,20.62467
4.268356,20.64567
4.267059,20.66536
4.270844,20.68468
4.268997,20.70348
4.26828,20.72381
4.270355,20.74478
4.271088,20.76389
4.295776,20.78352
4.26886,20.80223
4.332825,20.82124
4.305038,20.8414
4.493668,20.86152
4.445374,20.8813
4.572174,20.90038
4.51506,20.91921
4.395233,20.93824
4.416061,20.95971
4.416306,20.97938
4.418976,20.99959
4.429672,21.01841
4.426773,21.04073
4.43187,21.06369
4.415604,21.083
4.411621,21.10213
4.4077,21.12132
4.40564,21.14038
4.395172,21.16099
4.395523,21.18109
4.404663,21.20061
4.405136,21.21985
4.433838,21.23893
4.446808,21.25796
4.469009,21.27685
4.480011,21.29656
4.478226,21.31543
4.483017,21.33449
4.483917,21.35361
4.485611,21.37574
4.470474,21.39765
4.473495,21.41872
4.465881,21.43857
4.466171,21.45739
4.465973,21.47636
4.467285,21.49525
4.474976,21.51515
4.468277,21.53472
4.446777,21.55383
4.66214,21.57475
4.453583,21.59365
4.451508,21.61316
4.45903,21.63215
4.461151,21.65308
4.48848,21.67261
4.513168,21.69224
4.503372,21.71135
4.524918,21.73041
4.522797,21.74928
4.51709,21.76816
4.495773,21.78929
4.475449,21.80832
4.474411,21.82717
4.468155,21.84634
4.468872,21.86523
4.469513,21.88439
4.469833,21.90306
4.490952,21.92278
4.493835,21.94258
4.493652,21.9619
4.491287,21.98146
4.499451,22.00182
4.499176,22.02143
4.452515,22.04106
4.508789,22.06018
4.469452,22.07941
4.492554,22.09859
4.499481,22.11832
4.511566,22.13751
4.516022,22.15711
4.531723,22.17675
4.535965,22.19569
4.563675,22.21683
4.561356,22.23726
4.558472,22.25734
4.552322,22.27804
4.54599,22.29846
4.548172,22.31751
4.546356,22.33751
4.541138,22.3574
4.539978,22.37722
4.573029,22.39608
4.576553,22.41683
4.5746,22.43575
4.583237,22.45452
4.581696,22.47315
4.58226,22.49204
4.598373,22.51199
4.582458,22.53102
4.610107,22.55042
4.618088,22.56969
4.617691,22.59058
4.612122,22.61033
4.611938,22.63381
4.609024,22.65788
4.590714,22.67988
4.582214,22.70264
4.586563,22.72459
4.586609,22.74345
4.575745,22.76461
4.657867,22.78715
4.694275,22.81143
4.631805,22.83674
4.670883,22.85697
4.665344,22.87765
4.664673,22.89776
4.657471,22.91715
4.65834,22.93625
4.666824,22.95474
4.652832,22.9749
4.652756,22.99456
4.631744,23.01341
4.622314,23.03386
4.603561,23.05358
4.602615,23.0723
4.597916,23.09122
4.598099,23.11028
4.566437,23.12911
4.621063,23.14821
4.391708,23.1673
4.384781,23.18621
4.385254,23.20514
4.414993,23.22409
4.416397,23.24428
4.434738,23.26321
4.417892,23.28214
4.416794,23.30229
4.443954,23.3215
4.520172,23.3413
4.41188,23.3601
4.598572,23.37883
4.681473,23.39768
4.681473,23.41681
4.681473,23.43547
4.681473,23.45572
4.681473,23.47516
4.681473,23.49315
4.681473,23.51204
4.681473,23.5311
4.681473,23.55055
4.681473,23.57015
4.681473,23.58914
4.681473,23.60792
4.681473,23.62744
4.724869,23.64739
4.955612,23.66772
4.558884,23.68734
5.006165,23.70622
4.584579,23.72551
4.394562,23.7442
4.525726,23.76219
4.55632,23.78228
4.674789,23.80132
4.807098,23.82011
4.797424,23.83868
4.622574,23.85729
4.493011,23.87786
4.577698,23.91713
4.595352,23.93627
4.597122,23.95547
4.593735,23.97508
4.648575,23.99328
4.472122,24.01206
4.604355,24.03092
4.554306,24.05003
4.477859,24.06835
4.499619,24.08936
4.647339,24.10838
4.644379,24.12705
4.452179,24.14646
4.492691,24.16523
4.542023,24.18412
4.577454,24.20311
4.559128,24.22238
4.559341,24.24223
4.545471,24.26154
4.537033,24.2802
4.534409,24.30061
4.537842,24.3204
4.540634,24.33875
4.542984,24.35836
4.546982,24.37741
4.541199,24.39628
4.542023,24.41545
4.542145,24.43423
4.545197,24.45358
4.544739,24.47276
4.519836,24.49206
4.545364,24.51188
4.547287,24.53215
4.55394,24.55109
4.566101,24.56961
4.582336,24.58817
4.582336,24.60706
4.580002,24.62617
4.623016,24.64362
4.446884,24.66251
4.604843,24.68142
4.533173,24.70011
4.795853,24.72075
4.622314,24.74003
4.608673,24.75892
4.739197,24.77822
4.602737,24.79751
4.651749,24.81636
4.644958,24.83523
4.655243,24.85308
4.70192,24.87123
4.701782,24.88919
4.70192,24.90831
4.670319,24.9287
4.66098,24.94724
4.570114,24.96614
4.634415,24.98401
4.700668,25.00318
4.681152,25.02221
4.710052,25.04102
4.667999,25.06009
4.69812,25.07886
4.698288,25.09793
4.69574,25.117
4.681305,25.13628
4.687119,25.15631
4.677521,25.17545
4.682114,25.19436
4.671844,25.21329
4.681747,25.23258
4.697556,25.25213
4.697357,25.27111
4.697495,25.29004
4.697739,25.30959
4.695633,25.32901
4.69458,25.34998
4.692902,25.36925
4.692673,25.38817
4.621857,25.40606
4.409363,25.42509
4.617294,25.44354
4.530014,25.46245
4.581299,25.48239
4.533722,25.50018
4.48909,25.51849
4.472458,25.53793
4.467346,25.55944
4.450638,25.57823
4.434265,25.59713
4.467117,25.61608
4.466965,25.63527
4.363403,25.65323
4.632614,25.67093
4.689957,25.68904
4.528748,25.70811
4.508179,25.72722
4.639374,25.74599
4.615433,25.76645
4.611099,25.7863
4.613144,25.80616
4.642151,25.82514
4.653564,25.84416
4.699539,25.86302
4.716232,25.88131
4.631058,25.90031
4.31485,25.9194
4.631042,25.93838
4.676254,25.95731
4.615814,25.97673
4.675583,25.99641
4.727859,26.01548
4.781097,26.03332
4.762283,26.05242
4.754272,26.07285
4.75383,26.0928
4.751236,26.11238
4.751846,26.13138
4.742767,26.15041
4.735474,26.16926
4.740173,26.19057
4.569046,26.21079
4.946564,26.2299
4.674011,26.24858
4.700089,26.26762
4.754044,26.28802
4.757629,26.30821
4.757126,26.32788
4.745529,26.34609
4.745819,26.36462
4.747513,26.38391
4.748444,26.40425
4.738647,26.42396
4.759262,26.44291
4.761612,26.46165
4.723434,26.47941
4.722977,26.49763
4.688202,26.51728
4.677765,26.53721
4.669159,26.55815
4.674271,26.57806
4.668121,26.59605
4.689667,26.63343
4.698776,26.65286
4.703964,26.67139
4.709763,26.69033
4.699188,26.7092
4.698257,26.72814
4.677475,26.74699
4.505493,26.76609
4.505493,26.78483
5.342682,26.8045
5.432297,26.82548
5.230698,26.84412
5.113861,26.86311
5.182495,26.88201
5.328766,26.90103
4.624084,26.91942
4.757523,26.939
4.837219,26.95862
4.747787,26.97723
4.861771,26.99599
4.818649,27.01499
4.798889,27.03543
4.716995,27.05373
4.749619,27.07139
4.815369,27.09049
4.874954,27.10937
4.613464,27.12752
4.678925,27.14623
4.693085,27.16561
4.686737,27.18582
4.684738,27.20482
4.679062,27.22412
4.675278,27.24438
4.686859,27.26376
4.687057,27.28417
4.676285,27.30217
4.689896,27.32114
4.578461,27.34057
4.578461,27.36022
4.578461,27.37878
4.578461,27.39679
5.663589,27.41583
5.535995,27.4348
5.256042,27.4552
5.227966,27.475
5.076553,27.49368
5.327728,27.51152
5.367569,27.53046
5.002899,27.54955
4.991364,27.56843
4.914688,27.5874
4.969406,27.60635
4.952103,27.62539
4.915802,27.64324
4.836441,27.6626
4.947311,27.68209
4.74852,27.70006
4.77446,27.71902
4.794113,27.73827
4.996521,27.75616
4.817413,27.77514
4.741684,27.79409
4.832718,27.81257
4.843384,27.83233
4.827515,27.85127
4.851791,27.87172
4.804932,27.89117
4.857254,27.91012
4.810486,27.92864
4.777847,27.94829
4.640167,27.99451
4.687057,28.01339
4.840012,28.03247
4.720169,28.05014
4.74585,28.06923
4.634674,28.08958
4.852005,28.10942
4.806503,28.12917
4.730911,28.14787
4.741425,28.16694
4.591614,28.18556
4.780289,28.20453
4.815216,28.22337
4.769119,28.24237
4.889252,28.26132
4.731735,28.27987
4.766006,28.29999
4.782623,28.31916
4.711304,28.33889
4.791229,28.35899
4.75679,28.37823
4.813904,28.39604
4.737915,28.41533
4.689697,28.43497
4.8293,28.4546
4.856705,28.4735
4.616699,28.49308
4.822342,28.51431
4.710449,28.53307
4.76152,28.55105
4.647125,28.57013
4.796692,28.58942
4.752014,28.60835
4.783569,28.62798
4.752335,28.64726
4.783737,28.66619
4.909927,28.68408
4.891861,28.70307
4.818954,28.72353
4.930069,28.74307
4.772293,28.7619
4.825317,28.7808
4.868622,28.79993
4.880112,28.81949
4.874069,28.84525
4.849838,28.86317
4.863373,28.88331
4.877823,28.90232
4.88533,28.92224
4.84436,28.94295
4.858551,28.9625
4.885208,28.98164
4.94429,28.99976
4.895035,29.01818
4.839752,29.03733
4.953186,29.05595
4.861877,29.075
4.896469,29.09393
4.789825,29.11291
4.789825,29.13086
4.819778,29.15131
4.921051,29.1705
4.800583,29.18844
4.744675,29.20727
4.814011,29.2265
4.858994,29.24549
4.854462,29.26313
4.943466,29.28238
4.796951,29.30157
4.900909,29.32202
4.858078,29.34101
4.815643,29.36152
4.931976,29.38256
4.888062,29.40111
4.822784,29.42043
4.789886,29.44013
4.727951,29.45891
4.800934,29.47808
4.846909,29.49761
4.857269,29.51779
4.83197,29.53804
4.790375,29.55722
4.782074,29.57791
4.703751,29.59719
4.713409,29.61606
4.644577,29.6351
4.613983,29.65412
4.985992,29.67312
4.644775,29.69213
5.006134,29.7113
4.931686,29.73004
4.821899,29.74846
4.99765,29.76788
4.912796,29.78866
4.919067,29.80848
4.886063,29.8273
4.88414,29.84628
4.856918,29.86522
4.881683,29.8839
4.887436,29.90284
5.003067,29.92178
4.962677,29.9408
5.015945,29.95995
4.955231,29.98008
