Average Diameter,Time
4.22593,3.201251
4.227091,3.220208
4.228439,3.239268
4.230515,3.26027
4.232308,3.27923
4.233887,3.298961
4.235126,3.318166
4.236294,3.337047
4.2375,3.356128
4.238695,3.373999
4.239845,3.392783
4.241045,3.412327
4.242306,3.43118
4.24355,3.449043
4.244703,3.470992
4.245812,3.491138
4.246616,3.510127
4.246604,3.527964
4.244478,3.546979
4.241649,3.565303
4.239642,3.584956
4.237649,3.603899
4.235671,3.623338
4.233564,3.642422
4.231417,3.66044
4.229286,3.68101
4.227208,3.700241
4.225202,3.719078
4.223197,3.738133
4.221324,3.757256
4.219493,3.776251
4.217794,3.794277
4.21612,3.813814
4.214401,3.833047
4.21271,3.852243
4.211032,3.871218
4.209379,3.891927
4.207776,3.910154
4.20715,3.928134
4.208854,3.94728
4.210756,3.966127
4.212294,3.985187
4.213631,4.004277
4.215396,4.023104
4.217328,4.041942
4.21864,4.061019
4.219952,4.079709
4.221325,4.101052
4.222853,4.119955
4.22426,4.138878
4.225673,4.158314
4.227004,4.17738
4.228523,4.196145
4.230055,4.215139
4.231575,4.233185
4.233075,4.252341
4.234632,4.271242
4.236194,4.290161
4.237178,4.311271
4.238429,4.329006
4.23985,4.348065
4.240629,4.366841
4.241627,4.387247
4.242546,4.405948
4.243451,4.424922
4.244395,4.443911
4.24539,4.46299
4.246382,4.482036
4.247452,4.500208
4.248559,4.520221
4.249687,4.539999
4.250805,4.560206
4.251917,4.579559
4.253055,4.599068
4.254256,4.617047
4.255721,4.636179
4.25737,4.655078
4.259634,4.674324
4.261812,4.69338
4.26397,4.712475
4.266003,4.734908
4.268067,4.754056
4.270114,4.773319
4.272175,4.792288
4.274506,4.810214
4.276871,4.828393
4.279209,4.87327
4.281522,4.892179
4.283831,4.911236
4.286132,4.929799
4.288426,4.951224
4.290736,4.971503
4.293323,4.990398
4.295643,5.012487
4.29788,5.033159
4.30024,5.051938
4.302306,5.070315
4.304429,5.089253
4.306561,5.108261
4.308801,5.126801
4.311023,5.144826
4.313228,5.165562
4.31542,5.184148
4.317595,5.203349
4.319741,5.222945
4.321949,5.241919
4.324142,5.260698
4.326251,5.279717
4.328386,5.298838
4.330472,5.317594
4.332532,5.336696
4.334507,5.355628
4.336105,5.37633
4.337677,5.395386
4.339313,5.413892
4.340749,5.432827
4.342297,5.45186
4.343831,5.470326
4.345358,5.489743
4.346879,5.508838
4.348403,5.527993
4.349989,5.545748
4.351565,5.564783
4.353137,5.586099
4.3547,5.605824
4.356252,5.624844
4.357746,5.643761
4.359348,5.66268
4.360624,5.681527
4.361783,5.700633
4.36282,5.719384
4.364023,5.737572
4.365148,5.755289
4.366567,5.773335
4.367877,5.794188
4.369171,5.813101
4.370458,5.831046
4.371737,5.850361
4.373081,5.868917
4.374488,5.887879
4.37587,5.906888
4.377234,5.92478
4.378587,5.943734
4.379898,5.963402
4.3812,5.982152
4.382508,6.003112
4.38379,6.022111
4.385067,6.040286
4.386374,6.059144
4.387385,6.078153
4.388556,6.097033
4.38976,6.115943
4.390874,6.133883
4.39189,6.152814
4.392869,6.173142
4.393807,6.224528
4.394722,6.246713
4.395585,6.266129
4.396405,6.284573
4.397215,6.303877
4.398021,6.322924
4.398869,6.341919
4.39975,6.359646
4.400618,6.37909
4.401497,6.397977
4.40237,6.417893
4.403241,6.437095
4.404104,6.457854
4.404987,6.476864
4.405894,6.494725
4.406998,6.513393
4.407562,6.532467
4.408846,6.551403
4.409895,6.569301
4.410738,6.589152
4.411575,6.607934
4.412624,6.626931
4.413207,6.645887
4.414208,6.667346
4.414786,6.687664
4.415599,6.705497
4.416522,6.72433
4.417285,6.743132
4.418092,6.761034
4.419031,6.779989
4.419963,6.799035
4.420877,6.816899
4.421854,6.835819
4.423051,6.855046
4.423814,6.874659
4.424729,6.893559
4.425893,6.912651
4.426817,6.930125
4.42804,6.948137
4.428555,6.967282
4.429207,6.985885
4.429769,7.004437
4.430323,7.022468
4.431021,7.041452
4.431363,7.059988
4.43176,7.081244
4.432326,7.100914
4.432878,7.120042
4.433496,7.138753
4.43379,7.157635
4.434214,7.177035
4.43495,7.19572
4.435227,7.213885
4.435658,7.231962
4.436504,7.250957
4.437728,7.269936
4.439164,7.290694
4.44056,7.310191
4.441931,7.329808
4.443295,7.348883
4.444588,7.368335
4.445864,7.387586
4.447102,7.40708
4.447921,7.425925
4.449068,7.443991
4.45033,7.462418
4.451632,7.48139
4.452858,7.502789
4.454017,7.522999
4.454991,7.542789
4.456203,7.591978
4.457104,7.611376
4.45864,7.631013
4.4594,7.65023
4.459945,7.669044
4.460753,7.688612
4.461718,7.70992
4.462652,7.729077
4.46346,7.748127
4.464472,7.766304
4.465879,7.784944
4.466945,7.803844
4.46808,7.822307
4.46914,7.84109
4.470016,7.859923
4.47153,7.878232
4.473825,7.896198
4.473825,7.916975
4.473825,7.936512
4.473825,7.956205
4.473825,7.975064
4.473825,7.993123
4.473825,8.012262
4.473825,8.030036
4.473825,8.049181
4.473825,8.067887
4.473825,8.085735
4.473825,8.104706
4.47452,8.125605
4.475103,8.144695
4.475539,8.163797
4.476173,8.182073
4.477535,8.201829
4.478942,8.220699
4.480323,8.238869
4.480337,8.258046
4.480835,8.277562
4.480773,8.296255
4.480699,8.314795
4.480655,8.337644
4.480614,8.357158
4.480554,8.376101
4.480454,8.394182
4.480402,8.412416
4.480308,8.43202
4.480217,8.449913
4.480129,8.468824
4.479957,8.48781
4.479817,8.506007
4.479676,8.52507
4.479536,8.545808
4.479458,8.564941
4.479402,8.584131
4.479436,8.603773
4.479381,8.623244
4.479381,8.642789
4.479381,8.662336
4.479381,8.680566
4.479381,8.699368
4.479381,8.718296
4.479381,8.737265
4.479381,8.758129
4.479381,8.777069
4.479381,8.79604
4.479381,8.814035
4.479381,8.831925
4.479381,8.850951
4.479671,8.87013
4.480552,8.889027
4.479428,8.907894
4.478436,8.947853
4.478345,8.968519
4.477702,8.988092
4.47807,9.008262
4.478825,9.026199
4.478791,9.044837
4.478765,9.063766
4.47874,9.08298
4.478929,9.101665
4.479118,9.119242
4.479281,9.138102
4.479441,9.157221
4.479599,9.177806
4.479808,9.196605
4.479965,9.214437
4.480087,9.232484
4.480206,9.251295
4.480328,9.270316
4.480306,9.289209
4.480306,9.307205
4.481297,9.326112
4.482294,9.345294
4.483304,9.364169
4.483554,9.384832
4.484511,9.403998
4.485647,9.423021
4.486426,9.442956
4.487391,9.461855
4.488244,9.480704
4.488782,9.500094
4.489313,9.520133
4.489854,9.539394
4.490479,9.558859
4.490764,9.577893
4.491314,9.598205
4.491889,9.618477
4.492463,9.637124
4.493001,9.655479
4.493575,9.675423
4.494146,9.694273
4.494765,9.713749
4.49542,9.733192
4.496071,9.75228
4.49675,9.771043
4.497428,9.790492
4.498136,9.810876
4.498811,9.830177
4.499512,9.849064
4.500214,9.867818
4.500913,9.885756
4.501585,9.904286
4.502254,9.923694
4.502919,9.94298
4.503582,9.961873
4.504242,9.980997
4.504871,10.00023
4.505627,10.02083
4.506283,10.03986
4.506873,10.05871
4.507487,10.07796
4.507487,10.097
4.507487,10.11593
4.508455,10.13481
4.509322,10.15374
4.510181,10.17241
4.511003,10.19136
4.511878,10.20984
4.512748,10.23073
4.513614,10.24936
4.514501,10.26823
4.515371,10.31383
4.516152,10.33313
4.516802,10.3522
4.517362,10.37114
4.517848,10.39003
4.518419,10.40867
4.518954,10.42744
4.519437,10.44766
4.519908,10.46742
4.520379,10.48621
4.520848,10.50532
4.521293,10.52423
4.52173,10.54303
4.522176,10.56138
4.522903,10.57997
4.523942,10.59904
4.525074,10.61809
4.526182,10.63579
4.5273,10.65662
4.528423,10.67584
4.529507,10.69363
4.530614,10.71311
4.531721,10.73186
4.53281,10.75087
4.533891,10.76875
4.534953,10.78684
4.535969,10.80484
4.537013,10.82444
4.537908,10.8433
4.538795,10.86397
4.539612,10.88389
4.540425,10.90195
4.541337,10.92098
4.54218,10.9387
4.543084,10.9578
4.543987,10.97673
4.544891,10.9961
4.545792,11.01469
4.546253,11.03353
4.546969,11.05255
4.547239,11.07347
4.547332,11.09243
4.547463,11.11139
4.547623,11.12937
4.547828,11.14823
4.548084,11.16727
4.548642,11.18517
4.549605,11.20424
4.550519,11.22307
4.551457,11.2421
4.55196,11.26121
4.553041,11.28164
4.553984,11.301
4.554929,11.3199
4.555893,11.33785
4.556876,11.35681
4.557798,11.37572
4.558715,11.39478
4.559577,11.41262
4.560439,11.43134
4.561294,11.45001
4.562147,11.46887
4.563015,11.4898
4.563936,11.50825
4.564869,11.52774
4.565835,11.54574
4.566794,11.56421
4.56775,11.58245
4.568662,11.60128
4.569544,11.62029
4.570386,11.63921
4.571034,11.68292
4.571786,11.70355
4.572567,11.72263
4.573067,11.74146
4.573016,11.76028
4.573152,11.77945
4.572945,11.79877
4.572728,11.81736
4.572521,11.83566
4.572436,11.85418
4.572354,11.87299
4.572376,11.89192
4.572411,11.91165
4.572484,11.93095
4.57255,11.94973
4.572717,11.96921
4.572963,11.98874
4.573303,12.00817
4.573766,12.02785
4.57409,12.04562
4.574412,12.06367
4.574722,12.08263
4.574941,12.10217
4.575231,12.12298
4.575519,12.14086
4.575828,12.15982
4.576178,12.17964
4.576526,12.19886
4.57687,12.21766
4.577072,12.23688
4.577272,12.25627
4.577411,12.27588
4.577559,12.29425
4.577718,12.31324
4.577886,12.33437
4.578027,12.35373
4.578139,12.37186
4.577618,12.39096
4.577675,12.41089
4.577348,12.42988
4.57685,12.44779
4.57641,12.46703
4.575916,12.48685
4.575981,12.50614
4.575757,12.52595
4.575302,12.5459
4.575594,12.56472
4.574982,12.58754
4.57467,12.6068
4.574461,12.62578
4.5741,12.64503
4.573742,12.66415
4.573478,12.68217
4.573084,12.70103
4.572688,12.71995
4.572297,12.73875
4.571905,12.76035
4.571474,12.77967
4.570926,12.79878
4.570377,12.81667
4.569884,12.83573
4.569397,12.85467
4.568939,12.87366
4.568783,12.89274
4.568802,12.91159
4.568985,12.93073
4.569167,12.95054
4.569294,12.97164
4.569292,12.99151
4.569264,13.01032
4.569051,13.0292
4.568809,13.04726
4.569028,13.06617
4.569845,13.08513
4.570452,13.10473
4.570951,13.12375
4.571448,13.1426
4.571895,13.16033
4.572497,13.18109
4.573008,13.19996
4.573521,13.21892
4.573701,13.23804
4.574203,13.25678
4.57467,13.27528
4.575132,13.29455
4.575595,13.31397
4.576118,13.33315
4.576652,13.35258
4.5772,13.37139
4.577757,13.39123
4.578398,13.41008
4.579054,13.4298
4.579841,13.4486
4.580564,13.46756
4.581289,13.48661
4.582025,13.50453
4.582736,13.5242
4.58338,13.54315
4.584024,13.5624
4.584626,13.58152
4.585182,13.60211
4.585752,13.62177
4.586326,13.64057
4.586983,13.65969
4.587736,13.67841
4.588495,13.69754
4.588712,13.71664
4.588631,13.73524
4.588902,13.75447
4.589109,13.77242
4.589351,13.79181
4.589594,13.8137
4.589833,13.83328
4.590071,13.85216
4.590318,13.87103
4.590564,13.88904
4.59083,13.90809
4.590951,13.92705
4.591233,13.94616
4.591477,13.96507
4.591702,13.984
4.591929,14.00311
4.592191,14.02362
4.592432,14.04274
4.592682,14.06197
4.592933,14.08066
4.593186,14.09961
4.593437,14.11929
4.593687,14.13732
4.593931,14.15576
4.59418,14.17477
4.59445,14.1928
4.594716,14.21292
4.594986,14.23384
4.595244,14.25322
4.595512,14.27194
4.595756,14.29077
4.596017,14.30989
4.596244,14.32914
4.596503,14.34887
4.596811,14.368
4.597118,14.38594
4.59744,14.40489
4.597786,14.42384
4.598107,14.44458
4.598418,14.46379
4.598701,14.48276
4.598952,14.50225
4.599196,14.52106
4.59943,14.53985
4.599661,14.55912
4.599911,14.57698
4.600165,14.59606
4.600411,14.61388
4.600663,14.63297
4.600888,14.65409
4.601444,14.67349
4.601444,14.69283
4.601848,14.71215
4.602781,14.73095
4.602833,14.74875
4.603011,14.76773
4.602854,14.78674
4.602922,14.80563
4.602231,14.82395
4.601384,14.8433
4.60115,14.8646
4.600589,14.88426
4.600029,14.90302
4.599488,14.92095
4.599019,14.93976
4.598533,14.95766
4.59805,14.97651
4.597575,14.99594
4.597116,15.01497
4.596656,15.03283
4.596198,15.05166
4.595689,15.07252
4.595297,15.0925
4.59483,15.11049
4.594386,15.12938
4.594019,15.14809
4.593697,15.16752
4.593375,15.18866
4.593056,15.20848
4.592762,15.22904
4.592438,15.24784
4.592114,15.2678
4.591705,15.2886
4.59189,15.3079
4.591871,15.327
4.592127,15.34576
4.592217,15.36422
4.592288,15.38323
4.592369,15.40145
4.59245,15.41902
4.592528,15.43857
4.592589,15.45821
4.592764,15.47681
4.592916,15.49684
4.593041,15.51616
4.593166,15.53635
4.593289,15.55579
4.593409,15.5747
4.593528,15.59431
4.593631,15.61339
4.593755,15.63214
4.594151,15.65105
4.594439,15.66989
4.594983,15.68935
4.595354,15.71095
4.595735,15.72976
4.596126,15.74876
4.596493,15.7676
4.596859,15.78671
4.597223,15.80528
4.597585,15.82453
4.597933,15.84389
4.598279,15.86312
4.598592,15.88191
4.598911,15.90206
4.599253,15.92413
4.599609,15.94365
4.599973,15.96263
4.600327,15.98166
4.600689,16.00052
4.601042,16.01969
4.601383,16.0389
4.601476,16.05801
4.601588,16.07581
4.601851,16.09486
4.601996,16.11332
4.602139,16.1333
4.602281,16.15243
4.602415,16.17176
4.602553,16.19087
4.60269,16.2092
4.602815,16.22882
4.602941,16.24817
4.603066,16.26777
4.603192,16.28669
4.603328,16.30576
4.603454,16.32458
4.60358,16.34583
4.603706,16.36403
4.603834,16.38276
4.603961,16.40274
4.604112,16.42096
4.604263,16.43938
4.604463,16.45911
4.604666,16.47813
4.604868,16.4971
4.605094,16.51649
4.605319,16.53499
4.605544,16.55578
4.605809,16.57487
4.60609,16.59381
4.606359,16.61308
4.60666,16.63165
4.606902,16.65105
4.60757,16.66963
4.607954,16.68861
4.608227,16.7082
4.6085,16.72721
4.608886,16.74601
4.609198,16.76698
4.609438,16.78593
4.609683,16.80456
4.609901,16.82419
4.610089,16.84307
4.610273,16.86187
4.610449,16.88093
4.610624,16.89969
4.610796,16.9178
4.61097,16.93681
4.611142,16.95473
4.611322,16.97581
4.611502,16.99471
4.611683,17.01351
4.611802,17.03274
4.61191,17.05134
4.611982,17.07046
4.612052,17.09034
4.612109,17.13686
4.612164,17.15474
4.612211,17.17543
4.612242,17.19357
4.612272,17.2128
4.612308,17.23355
4.612329,17.25348
4.612338,17.27196
4.612367,17.29103
4.612401,17.3101
4.612446,17.3289
4.612481,17.34813
4.612517,17.3668
4.61256,17.38762
4.612573,17.40667
4.612566,17.42569
4.612561,17.44453
4.612581,17.46388
4.612641,17.48332
4.61272,17.50257
4.612773,17.52229
4.612785,17.54113
4.612793,17.55995
4.612791,17.57898
4.612733,17.59991
4.612657,17.61873
4.613032,17.63771
4.613327,17.65682
4.61374,17.67571
4.614175,17.6936
4.614612,17.71295
4.615076,17.73295
4.61554,17.75272
4.616001,17.77051
4.616454,17.78948
4.616917,17.81125
4.617362,17.83064
4.617795,17.8497
4.61822,17.86872
4.618613,17.88799
4.619002,17.90786
4.619378,17.92683
4.619747,17.94624
4.62012,17.96521
4.620387,17.98421
4.620583,18.00272
4.620753,18.02345
4.620994,18.04255
4.621274,18.06167
4.621555,18.08059
4.621847,18.09956
4.622139,18.11856
4.62243,18.13752
4.622728,18.15658
4.623019,18.17582
4.623309,18.19492
4.623588,18.21387
4.623836,18.23464
4.624073,18.25382
4.624307,18.27265
4.624545,18.2916
4.624779,18.30962
4.625052,18.32857
4.625349,18.34773
4.625645,18.36661
4.625753,18.3849
4.625921,18.40397
4.625991,18.42177
4.625977,18.44248
4.62592,18.46189
4.625865,18.50927
4.625812,18.52717
4.625746,18.54517
4.625677,18.56457
4.625594,18.58443
4.625511,18.60208
4.625416,18.62105
4.625333,18.64004
4.625249,18.66077
4.625165,18.67906
4.625102,18.69689
4.625041,18.71464
4.62498,18.73355
4.624916,18.75265
4.625198,18.77248
4.624917,18.79198
4.62496,18.81091
4.625062,18.82979
4.62526,18.84948
4.625458,18.87076
4.625579,18.88965
4.625752,18.9086
4.625941,18.92782
4.626026,18.94653
4.62612,18.96547
4.626213,18.98441
4.626276,19.00352
4.626373,19.02255
4.626467,19.04023
4.626572,19.05985
4.626736,19.08015
4.626901,19.09909
4.627086,19.11847
4.62729,19.13801
4.627637,19.15626
4.628109,19.17485
4.628495,19.19296
4.62888,19.21203
4.629261,19.23088
4.62966,19.24977
4.630041,19.26789
4.630422,19.28854
4.630803,19.30761
4.631179,19.32774
4.631576,19.34635
4.631947,19.36599
4.632319,19.38528
4.632694,19.40612
4.633069,19.42562
4.633442,19.44359
4.633772,19.46262
4.634105,19.48158
4.634418,19.50269
4.634732,19.52203
4.635046,19.54109
4.63532,19.55977
4.635542,19.57883
4.635434,19.59769
4.635348,19.61783
4.635253,19.63721
4.635276,19.65526
4.635279,19.67379
4.635339,19.6928
4.635361,19.71533
4.635384,19.73384
4.635406,19.75265
4.635427,19.77191
4.635446,19.79169
4.635465,19.81186
4.635472,19.85883
4.635478,19.87807
4.635484,19.8963
4.635453,19.91816
4.635423,19.93772
4.635393,19.95658
4.635362,19.97578
4.635331,19.99462
4.635301,20.01363
4.635252,20.03162
4.635204,20.04935
4.635156,20.06882
4.635104,20.08778
4.635003,20.10702
4.634842,20.12854
4.634677,20.14766
4.634513,20.16665
4.63435,20.18564
4.634187,20.20453
4.634018,20.22359
4.633862,20.24585
4.633734,20.26534
4.633605,20.28447
4.633478,20.30264
4.633375,20.32164
4.633311,20.34227
4.633282,20.36139
4.633255,20.38047
4.633441,20.39935
4.633765,20.41779
4.633962,20.4369
4.634258,20.45597
4.634555,20.47473
4.634849,20.49368
4.635135,20.51231
4.635417,20.53155
4.635707,20.55333
4.635994,20.57273
4.636281,20.59188
4.636562,20.61126
4.636844,20.63046
4.63713,20.64944
4.637383,20.66877
4.637643,20.68769
4.6379,20.70664
4.638162,20.72551
4.638443,20.74446
4.638735,20.76489
4.639091,20.784
4.63919,20.80355
4.639264,20.82207
4.63954,20.84163
4.639815,20.86058
4.639973,20.8802
4.64012,20.89923
4.640271,20.91783
4.640419,20.93697
4.640559,20.95594
4.640683,20.97659
4.64079,20.99469
4.640882,21.01437
4.640952,21.03331
4.641012,21.05288
4.641034,21.07233
4.641056,21.0914
4.641091,21.11026
4.641088,21.12927
4.641085,21.14828
4.641082,21.16713
4.641077,21.18705
4.641065,21.20604
4.64106,21.22557
4.641057,21.24491
4.641052,21.26406
4.641048,21.28278
4.641037,21.30183
4.641023,21.32064
4.641009,21.33976
4.640988,21.35853
4.640968,21.37772
4.641127,21.39848
4.641175,21.4171
4.641336,21.43676
4.641461,21.45553
4.641638,21.4744
4.641829,21.49339
4.641974,21.5133
4.64215,21.53275
4.642328,21.55191
4.642508,21.57066
4.642702,21.58959
4.642905,21.61036
4.643107,21.62961
4.6433,21.64796
4.64351,21.66742
4.643739,21.68762
4.643939,21.70658
4.644139,21.72548
4.644327,21.74447
4.6447,21.76332
4.644887,21.78131
4.645005,21.80034
4.645146,21.82233
4.645286,21.84139
4.645461,21.86038
4.645607,21.87971
4.645769,21.89957
4.645913,21.91918
4.646072,21.93822
4.646278,21.95705
4.646433,21.97621
4.646439,21.99485
4.646414,22.01256
4.646784,22.03486
4.646854,22.05434
4.646998,22.07227
4.647231,22.09145
4.647698,22.11117
4.647785,22.13029
4.647756,22.14889
4.647765,22.16796
4.647736,22.18698
4.64746,22.20514
4.647186,22.22407
4.646944,22.24502
4.646677,22.26394
4.64641,22.28207
4.646196,22.3
4.645985,22.31876
4.645798,22.33774
4.645566,22.35673
4.645287,22.37548
4.645009,22.39368
4.64474,22.4132
4.644471,22.43169
4.644204,22.45255
4.643938,22.4729
4.644148,22.49198
4.644115,22.51154
4.644378,22.52966
4.644637,22.54903
4.644891,22.5858
4.645142,22.60492
4.645264,22.62372
4.645352,22.64181
4.645428,22.66187
4.645495,22.68145
4.64556,22.70041
4.645626,22.71999
4.645694,22.73879
4.645762,22.75761
4.645826,22.77657
4.645863,22.79553
4.645931,22.81554
4.645967,22.8345
4.646,22.85335
4.646037,22.87485
4.646075,22.89493
4.646115,22.9146
4.646154,22.93368
4.646194,22.95358
4.646234,22.97276
4.646266,22.9916
4.646438,23.01063
4.646564,23.02942
4.646776,23.04849
4.646993,23.06647
4.647216,23.08682
4.647433,23.10569
4.64765,23.12448
4.647855,23.14349
4.648055,23.1625
4.648248,23.18133
4.64843,23.20035
4.648609,23.21931
4.648782,23.2388
4.648954,23.25762
4.649144,23.27658
4.64934,23.2976
4.649538,23.31669
4.649757,23.33576
4.649975,23.35465
4.650205,23.37246
4.650422,23.39193
4.650621,23.41177
4.650828,23.42987
4.651026,23.44933
4.651216,23.46915
4.651391,23.48887
4.651572,23.50998
4.651771,23.52924
4.65197,23.5487
4.652178,23.56788
4.652387,23.58787
4.652594,23.60675
4.65281,23.62605
4.653027,23.64574
4.653242,23.6638
4.653457,23.68265
4.653673,23.70107
4.653879,23.7227
4.654095,23.74243
4.65431,23.76178
4.654527,23.78074
4.654743,23.79943
4.654976,23.81833
4.655195,23.83782
4.655414,23.85704
4.655621,23.87644
4.655838,23.8956
4.656034,23.91458
4.656212,23.95252
4.656398,23.97184
4.656593,23.98999
4.656787,24.00846
4.656968,24.02739
4.657163,24.04633
4.657358,24.0649
4.657568,24.08382
4.657781,24.10368
4.65799,24.124
4.658132,24.14566
4.658218,24.16484
4.658329,24.18375
4.658381,24.20207
4.658452,24.22174
4.658523,24.24056
4.658594,24.25874
4.658665,24.27755
4.658755,24.29544
4.658846,24.31439
4.658935,24.33242
4.659025,24.35312
4.659118,24.37347
4.659223,24.39298
4.659328,24.41183
4.659435,24.4304
4.659553,24.44866
4.659686,24.46779
4.659875,24.48667
4.660154,24.50591
4.660667,24.52409
4.660978,24.5433
4.661312,24.56391
4.66168,24.58279
4.661988,24.60324
4.662235,24.62349
4.662509,24.64257
4.662784,24.66184
4.663057,24.68174
4.663302,24.69969
4.663536,24.71854
4.663811,24.73793
4.664063,24.7558
4.664298,24.7773
4.664528,24.79651
4.664763,24.81586
4.664997,24.83429
4.665226,24.85214
4.665431,24.87124
4.665627,24.89028
4.665809,24.90947
4.665974,24.92836
4.666126,24.94752
4.666263,24.96612
4.666399,24.98665
4.666538,25.00594
4.666677,25.02394
4.666821,25.0434
4.666967,25.0626
4.667115,25.08146
4.667262,25.10053
4.667394,25.11945
4.667307,25.13742
4.667587,25.15662
4.667897,25.17429
4.668192,25.19471
4.668505,25.21389
4.668891,25.23279
4.669278,25.25268
4.669569,25.2725
4.669851,25.31149
4.670078,25.32928
4.670305,25.34845
4.670517,25.36783
4.670732,25.38754
4.670941,25.40874
4.671143,25.428
4.671402,25.4466
4.671642,25.46621
4.67188,25.48459
4.672054,25.50354
4.672229,25.52316
4.672402,25.54311
4.672647,25.56125
4.67289,25.58007
4.673131,25.59987
4.673369,25.62044
4.673641,25.63952
4.673913,25.65866
4.674176,25.67779
4.674439,25.69572
4.674678,25.71354
4.674916,25.73253
4.675128,25.75155
4.675313,25.76942
4.675498,25.78741
4.675674,25.80691
4.67585,25.82755
4.676044,25.84657
4.676239,25.86447
4.676467,25.88342
4.67667,25.90243
4.676853,25.9227
4.677035,25.94168
4.677214,25.96046
4.677392,25.97949
4.677569,25.99953
4.67773,26.01876
4.677917,26.04057
4.678103,26.05964
4.678289,26.07866
4.678458,26.0976
4.67863,26.11687
4.678797,26.13559
4.678808,26.15468
4.678834,26.17368
4.678863,26.19258
4.67888,26.21148
4.678889,26.23042
4.678874,26.25167
4.678842,26.27036
4.67881,26.28885
4.678778,26.30688
4.678742,26.3257
4.678695,26.34466
4.678574,26.36358
4.678438,26.38298
4.678297,26.4026
4.678148,26.42148
4.678006,26.43945
4.677858,26.46021
4.677679,26.47975
4.677505,26.49831
4.677351,26.51789
4.677206,26.53614
4.677061,26.55484
4.676917,26.57414
4.67679,26.59378
4.676666,26.61349
4.676546,26.63144
4.676436,26.65016
4.676348,26.67102
4.676267,26.68998
4.676187,26.709
4.676093,26.72743
4.676008,26.74652
4.675924,26.7645
4.675841,26.78249
4.675757,26.80112
4.675699,26.81987
4.675651,26.83868
4.675613,26.85797
4.675588,26.87862
4.675583,26.89757
4.675579,26.91689
4.675539,26.93616
4.675494,26.95475
4.675447,26.97384
4.675386,26.99293
4.675319,27.01229
4.675258,27.03253
4.675231,27.05126
4.67525,27.07033
