Diameter,Time
2.158676,5.622512
2.257813,5.641603
2.258209,5.660633
2.261597,5.67876
2.30513,5.697657
2.329636,5.717067
2.334396,5.737218
2.358322,5.754941
2.593918,5.773476
2.498611,5.793005
2.530151,5.814591
2.516983,5.834167
2.516754,5.853109
2.515198,5.872679
2.517059,5.891729
2.518677,5.910585
2.521591,5.929611
2.521332,5.947707
2.576462,5.970443
2.596832,5.989923
2.605591,6.008813
2.605606,6.030263
2.611435,6.048593
2.635269,6.066727
2.645844,6.085943
2.64592,6.104724
2.652328,6.123675
2.652466,6.142526
2.673523,6.161453
2.672638,6.179576
2.579636,6.198569
2.616745,6.21744
2.588669,6.2397
2.589325,6.259001
2.581696,6.277824
2.54715,6.296458
2.572815,6.315116
2.572891,6.334129
2.57428,6.353237
2.505814,6.372787
2.505814,6.391341
2.505814,6.410733
2.505814,6.428917
2.505814,6.449156
2.505814,6.468555
2.505814,6.487856
2.505814,6.506932
2.505814,6.526442
2.505814,6.545619
2.505814,6.563723
2.505814,6.581606
3.275894,6.600526
2.859329,6.618974
2.198685,6.636624
2.352631,6.657128
2.316544,6.67711
2.573898,6.695949
2.435425,6.714585
2.6987,6.733613
2.687897,6.751422
2.634201,6.770875
2.633865,6.788742
2.631119,6.808295
2.626938,6.827331
2.629776,6.846325
2.636093,6.865829
2.94986,6.883765
2.858719,6.90265
2.838486,6.920673
2.860199,6.938468
2.96492,6.957442
2.965698,6.976403
2.941925,6.995229
2.941299,7.014209
2.936661,7.031753
2.803192,7.051041
2.802673,7.07117
2.801712,7.090839
2.827942,7.109746
2.26709,7.127465
2.411682,7.146564
2.549744,7.165124
2.457565,7.184331
2.457489,7.204142
2.505554,7.222023
2.506851,7.240089
2.511612,7.260741
2.533936,7.281887
2.529739,7.300266
2.553696,7.319402
2.576599,7.338555
2.612778,7.357305
2.615479,7.376239
2.616302,7.395315
2.643188,7.413169
2.635376,7.432465
2.644394,7.451635
2.644531,7.470372
2.616501,7.49078
2.616013,7.510039
2.616013,7.528799
2.642776,7.548283
2.679443,7.567062
2.679443,7.586575
2.670303,7.606037
2.787811,7.625044
2.838058,7.64393
2.82724,7.663944
2.799088,7.682796
2.783142,7.703526
2.768127,7.721751
2.767807,7.740674
2.767563,7.759697
2.755844,7.778518
2.727341,7.798552
2.686203,7.818675
2.68425,7.837804
2.656723,7.856743
2.573486,7.875648
2.573486,7.894601
2.285019,7.914964
2.391174,7.933017
2.319962,7.951755
2.40329,7.971282
2.402725,7.991741
2.394791,8.01066
2.434174,8.028917
2.449326,8.047976
2.47052,8.065984
2.496277,8.084719
2.636002,8.103705
2.679321,8.124891
2.684158,8.14371
2.625488,8.163171
2.64679,8.182532
2.644806,8.201544
2.645523,8.220526
2.613907,8.238625
2.612045,8.257589
2.61322,8.276557
2.517014,8.295739
2.529953,8.314517
2.647934,8.334825
2.586777,8.354376
2.59613,8.373129
2.590393,8.392849
2.575348,8.411699
2.577194,8.430777
2.588928,8.449486
2.584427,8.468534
2.602356,8.487473
2.584641,8.506707
2.554398,8.525313
2.573563,8.546736
2.551834,8.566915
2.552017,8.585921
2.550095,8.604694
2.554916,8.622883
2.554977,8.641715
2.29985,8.66072
2.495544,8.679519
2.484009,8.69756
2.508453,8.716478
2.583099,8.73543
2.39798,8.755928
2.432007,8.775798
2.428192,8.795121
2.527618,8.813467
2.502029,8.833055
2.491959,8.852695
2.519638,8.871538
2.524658,8.890542
2.510727,8.908918
2.504395,8.927759
2.50209,8.946158
2.483444,8.966502
2.487534,8.987087
2.481934,9.006992
2.482224,9.02656
2.471085,9.045538
2.447968,9.06462
2.431442,9.083575
2.407181,9.102815
2.407181,9.122855
2.389893,9.141589
2.368408,9.160573
2.38327,9.181158
2.383636,9.199481
2.389832,9.217683
2.517502,9.236383
2.506363,9.25382
2.503632,9.273197
2.503616,9.292286
2.513443,9.311038
2.514938,9.33067
2.508743,9.349558
2.494339,9.368645
2.298172,9.389514
2.537338,9.409568
2.356339,9.428454
2.387909,9.447569
2.389206,9.466517
2.520004,9.485442
2.597137,9.503932
2.553101,9.521815
2.57399,9.541054
2.564728,9.560308
2.565063,9.578998
2.570969,9.599689
2.578491,9.618814
2.580612,9.636842
2.631027,9.655854
2.653168,9.674768
2.773438,9.692553
2.818771,9.711727
2.918137,9.730511
2.919449,9.7496
2.919052,9.7675
2.921295,9.787039
2.911194,9.807771
2.91153,9.826984
2.931885,9.844834
2.911331,9.864402
2.911285,9.883214
2.892044,9.902026
2.931763,9.921444
2.935211,9.939903
2.848572,9.958065
2.369125,9.977148
2.347626,9.996074
2.200882,10.0165
2.164627,10.03595
2.190109,10.05488
2.25946,10.07299
2.269089,10.09184
2.349747,10.11077
2.350052,10.12985
2.373383,10.14865
2.402863,10.16754
2.43251,10.18653
2.470093,10.20613
2.47963,10.22597
2.482132,10.24567
2.51918,10.26475
2.561844,10.2836
2.581787,10.30276
2.586029,10.32169
2.593536,10.34063
2.611267,10.35939
2.637527,10.37849
2.674973,10.39746
2.68222,10.41734
2.712357,10.43921
2.732086,10.4587
2.732956,10.47725
2.737854,10.49637
2.761856,10.51473
2.789917,10.53261
2.805267,10.55152
2.822571,10.56935
2.863586,10.58901
2.734421,10.60695
3.27594,10.62591
3.170029,10.6468
3.275879,10.66584
3.222916,10.68498
3.238342,10.70496
3.210693,10.72598
3.241791,10.74685
3.249619,10.76935
3.250687,10.78845
3.255829,10.80836
3.255707,10.82947
3.267471,10.85126
3.251007,10.87134
3.250229,10.89059
3.24939,10.90956
3.248245,10.92961
3.462952,10.94925
2.997757,10.96824
2.890472,10.98812
3.240265,11.00892
3.092163,11.02791
3.078323,11.047
3.12912,11.06903
3.165482,11.08907
3.211014,11.10874
3.232422,11.12782
3.232529,11.14684
3.232803,11.16579
3.248245,11.18452
3.260223,11.20423
3.268997,11.22466
3.269501,11.24478
3.284805,11.2635
3.369888,11.28403
3.387405,11.30341
3.427078,11.32277
3.427017,11.34317
3.45433,11.36221
3.681976,11.38123
3.406342,11.40024
3.3815,11.42151
3.499039,11.44104
3.476593,11.45986
3.479156,11.47983
3.492477,11.50045
3.493393,11.51986
3.509842,11.53881
3.503906,11.5589
3.505722,11.57872
3.544373,11.59751
3.550415,11.6165
3.586975,11.63555
3.590805,11.65338
3.620987,11.6726
3.627884,11.69154
3.644455,11.71104
3.663254,11.72962
3.661392,11.74823
3.671631,11.76612
3.676071,11.7849
3.68782,11.80458
3.688812,11.82335
3.709595,11.84285
3.712585,11.86209
3.842758,11.88179
3.994491,11.90076
4.116364,11.92062
4.054962,11.94003
4.05954,11.95867
4.063736,11.97769
4.089615,11.9969
4.118958,12.01691
4.105225,12.03615
4.131973,12.05486
4.156021,12.07269
4.157486,12.09189
4.163116,12.11136
4.168732,12.13125
4.178253,12.15079
4.18718,12.16877
4.177292,12.18776
4.195328,12.20735
4.199829,12.22698
4.191132,12.2465
4.190292,12.26448
4.185226,12.2834
4.184418,12.30212
4.184235,12.32178
4.183563,12.34225
4.194,12.36168
4.179306,12.38077
4.178711,12.39965
4.18602,12.41883
4.212616,12.43927
4.212021,12.46063
4.214142,12.47897
4.233154,12.49902
4.243866,12.51882
4.235413,12.5388
4.232635,12.56027
4.231659,12.57911
4.243988,12.59752
4.243271,12.61676
4.240387,12.63562
4.230423,12.6547
4.239365,12.67257
4.239319,12.69175
4.254349,12.71099
4.253937,12.72911
4.233627,12.74753
4.250885,12.76785
4.269714,12.7866
4.296936,12.80687
4.299377,12.82645
4.302216,12.84575
4.310074,12.86537
4.332535,12.8845
4.329697,12.90329
4.34082,12.92239
4.343704,12.94117
4.343719,12.96115
4.360092,13.00993
4.36499,13.02933
4.366028,13.04793
4.347015,13.06693
4.36499,13.08658
4.380432,13.10565
4.381592,13.12456
4.406204,13.14235
4.416351,13.16143
4.422287,13.18162
4.47728,13.20076
4.477554,13.21946
4.477417,13.23718
4.479584,13.25662
4.530334,13.27377
4.514572,13.29269
4.50386,13.31158
4.486465,13.33049
4.485168,13.34975
4.472504,13.36947
4.479523,13.39096
4.436783,13.40968
4.436386,13.42873
4.450699,13.4473
4.505905,13.46694
4.614777,13.48543
4.614777,13.50783
4.614777,13.52692
4.614777,13.54656
3.247223,13.56549
3.683395,13.58455
3.849045,13.60621
4.299652,13.62634
4.305389,13.64521
4.364899,13.66314
4.685104,13.68215
4.605179,13.70113
4.614182,13.72067
4.248291,13.73896
4.654449,13.75784
4.171356,13.77696
4.171356,13.7959
4.171356,13.81594
4.171356,13.83526
4.171356,13.85371
4.171356,13.87259
4.171356,13.89037
4.171356,13.90876
4.171356,13.9267
4.171356,13.94563
4.197754,13.96463
4.722214,13.98358
5.032684,14.00286
4.591888,14.02314
4.328476,14.04259
4.461227,14.0624
4.37529,14.08133
4.944473,14.10084
4.493729,14.11984
4.432846,14.1394
4.43605,14.15871
4.360519,14.17741
4.382568,14.19631
4.460434,14.21525
4.459305,14.23514
4.461914,14.25519
4.609818,14.27443
4.624298,14.29389
4.604507,14.31288
4.494446,14.33196
4.494217,14.35074
4.473312,14.36973
4.471588,14.38872
4.468765,14.40769
4.468109,14.42644
4.471313,14.44754
4.470276,14.46639
4.471375,14.48545
4.472534,14.50477
4.472839,14.52457
4.472992,14.54284
4.466644,14.5619
4.442947,14.58044
4.428391,14.59946
4.412094,14.61866
4.40451,14.63657
4.355637,14.65697
4.583969,14.67661
4.725632,14.69556
4.756012,14.71469
4.668015,14.73359
4.631866,14.75251
4.660889,14.77139
4.739426,14.79036
4.739288,14.8089
4.736267,14.8283
4.692047,14.8471
4.625732,14.86826
4.623474,14.88778
4.576294,14.90555
4.577301,14.92436
4.581009,14.94351
4.581757,14.96289
4.635269,14.98203
4.646744,15.00165
4.640305,15.02075
4.664688,15.03925
4.665756,15.05814
4.668671,15.07817
4.52478,15.09771
4.61644,15.11658
4.820084,15.13558
4.585526,15.15412
4.693314,15.17348
4.588974,15.19251
4.557251,15.21141
4.585342,15.23045
4.585495,15.24955
4.585785,15.26825
4.598328,15.28767
4.591202,15.30732
4.597244,15.32625
4.629944,15.34497
4.591797,15.36438
4.578644,15.3834
4.590668,15.40405
4.577499,15.42338
4.575912,15.44239
4.567032,15.46268
4.553833,15.4804
4.537384,15.50121
4.528412,15.5209
4.51886,15.54008
4.527283,15.55973
4.539108,15.57849
4.53273,15.59765
4.619766,15.61645
4.620682,15.63552
4.630417,15.65469
4.640259,15.67374
4.628586,15.69261
4.628586,15.71306
4.628357,15.73258
4.627884,15.75151
4.607941,15.76956
4.533295,15.78837
