Diameter,Time
3.30899,2.917742
3.279205,2.936887
3.321243,2.954748
3.33107,2.974098
3.333572,2.992936
3.385239,3.011471
3.389709,3.031279
3.385452,3.050017
3.387115,3.067903
3.387329,3.087416
3.378784,3.105502
3.382431,3.124305
3.378494,3.143451
3.336227,3.161264
3.31517,3.180422
3.333527,3.198178
3.284393,3.216249
3.248047,3.234364
3.34256,3.253115
3.362579,3.270917
3.284195,3.288887
3.277359,3.30699
3.228043,3.324711
3.171143,3.342849
3.125946,3.360786
3.062164,3.378633
3.152649,3.398307
3.153839,3.415727
3.120071,3.433625
3.1521,3.451792
3.138474,3.46961
3.127335,3.489195
3.085312,3.507751
3.057663,3.525595
3.024689,3.543544
3.074951,3.562477
3.030502,3.579569
3.041809,3.599409
2.887711,3.617939
2.864319,3.636871
2.810043,3.654846
2.929703,3.672753
2.850632,3.69237
3.104034,3.70977
2.981003,3.727705
2.945877,3.746597
2.976883,3.764665
3.035324,3.782874
3.036118,3.802222
3.11348,3.82005
3.059402,3.838631
3.117294,3.857525
2.997025,3.875858
3.022827,3.894202
3.02272,3.912007
3.077911,3.930018
3.01915,3.948018
3.13652,3.966645
3.224838,3.984545
3.231796,4.004469
3.213089,4.022052
3.28569,4.04096
3.206787,4.058998
3.266724,4.076906
3.216934,4.09483
3.124069,4.112816
3.088791,4.130978
3.055847,4.148763
2.996323,4.166649
3.081741,4.18567
3.084198,4.204577
3.062485,4.222112
3.067825,4.241086
3.061264,4.260077
3.058853,4.279018
3.058929,4.296854
3.055771,4.314703
3.051819,4.332713
3.025803,4.350648
3.018402,4.369821
3.006561,4.387428
3.062805,4.410496
2.956818,4.429605
2.841873,4.44827
2.841873,4.466203
2.841873,4.484506
2.841873,4.503532
2.841873,4.521002
2.841873,4.538684
2.841873,4.556856
2.841873,4.574677
2.841873,4.592593
2.841873,4.611506
2.841873,4.62934
2.841873,4.648639
2.841873,4.666551
3.014008,4.684845
2.973846,4.702559
3.03508,4.720558
2.984009,4.739851
3.070724,4.757551
3.060776,4.77696
2.960709,4.795813
2.927582,4.815134
2.913345,4.833625
2.950882,4.852624
2.953049,4.870609
2.983994,4.888601
2.975464,4.906529
3.006973,4.924229
3.059143,4.942103
3.219238,4.960255
3.205292,4.977955
3.147339,4.996675
3.067429,5.015941
3.197311,5.033706
3.119812,5.051959
3.166458,5.070392
3.101074,5.088134
3.105225,5.106711
3.112091,5.125515
3.099884,5.144462
3.0186,5.162329
3.179565,5.180024
3.350418,5.19763
3.252686,5.217199
3.220886,5.236013
3.161972,5.254931
3.146988,5.272989
3.177948,5.292015
3.102264,5.309808
3.078476,5.32771
3.163055,5.345746
3.116333,5.364727
3.057129,5.383512
3.05899,5.401483
3.056595,5.420959
3.266785,5.438779
3.266785,5.456558
3.266785,5.474365
3.266785,5.492432
3.266785,5.51029
3.266785,5.528383
3.266785,5.546668
3.266785,5.565652
3.024506,5.584163
3.031128,5.603433
2.997375,5.623805
2.948303,5.642108
2.940063,5.660126
2.941864,5.677966
2.967499,5.696012
2.985077,5.713891
2.984665,5.732975
3.002441,5.750788
2.98381,5.76994
3.003143,5.78885
3.006271,5.807013
2.984558,5.826151
2.984879,5.843664
2.96788,5.861946
2.968445,5.879542
2.900482,5.89756
2.994644,5.915513
3.012726,5.933466
3.016327,5.951029
2.996872,5.968885
2.997681,5.988201
3.041336,6.006727
3.007248,6.024614
3.000732,6.044829
2.994629,6.062389
2.994095,6.080356
2.969467,6.097959
2.970383,6.116019
2.953079,6.133762
2.952591,6.152768
2.970032,6.170788
2.781021,6.188624
2.781174,6.206836
2.732254,6.224887
2.732712,6.24544
2.737732,6.263783
2.740631,6.281531
2.743393,6.299479
2.74295,6.317274
2.770721,6.335886
2.801636,6.354529
2.73642,6.373512
2.736221,6.391794
2.723877,6.409631
2.679581,6.427764
