Diameter,Time
4.554626,12.11384
4.558258,12.1319
4.370819,12.14978
4.005829,12.16781
4.349442,12.18696
4.371841,12.20464
4.369919,12.2226
4.343246,12.24047
4.529068,12.25852
4.540909,12.27817
4.535477,12.29639
4.542023,12.31448
4.572205,12.33286
4.585129,12.35087
4.595337,12.36978
4.605835,12.39023
4.614136,12.40851
4.607864,12.42648
4.605499,12.44545
4.594269,12.46343
4.632675,12.48131
4.554367,12.50022
4.603439,12.51935
4.64119,12.5372
4.642944,12.55674
4.435257,12.5744
4.571106,12.59449
4.717651,12.6132
4.646683,12.63225
4.659653,12.64964
4.534668,12.66756
4.637573,12.68546
4.649719,12.70457
4.456818,12.72242
4.473022,12.74038
4.52066,12.75839
4.522491,12.77645
4.871201,12.79591
4.743607,12.81359
4.771637,12.8314
4.763931,12.84937
4.708755,12.86746
4.77713,12.8873
4.758881,12.90572
4.767639,12.92361
4.766708,12.94152
4.765244,12.96053
4.759445,12.97855
4.762405,12.9987
4.762192,13.01729
4.765045,13.03563
4.760712,13.05338
4.741898,13.07129
4.743912,13.0894
4.774384,13.10721
4.865875,13.12618
4.89856,13.14404
4.889618,13.16199
4.876526,13.17993
4.855331,13.19926
4.828842,13.21787
4.850113,13.23568
4.860397,13.25367
4.81868,13.2716
4.742767,13.28992
5.019287,13.30766
5.019287,13.32662
5.019287,13.34452
5.019287,13.36342
5.019287,13.40662
5.019287,13.42694
5.019287,13.44665
5.019287,13.46547
5.019287,13.48331
5.161957,13.50251
5.111359,13.5204
4.91069,13.53902
4.975082,13.55695
5.021759,13.57478
5.021759,13.59292
5.021759,13.61086
5.021759,13.62989
5.021759,13.64753
5.021759,13.66558
5.021759,13.68343
5.021759,13.70139
5.021759,13.71938
5.021759,13.73703
5.021759,13.75474
5.021759,13.77319
5.122223,13.79122
5.213486,13.80918
5.213715,13.82806
5.227875,13.84745
5.245575,13.86498
5.170792,13.88409
5.094925,13.90192
5.095917,13.9199
5.096024,13.93807
5.096466,13.95604
5.093613,13.9737
5.056992,13.99165
5.089981,14.00963
5.129913,14.02757
5.131226,14.04521
5.130371,14.0645
5.131271,14.08195
5.136276,14.09995
5.153473,14.11898
5.138977,14.13777
5.138885,14.15577
5.245316,14.17441
5.428421,14.19196
5.438339,14.20985
5.121887,14.22889
5.000015,14.24689
5.033615,14.26624
5.118851,14.28377
5.05661,14.30181
5.099136,14.31965
5.326965,14.3376
5.210632,14.35562
5.115158,14.37346
5.126175,14.39264
5.007233,14.4105
5.216782,14.42841
5.236557,14.44634
5.214096,14.46437
5.245636,14.48416
5.242538,14.50246
5.251953,14.52038
5.122498,14.53835
4.844925,14.55743
5.262115,14.57585
5.245956,14.59449
5.36441,14.61248
5.154053,14.63046
5.139252,14.64847
4.634247,14.66636
4.771667,14.6856
4.679733,14.70356
4.684723,14.72242
4.759277,14.76151
4.726761,14.77943
4.731476,14.79732
4.730682,14.81532
4.744263,14.83439
4.758377,14.85235
4.764313,14.87035
4.751846,14.88976
4.75827,14.90716
4.767822,14.92627
4.783905,14.94408
4.847809,14.9619
4.940018,14.98026
4.863525,14.99796
4.920853,15.01589
4.945709,15.03466
4.957855,15.05229
5.082596,15.07021
5.107468,15.08829
5.013641,15.10756
4.994553,15.12691
5.005859,15.14639
5.011795,15.16481
5.0056,15.18342
5.007751,15.20234
4.964294,15.22026
5.004578,15.23901
4.982468,15.25839
4.982773,15.27694
5.21936,15.29509
5.045853,15.31614
5.128265,15.33369
5.094116,15.35156
5.042145,15.37085
5.047089,15.38851
5.062683,15.40641
5.089859,15.4247
5.093628,15.44266
5.092621,15.46057
5.096237,15.47895
5.118683,15.49792
5.116058,15.51801
5.013733,15.53573
5.013733,15.5539
5.013733,15.57323
5.013733,15.59072
5.013733,15.60853
5.013733,15.62643
5.013733,15.64451
5.013733,15.66237
5.013733,15.68086
5.013733,15.69883
5.013733,15.71823
5.187622,15.73683
5.096603,15.75481
5.225433,15.77272
5.233826,15.79055
5.210526,15.80849
5.190796,15.8265
5.18335,15.84452
5.188873,15.86352
5.194153,15.88134
5.193314,15.89936
5.198395,15.91863
5.200684,15.93644
5.201828,15.95456
5.238373,15.97229
5.260315,15.98991
5.253174,16.00835
5.255142,16.02743
5.287628,16.04627
5.288651,16.06417
5.267059,16.08191
5.327148,16.10139
5.262268,16.12157
5.077454,16.13928
5.175812,16.15742
5.229233,16.17596
5.19957,16.19366
5.208267,16.2116
5.208557,16.22986
5.214417,16.24718
5.231094,16.26557
5.243851,16.28323
5.232452,16.30123
5.24823,16.31914
5.249695,16.33852
5.261581,16.35607
5.266586,16.37399
5.285034,16.39246
5.164413,16.41053
5.239685,16.42828
5.231049,16.44737
5.242554,16.4657
5.244431,16.48352
5.247223,16.50261
5.249832,16.52065
5.246033,16.54186
5.244385,16.56065
5.249619,16.57817
5.251648,16.59632
5.253052,16.61479
5.247696,16.6343
5.225739,16.65222
5.223572,16.67012
5.245148,16.68794
5.20311,16.70984
5.197876,16.72874
5.202408,16.74891
5.196442,16.76658
5.192902,16.78492
5.192368,16.80293
5.162582,16.82121
5.051712,16.84016
5.051712,16.85917
5.051712,16.87767
5.051712,16.89739
5.051712,16.91558
5.051712,16.9339
5.051712,16.95326
5.051712,16.97169
5.051712,16.99071
5.051712,17.00832
5.051712,17.02732
5.434952,17.04551
5.248047,17.06352
5.138931,17.08166
4.981552,17.09958
5.235352,17.11897
5.326859,17.13771
5.306564,17.15723
5.332672,17.17452
5.276321,17.1926
5.231613,17.21051
5.229813,17.22841
5.241104,17.2473
5.241043,17.26525
5.219147,17.28362
5.255646,17.30183
5.247131,17.31966
5.28363,17.33762
5.282028,17.35558
5.255081,17.37476
5.248795,17.39338
5.284286,17.41134
5.286514,17.42949
5.26593,17.44731
5.272369,17.49544
5.239822,17.51431
5.388229,17.53359
5.287247,17.55375
5.327164,17.57167
5.296478,17.59085
5.048798,17.60922
5.206696,17.62819
5.226425,17.64643
5.148422,17.66423
5.173416,17.6843
5.159698,17.7027
5.175995,17.7207
5.1716,17.73961
5.209961,17.75768
5.211853,17.77597
5.183868,17.79589
5.19754,17.81363
5.197556,17.8316
5.222031,17.84945
5.091324,17.86733
5.20723,17.88659
5.191528,17.90441
5.182587,17.92229
5.18161,17.94031
5.174118,17.95936
5.176422,17.97723
5.138916,17.99761
5.128342,18.01537
5.139679,18.03393
5.128296,18.05221
5.118073,18.06968
5.119751,18.0884
5.086121,18.10745
5.119629,18.12638
5.112701,18.1451
5.090118,18.16356
5.004318,18.18144
5.22731,18.20076
5.2005,18.21828
5.562592,18.2372
5.713425,18.25525
5.307327,18.27317
5.936005,18.29145
5.65773,18.30934
5.620361,18.3275
5.786621,18.34621
5.609711,18.36427
5.659302,18.3824
5.720581,18.40154
5.820404,18.41905
5.745316,18.43761
5.745316,18.4562
5.75296,18.4747
5.769684,18.49351
5.796616,18.51299
5.792358,18.53055
5.795761,18.54923
5.794998,18.56906
5.75853,18.58799
5.763336,18.60903
5.761505,18.62754
5.709839,18.64682
5.620682,18.66476
5.775742,18.68292
5.560654,18.70101
5.136475,18.71888
5.241241,18.73789
5.38942,18.75677
5.374863,18.77553
5.14003,18.79473
5.121506,18.81407
5.047211,18.85392
4.914963,18.87371
5.132599,18.89149
5.131805,18.90956
5.141098,18.92762
5.13356,18.94605
5.123779,18.96401
5.12056,18.98236
5.062958,19.00142
5.302231,19.02097
5.180176,19.0392
4.944702,19.0582
5.26796,19.07627
4.590927,19.09505
4.70842,19.11427
5.240448,19.13223
5.350296,19.15014
4.546844,19.16819
4.853165,19.18762
4.991043,19.20641
4.567245,19.22683
5.191727,19.24427
5.46933,19.26374
5.205551,19.2816
5.205551,19.2994
5.205551,19.31847
5.435501,19.33652
5.507477,19.35452
5.301895,19.37323
5.67247,19.39107
5.525162,19.40917
5.28067,19.42873
5.751923,19.44615
5.313232,19.4645
5.628677,19.4834
5.702209,19.50233
5.629852,19.52033
5.94751,19.53938
5.795593,19.55757
5.906937,19.57583
5.688797,19.59425
4.889847,19.61325
5.708023,19.63259
5.81337,19.65085
5.643814,19.66976
5.613495,19.68768
5.576614,19.70517
5.472076,19.72322
5.037201,19.74223
5.255142,19.7611
5.269669,19.77914
5.092957,19.79737
5.056625,19.81534
5.128403,19.83452
5.045105,19.85225
5.232391,19.87003
4.987625,19.88886
5.169418,19.90665
5.261475,19.92452
5.17215,19.94258
5.234283,19.96087
5.158569,19.97859
5.139725,19.99642
5.139236,20.0144
5.11409,20.03244
5.345718,20.05293
5.769455,20.07055
5.459106,20.08927
5.517593,20.10716
5.575485,20.12677
5.7173,20.14579
5.50647,20.16404
5.42981,20.1818
5.527863,20.25413
5.502243,20.27416
5.506546,20.29285
5.41188,20.31051
5.239929,20.32901
5.189575,20.347
5.186584,20.36589
5.176987,20.38375
5.199066,20.40177
5.20578,20.41979
5.201721,20.43883
5.2164,20.45657
5.396805,20.47613
5.47345,20.49456
5.704239,20.51262
5.622147,20.53052
5.66008,20.54956
5.603607,20.56746
5.56633,20.58549
5.580048,20.60372
5.615463,20.62139
5.675339,20.6394
5.681686,20.65842
5.649399,20.67766
5.649399,20.69517
5.649399,20.71307
5.649399,20.73059
5.649399,20.74862
5.649399,20.76678
5.649399,20.7856
5.649399,20.80353
5.649399,20.8223
5.649399,20.84011
5.649399,20.85814
5.649399,20.87794
6.58577,20.89734
5.809891,20.9147
5.717056,20.93266
5.815659,20.95057
5.702682,20.96966
5.731827,20.98757
5.776474,21.00648
5.779251,21.02443
5.808121,21.0435
5.847244,21.06133
5.977524,21.07944
5.961884,21.09878
5.966766,21.11725
5.963089,21.13514
5.935028,21.15372
5.276459,21.17168
5.491486,21.1895
5.174728,21.2075
5.332947,21.22536
5.149719,21.24435
5.251114,21.26233
5.250961,21.28037
5.23558,21.29972
5.207962,21.31744
5.202362,21.33632
5.170029,21.35439
5.170212,21.37333
5.167953,21.39128
5.169998,21.40928
5.201614,21.42707
5.239624,21.44507
5.24762,21.46338
5.324814,21.48128
5.338379,21.50065
5.289276,21.51927
5.239273,21.53717
5.265518,21.5559
5.328598,21.5746
5.319199,21.59255
5.361145,21.61042
5.234253,21.6289
5.276428,21.6464
5.2771,21.66436
5.273804,21.68359
5.220581,21.70264
5.259979,21.72117
5.183853,21.73919
5.247482,21.75796
5.247574,21.77592
5.230377,21.7939
5.232452,21.81179
5.231216,21.82996
5.234634,21.84781
5.234634,21.86569
5.232376,21.88366
5.23587,21.90303
5.308014,21.92049
5.275452,21.93844
5.301331,21.95643
5.315079,21.97436
5.32251,21.99358
5.319687,22.01144
5.325546,22.02916
5.364777,22.0472
5.386902,22.06623
5.384933,22.08486
5.178192,22.10436
5.243942,22.12135
5.264557,22.13892
5.213196,22.15689
5.219086,22.17579
5.270157,22.19362
5.341766,22.21166
5.342773,22.22995
5.346741,22.24857
5.347092,22.26754
5.34819,22.28558
5.357147,22.30456
5.344193,22.3223
5.29718,22.3405
5.300278,22.35864
5.330261,22.37737
5.332565,22.39578
5.304428,22.41325
5.293289,22.43203
5.300247,22.44995
5.301895,22.46745
5.589035,22.48652
5.58551,22.50591
5.588165,22.52415
5.626129,22.5435
5.622467,22.56185
5.622986,22.57959
5.642426,22.59746
5.633057,22.6154
5.635956,22.63446
5.642441,22.65245
5.646271,22.67186
5.647156,22.68944
5.643494,22.70877
5.630676,22.72628
5.625092,22.74535
5.618607,22.76342
5.588974,22.78116
5.577759,22.79932
5.577469,22.81734
5.580963,22.83536
5.556915,22.85319
5.558838,22.87131
5.573898,22.88913
5.566498,22.90705
5.589432,22.92638
5.590515,22.94503
5.552048,22.96706
5.63475,22.98517
5.667191,23.00286
5.666992,23.02077
5.651886,23.03877
5.679581,23.05681
5.677597,23.07463
5.798203,23.09266
5.947083,23.11053
5.947083,23.12982
5.947083,23.14751
5.947083,23.16531
5.947083,23.18318
5.947083,23.20124
5.947083,23.2193
5.947083,23.23714
5.947083,23.25616
5.947083,23.27403
5.947083,23.29137
5.947083,23.31028
5.064407,23.3288
4.998367,23.3482
5.000336,23.36674
4.917664,23.3848
5.084,23.40265
5.416458,23.42064
5.124023,23.43862
5.203354,23.45656
4.981171,23.47432
4.976654,23.49307
5.115204,23.51218
5.126648,23.53109
5.141235,23.55036
5.18605,23.56936
5.207413,23.58724
5.284225,23.6051
5.177887,23.62363
5.199005,23.64185
5.11998,23.65936
4.777588,23.67712
4.49852,23.6955
4.84848,23.71357
5.22467,23.73125
5.249481,23.75064
5.261658,23.76814
5.210373,23.78619
5.215088,23.80405
5.225861,23.82193
5.171249,23.83991
5.421173,23.85881
5.07106,23.87671
5.172333,23.89479
5.168564,23.91262
5.251053,23.93065
5.190552,23.95012
5.173416,23.97057
5.170074,23.98853
5.242081,24.00657
5.213547,24.0242
5.216919,24.04291
5.250183,24.06074
5.249817,24.07925
5.253174,24.09825
5.230408,24.11733
5.299683,24.13531
5.371368,24.15314
5.088959,24.17248
5.482269,24.19074
5.310974,24.20841
5.140381,24.22697
5.408478,24.24599
5.407669,24.26409
5.338211,24.28197
5.297256,24.2998
5.436752,24.31785
5.441971,24.33584
5.441498,24.35395
5.41095,24.37308
5.383255,24.39061
5.374161,24.40856
5.375839,24.42645
5.382233,24.44539
5.40834,24.46344
5.294785,24.48128
5.471863,24.49933
5.498108,24.51728
5.582947,24.53621
5.513382,24.55508
5.467529,24.57453
5.328583,24.59219
5.409912,24.61015
5.335587,24.62813
5.416611,24.64628
5.65976,24.664
5.379166,24.68294
5.390808,24.70092
5.393036,24.71916
5.386169,24.73673
5.384903,24.75482
5.43132,24.77286
5.499786,24.79216
5.463135,24.80959
5.423599,24.82749
5.518723,24.84552
5.728699,24.86444
5.753281,24.88321
5.766296,24.90219
5.950043,24.92015
5.79335,24.9379
6.108826,24.95617
5.984879,24.97395
5.956345,24.99332
5.855896,25.01083
6.004623,25.02876
5.989944,25.04666
5.986923,25.06458
5.980804,25.08258
5.917465,25.10049
5.925842,25.1187
5.896118,25.13659
5.784027,25.15441
5.784027,25.17241
5.784027,25.19031
5.784027,25.20954
5.784027,25.22712
5.784027,25.2451
5.784027,25.26306
5.784027,25.28116
5.784027,25.29899
5.784027,25.31701
5.784027,25.3347
5.784027,25.35246
5.784027,25.37118
4.953751,25.38899
4.815002,25.40707
5.057098,25.42621
5.060684,25.44396
4.907242,25.46188
5.099152,25.47961
5.198486,25.49734
5.224274,25.51527
5.229767,25.53319
5.248444,25.55227
5.235504,25.56948
5.360855,25.58741
5.038391,25.60561
4.963486,25.62328
5.215958,25.64266
5.590683,25.66021
5.193359,25.6784
5.181763,25.69645
5.316696,25.7151
5.062012,25.73325
5.351501,25.75199
5.431137,25.76996
5.431137,25.78909
5.431137,25.80693
5.431137,25.82485
5.431137,25.84433
5.431137,25.8622
5.431137,25.88034
5.431137,25.89823
5.431137,25.91612
5.431137,25.93413
5.431137,25.95214
5.431137,25.96995
5.431137,25.98895
5.431137,26.00695
5.431137,26.02504
5.431137,26.04442
5.431137,26.06223
5.431137,26.07993
5.431137,26.099
5.431137,26.11686
5.431137,26.13479
5.431137,26.1532
5.431137,26.1713
5.600983,26.18907
5.452499,26.20802
5.432266,26.22603
5.271393,26.24626
5.409332,26.26414
5.317215,26.28171
5.377884,26.30058
5.231796,26.31847
5.425552,26.33646
5.426514,26.35442
5.414169,26.37389
5.416351,26.3916
5.439743,26.40941
5.336502,26.42743
5.336502,26.44666
5.336502,26.46417
5.336502,26.48176
5.336502,26.50075
5.336502,26.51869
5.336502,26.53729
5.336502,26.55591
5.336502,26.57595
5.336502,26.59396
5.579483,26.61176
5.42659,26.6299
5.562973,26.64906
5.475128,26.66796
5.574722,26.6867
5.547638,26.70462
5.380463,26.72262
5.451645,26.74052
5.343414,26.75854
5.441223,26.77743
5.384384,26.79531
5.572342,26.81323
5.570175,26.83224
5.608002,26.85173
5.590179,26.8691
5.572983,26.88713
5.56636,26.90516
5.556366,26.92395
5.545609,26.94147
5.538574,26.95942
5.470856,26.97838
5.424881,26.99682
5.424973,27.01461
5.470947,27.03274
5.505219,27.05182
5.507019,27.06924
5.455185,27.08707
5.469986,27.10555
5.527069,27.12341
5.494141,27.14139
5.474792,27.15937
5.483063,27.17732
5.475464,27.19548
5.468704,27.21325
5.475754,27.23223
5.472931,27.25021
5.459198,27.26958
5.45813,27.28724
5.452545,27.30521
5.461441,27.32416
5.494217,27.34205
5.578094,27.36028
5.58606,27.37797
5.58606,27.39604
5.58606,27.41562
5.58606,27.43426
5.58606,27.45205
5.58606,27.47137
5.58606,27.49008
5.58606,27.50896
5.58606,27.52685
5.58606,27.54479
5.58606,27.56381
5.558899,27.58223
5.545807,27.60031
6.378082,27.61963
6.133057,27.63707
5.507217,27.65501
5.975616,27.67542
5.696869,27.69314
5.766693,27.71112
5.843155,27.72892
5.962585,27.74695
5.896149,27.76529
5.887802,27.78306
5.969803,27.80106
5.892105,27.81904
5.806137,27.83694
5.497696,27.85532
5.226807,27.87537
5.489258,27.89315
5.505142,27.91105
5.343903,27.92909
5.6745,27.94691
5.698364,27.96494
5.40097,27.98403
5.230591,28.00189
5.315979,28.01984
5.28949,28.03806
5.019669,28.05577
5.245987,28.07573
5.753189,28.09345
5.085907,28.11126
5.750854,28.12924
5.576645,28.14729
5.24588,28.16511
5.106949,28.18367
5.32962,28.20214
5.413559,28.22013
5.132538,28.23913
5.126251,28.25807
5.136322,28.27811
5.556961,28.29634
5.321457,28.31435
5.32428,28.33219
5.324295,28.35038
5.304886,28.3682
5.304886,28.38612
5.277954,28.40432
5.542786,28.42214
5.487564,28.43994
5.399002,28.45793
5.086182,28.47611
5.39801,28.49625
5.442459,28.51382
5.347458,28.53273
5.393433,28.55119
5.401566,28.57041
5.446381,28.58828
5.300629,28.60742
5.112061,28.62628
5.166107,28.64381
5.133774,28.66179
5.15387,28.67972
5.181488,28.69904
5.187103,28.71669
5.16954,28.73465
5.168472,28.75378
5.180054,28.77149
5.026276,28.79007
5.312622,28.80921
5.271225,28.82702
5.146683,28.84524
5.244629,28.86398
5.106857,28.88141
5.257217,28.90182
5.062469,28.91952
5.446869,28.93837
5.286423,28.95721
5.120911,28.97517
5.536285,28.99397
5.309799,29.01188
5.445358,29.02945
5.442078,29.04729
5.467377,29.06481
5.363876,29.08274
5.362122,29.10204
5.832489,29.11952
5.616989,29.13762
5.649567,29.15545
5.662811,29.17343
5.656921,29.19134
5.431,29.21337
5.57341,29.23132
5.54335,29.24928
5.402786,29.26725
5.372772,29.28562
5.447403,29.30483
5.503372,29.32398
5.184601,29.34192
5.355728,29.3599
5.431244,29.37759
5.353058,29.39707
5.340652,29.41601
5.335983,29.43385
5.197235,29.45328
5.292542,29.47073
5.27858,29.48991
5.352783,29.51019
5.210571,29.52767
5.309616,29.54592
5.330978,29.5649
5.305588,29.58323
5.296768,29.60129
5.297043,29.62045
5.311172,29.6399
5.301498,29.65784
5.313644,29.67651
5.312241,29.69453
5.323669,29.71414
5.323669,29.73242
5.313599,29.7503
5.305573,29.76935
5.304398,29.78802
5.305008,29.80659
5.33815,29.82448
5.335999,29.84239
5.363266,29.86045
5.374786,29.87886
5.47728,29.89691
5.287003,29.91732
5.304794,29.93487
5.356491,29.95408
5.572067,29.97373
5.52739,29.99268
