Average Diameter,Time
5.782378,2.494369
5.782984,2.513126
5.783617,2.531529
5.784282,2.549654
5.78501,2.568492
5.785145,2.586432
5.786187,2.605139
5.787302,2.624598
5.787662,2.642529
5.788322,2.6605
5.788492,2.678449
5.789041,2.698619
5.789959,2.718563
5.792209,2.73749
5.794277,2.756524
5.797961,2.775586
5.799674,2.79396
5.800476,2.811854
5.802142,2.829787
5.804528,2.847428
5.806859,2.866573
5.807999,2.885655
5.811576,2.905403
5.816051,2.923715
5.819736,2.941493
5.821815,2.959266
5.820919,2.977311
5.823648,2.995209
5.825751,3.013493
5.827989,3.03243
5.828821,3.050288
5.831324,3.068176
5.837309,3.086563
5.83937,3.107601
5.841616,3.126708
5.845462,3.144583
5.843076,3.162679
5.843076,3.180654
5.842825,3.199731
5.842825,3.217654
5.846209,3.235944
5.850892,3.253709
5.850892,3.27183
5.850892,3.289583
5.853581,3.309428
5.853581,3.327718
5.853581,3.345484
5.853581,3.36339
5.853581,3.381767
5.853581,3.399661
5.853581,3.417549
5.853581,3.436539
5.853581,3.454984
5.853581,3.473033
5.853581,3.49158
5.860398,3.511267
5.865819,3.529461
5.870149,3.54824
5.875226,3.566873
5.88122,3.585988
5.88496,3.604548
5.887602,3.622517
5.889816,3.641604
5.891931,3.65948
5.893188,3.67744
5.893839,3.695867
5.894697,3.716251
5.896024,3.734398
5.89788,3.753386
5.900026,3.771264
5.900737,3.7903
5.901735,3.808503
5.902912,3.826456
5.903536,3.845066
5.904153,3.863713
5.903923,3.882608
5.905039,3.900497
5.904947,3.920276
5.905418,3.938032
5.905716,3.956676
5.905935,3.974847
5.905442,3.992624
5.905337,4.010643
5.90459,4.02856
5.904168,4.046581
5.903474,4.064543
5.903136,4.082756
5.902904,4.10078
5.903108,4.121391
5.9027,4.139642
5.902562,4.157655
5.902678,4.17555
5.902911,4.193602
5.902601,4.211559
5.902197,4.229401
5.901829,4.248297
5.900796,4.266389
5.900178,4.285163
5.899259,4.303137
5.898725,4.322865
5.898165,4.34102
5.89731,4.358947
5.896462,4.377094
5.895546,4.394975
5.894642,4.412875
5.893669,4.430874
5.892708,4.448761
5.891758,4.466686
5.89082,4.484748
5.889863,4.503588
5.88896,4.52448
5.88801,4.543166
5.887107,4.561227
5.886235,4.579159
5.885342,4.597117
5.885342,4.61651
5.885342,4.634439
5.885342,4.652869
5.885342,4.670435
5.885342,4.688398
5.885342,4.707482
5.885342,4.726696
5.885342,4.745845
5.885342,4.76391
5.885342,4.781785
5.885342,4.800064
5.885342,4.817982
5.885342,4.835967
5.885085,4.853924
5.88484,4.871961
5.884127,4.889818
5.883257,4.907929
5.882207,4.927698
5.881513,4.946499
5.880771,4.964515
5.88003,4.982312
5.879238,5.000962
5.878432,5.01898
5.877111,5.037466
5.877153,5.055884
5.877153,5.073937
5.877153,5.091793
5.877153,5.109526
5.877153,5.12971
5.877153,5.1474
5.877153,5.165473
5.877153,5.18342
5.877153,5.202561
5.877153,5.220276
5.877153,5.238413
5.877153,5.25633
5.876121,5.274601
5.876292,5.292608
5.875856,5.311175
5.87529,5.330981
5.875207,5.350595
5.874645,5.368514
5.874208,5.386833
5.87341,5.404943
5.872772,5.423246
5.872333,5.440751
5.871898,5.458609
5.871465,5.476487
5.870878,5.494956
5.870263,5.512835
5.869634,5.532793
5.869012,5.551897
5.868353,5.569726
5.867712,5.589032
5.867038,5.607763
5.866349,5.626457
5.865653,5.644633
5.864954,5.663548
5.864241,5.681541
5.863514,5.70048
5.863585,5.71841
5.863352,5.738666
5.863046,5.757782
5.862432,5.777677
5.860741,5.795665
5.860741,5.813386
5.860741,5.831388
5.860741,5.849857
5.860741,5.867907
5.860741,5.885702
5.857446,5.903744
5.854364,5.922744
5.846723,5.942584
5.846723,5.960726
5.846723,5.9796
5.846723,5.997426
5.846723,6.015402
5.846723,6.03377
5.846723,6.051765
5.846723,6.069632
5.846723,6.087554
5.846723,6.105443
5.846723,6.123411
5.846723,6.143285
5.846723,6.160933
5.843995,6.178867
5.84284,6.19692
5.843001,6.214788
5.843687,6.232742
5.844157,6.251712
5.844371,6.26964
5.844385,6.287738
5.844534,6.306636
5.844602,6.324487
5.844802,6.344217
5.84508,6.362467
5.845266,6.380409
5.845419,6.398327
5.845541,6.416906
5.845696,6.435689
5.845832,6.454082
5.845973,6.472177
5.846059,6.489493
5.846147,6.508519
5.846289,6.527661
5.846415,6.547794
5.846549,6.56702
5.846694,6.584949
5.846839,6.602894
5.846706,6.622291
5.847935,6.640212
5.847935,6.658174
5.847935,6.676137
5.847935,6.694085
5.847935,6.711886
5.847935,6.73004
5.847935,6.749714
5.847935,6.767788
5.847935,6.786505
5.847947,6.804258
5.848195,6.822897
5.848368,6.840941
5.848449,6.858809
5.848398,6.877844
5.847931,6.895702
5.847867,6.913611
5.847805,6.931627
5.847723,6.951925
5.847613,6.969954
5.847499,6.98801
5.847387,7.005969
5.847116,7.023443
5.847116,7.041532
5.847116,7.059373
5.847116,7.077177
5.847116,7.095623
5.847116,7.114738
5.847116,7.13393
5.847116,7.154068
5.84736,7.171764
5.847419,7.189855
5.847382,7.207953
5.847205,7.226994
5.846995,7.246365
5.846791,7.266426
5.846752,7.284554
5.846497,7.30241
5.846313,7.32035
5.846114,7.338889
5.846008,7.358625
5.845856,7.377826
5.845695,7.395881
5.845536,7.414445
5.845413,7.432712
5.845289,7.450666
5.845174,7.468616
5.845062,7.48761
5.845212,7.50588
5.845445,7.523663
5.845516,7.541456
5.846123,7.561307
5.846445,7.579351
5.847228,7.597306
5.84811,7.619371
5.848957,7.637225
5.849996,7.656587
5.8506,7.674966
5.851736,7.69276
5.852496,7.711309
5.853531,7.729732
5.854885,7.748659
5.856116,7.768357
5.857325,7.786618
5.858212,7.804381
5.859125,7.822062
5.860219,7.839633
5.860783,7.858099
5.86126,7.875459
5.86246,7.894497
5.864493,7.913676
5.865352,7.932775
5.866592,7.951613
5.868652,7.971652
5.870862,7.990577
5.871513,8.008731
5.874934,8.026335
5.874934,8.044559
5.874934,8.062453
5.87534,8.0813
5.876805,8.099336
5.878365,8.117332
5.880509,8.136295
5.881545,8.155027
5.882286,8.174556
5.881074,8.193817
5.879884,8.211587
5.879479,8.22942
5.879545,8.24846
5.878317,8.266367
5.877737,8.28588
5.877597,8.303556
5.877226,8.322074
5.876546,8.339608
5.875847,8.357692
5.875047,8.378295
5.874082,8.396552
5.873088,8.414447
5.872047,8.432657
5.870673,8.451594
5.869926,8.469272
5.868805,8.487997
5.867637,8.506852
5.866448,8.5254
5.865361,8.54359
5.863515,8.561732
5.862789,8.581203
5.861669,8.600451
5.861242,8.619762
5.860281,8.637495
5.859519,8.656351
5.858771,8.674238
5.857743,8.692698
5.857482,8.711598
5.85707,8.729522
5.856673,8.748453
5.856761,8.766417
5.857173,8.786788
5.857475,8.804979
5.857668,8.822568
5.85803,8.840507
5.858548,8.858433
5.858916,8.877007
5.859203,8.895022
5.859422,8.912795
5.859767,8.931731
5.859901,8.949734
5.859893,8.967959
5.860315,8.988356
5.860739,9.005749
5.860879,9.023698
5.860761,9.041798
5.860583,9.059884
5.860427,9.078806
5.860281,9.096763
5.86055,9.114735
5.860981,9.133576
5.861445,9.151655
5.862056,9.169466
5.862676,9.189553
5.863478,9.207482
5.864436,9.225382
5.865433,9.243155
5.866432,9.261009
5.867455,9.278468
5.868464,9.296436
5.86947,9.314095
5.870473,9.333536
5.871298,9.352412
5.872095,9.370422
5.872587,9.390292
5.872997,9.407648
5.873385,9.425524
5.873631,9.443653
5.873403,9.462165
5.873922,9.47963
5.87416,9.498632
5.874103,9.516566
5.873997,9.534654
5.874111,9.553173
5.873899,9.572536
5.87393,9.592203
5.87401,9.61144
5.874525,9.629476
5.874741,9.64852
5.874756,9.666786
5.874959,9.685035
5.87515,9.702943
5.875429,9.720831
5.875519,9.738419
5.875622,9.756924
5.875892,9.775977
5.876013,9.796126
5.87722,9.814881
5.877952,9.833684
5.878616,9.851876
5.879129,9.87059
5.879839,9.888394
5.880006,9.906487
5.880236,9.924384
5.880158,9.942816
5.880145,9.960687
5.880198,9.978628
5.880259,9.999316
5.880303,10.01814
5.880851,10.03812
5.881512,10.05667
5.882196,10.07537
5.882839,10.09366
5.883292,10.11179
5.883704,10.13057
5.884161,10.14838
5.884227,10.1662
5.884427,10.18443
5.884821,10.20439
5.885201,10.22388
5.885206,10.24159
5.885584,10.25993
5.885886,10.27744
5.886191,10.29677
5.886493,10.31552
5.886821,10.33349
5.88715,10.35178
5.887477,10.36961
5.887808,10.38756
5.888196,10.40834
5.88862,10.42701
5.889057,10.44507
5.889507,10.46398
5.889953,10.48366
5.890481,10.50255
5.891283,10.52058
5.891843,10.53972
5.892554,10.55767
5.893336,10.57572
5.894058,10.59364
5.894805,10.61335
5.895901,10.63257
5.897034,10.6505
5.898528,10.66944
5.900016,10.68724
5.900016,10.70533
5.900016,10.7239
5.900016,10.74186
5.900016,10.75916
5.900016,10.77715
5.900016,10.79551
5.900016,10.81506
5.900016,10.83321
5.900016,10.85131
5.900016,10.86883
5.900016,10.88786
5.900016,10.90697
5.900016,10.92531
5.900016,10.94333
5.900016,10.9614
5.900016,10.97919
5.901269,10.99853
5.902993,11.01821
5.904708,11.03637
5.906204,11.05471
5.9077,11.07255
5.909483,11.09052
5.91163,11.10867
5.913782,11.12839
5.915539,11.14623
5.916833,11.16503
5.919055,11.18302
5.920996,11.201
5.920996,11.22046
5.920996,11.23911
5.920996,11.25655
5.920996,11.27462
5.920996,11.29434
5.920668,11.31254
5.920657,11.33047
5.921484,11.34822
5.921508,11.36705
5.923126,11.38521
5.923634,11.40465
5.924052,11.4242
5.924357,11.4425
5.92496,11.46048
5.925495,11.47863
5.925903,11.49636
5.926172,11.51488
5.92657,11.53319
5.926743,11.55128
5.927073,11.56906
5.927212,11.58755
5.927451,11.6056
5.927464,11.62621
5.927587,11.6444
5.927406,11.6631
5.927283,11.68116
5.927284,11.69986
5.926997,11.71734
5.926827,11.7364
5.92672,11.75467
5.926558,11.77325
5.926295,11.79153
5.9263,11.80918
5.926416,11.82897
5.927171,11.84778
5.927171,11.86628
5.927171,11.88459
5.927171,11.90236
5.927171,11.92029
5.927171,11.93826
5.927171,11.95618
5.927171,11.97472
5.927863,11.99267
5.928321,12.01083
5.928504,12.03039
5.928686,12.04815
5.928723,12.06588
5.928843,12.08401
5.928878,12.10189
5.928804,12.11942
5.928726,12.13776
5.928666,12.15536
5.928602,12.17473
5.928566,12.19301
5.928521,12.21059
5.928586,12.22805
5.928512,12.24934
5.928455,12.26757
5.928397,12.28603
5.92835,12.30436
5.928283,12.32223
5.928159,12.34025
5.928001,12.35826
5.927867,12.3765
5.927732,12.39505
5.927593,12.41304
5.927457,12.43226
5.927333,12.45215
5.927237,12.46998
5.927143,12.4878
5.926999,12.50681
5.926947,12.52472
5.926903,12.54247
5.926853,12.56044
5.926793,12.57858
5.926732,12.59643
5.926673,12.61519
5.926619,12.63265
5.926563,12.65252
5.926515,12.67034
5.926466,12.68832
5.926418,12.70631
5.926501,12.72426
5.926341,12.74246
5.925984,12.76132
5.925771,12.77959
5.925387,12.79736
5.925107,12.81572
5.924788,12.83364
5.924589,12.85332
5.924222,12.8733
5.923812,12.89115
5.92355,12.90962
5.923206,12.92763
5.922993,12.94649
5.922447,12.96556
5.922019,12.9838
5.921667,13.00344
5.921652,13.02131
5.921481,13.04258
5.921304,13.06219
5.92096,13.08044
5.9205,13.09832
5.919869,13.11625
5.91923,13.13448
5.918612,13.15231
5.918133,13.17045
5.91754,13.18935
5.917146,13.20768
5.91648,13.22573
5.915967,13.2447
5.915241,13.26456
5.91464,13.28367
5.914197,13.30185
5.913491,13.31925
5.912864,13.33758
5.912364,13.35528
5.911737,13.37418
5.911103,13.39379
5.91047,13.41236
5.909858,13.43037
5.909262,13.44828
5.908603,13.46825
5.908406,13.48649
5.907828,13.50497
5.908069,13.52379
5.909675,13.54267
5.910037,13.56087
5.910249,13.57954
5.910519,13.59869
5.91102,13.61725
5.911989,13.63624
5.912096,13.65566
5.912498,13.67553
5.912921,13.6947
5.913481,13.71362
5.914011,13.73138
5.914477,13.74961
5.914876,13.76791
5.91532,13.78685
5.915689,13.80525
5.916206,13.82286
5.916772,13.84058
5.917237,13.85878
5.917587,13.87885
5.918015,13.89643
5.917714,13.91503
5.917171,13.93357
5.916403,13.95161
5.915671,13.9695
5.91497,13.9878
5.914476,14.00639
5.91401,14.02439
5.913507,14.04232
5.912967,14.06035
5.912535,14.08058
5.912046,14.09872
5.911745,14.11745
5.911442,14.13532
5.911027,14.15326
5.910725,14.17114
5.910264,14.18871
5.909637,14.2066
5.909174,14.22565
5.908628,14.2438
5.908168,14.26149
5.907638,14.2812
5.907212,14.29894
5.906779,14.31647
5.906223,14.33542
5.90578,14.35345
5.905403,14.3726
5.905018,14.39072
5.904601,14.40872
5.904184,14.42642
5.903773,14.44439
5.903361,14.46228
5.902954,14.48281
5.902549,14.50034
5.901982,14.51939
5.901488,14.53897
5.901073,14.55646
5.900678,14.57486
5.900291,14.59293
5.899921,14.61235
5.899557,14.63128
5.899198,14.64919
5.898878,14.66709
5.898634,14.68687
5.89819,14.70512
5.897748,14.72329
5.897304,14.74097
5.897124,14.75853
5.896634,14.77633
5.896393,14.79501
5.896111,14.81255
5.895842,14.83043
5.8957,14.84839
5.895596,14.86632
5.895324,14.88465
5.895053,14.90439
5.894868,14.92249
5.894753,14.94181
5.894487,14.9592
5.894147,14.97712
5.893852,14.99504
5.8936,15.01348
5.893394,15.03134
5.893161,15.0502
5.892877,15.06817
5.892598,15.08719
5.892598,15.10686
5.892554,15.12511
5.892513,15.14309
5.892501,15.16101
5.892461,15.1789
5.892436,15.19841
5.892395,15.21632
5.892302,15.23432
5.892179,15.25253
5.892055,15.27055
5.891925,15.28842
5.891795,15.30929
5.891645,15.32748
5.891494,15.34657
5.891356,15.36517
5.891283,15.38424
5.891229,15.40355
5.891176,15.42217
5.891107,15.4411
5.890774,15.45838
5.890569,15.47623
5.890506,15.49479
5.890412,15.51418
5.890326,15.53211
5.890236,15.54946
5.890405,15.56739
5.89063,15.58519
5.890845,15.60319
5.891063,15.62241
5.891244,15.64149
5.891395,15.65933
5.8916,15.67727
5.891795,15.69527
5.892019,15.71496
5.892253,15.73419
5.892479,15.75352
5.892708,15.77141
5.892935,15.78994
5.893152,15.80794
5.893342,15.82576
5.893532,15.84383
5.893721,15.8617
5.893909,15.8803
5.894038,15.8986
5.894276,15.91852
5.894474,15.9367
5.894641,15.95463
5.894803,15.97286
5.894961,15.99077
5.895146,16.00964
5.895349,16.02757
5.895566,16.04541
5.89579,16.06467
5.896013,16.08239
5.896268,16.1004
5.896553,16.12008
5.896849,16.13823
5.897143,16.1561
5.897504,16.17438
5.897504,16.19278
5.897504,16.21072
5.897504,16.22881
5.897504,16.24661
5.897504,16.26448
5.897504,16.28356
5.897504,16.30163
5.897504,16.32202
5.897504,16.3398
5.897504,16.35789
5.897504,16.37617
5.897504,16.39429
5.897504,16.41211
5.897504,16.42994
5.897504,16.44866
5.897504,16.46635
5.897504,16.48433
5.897898,16.50215
5.898311,16.52292
5.898516,16.54296
5.898685,16.56201
5.898818,16.58006
5.898962,16.59762
5.899064,16.61668
5.899384,16.63519
5.899384,16.65312
5.899384,16.67108
5.899384,16.68854
5.899384,16.70724
5.899384,16.72696
5.899384,16.74617
5.899384,16.76403
5.899384,16.78195
5.899384,16.79998
5.899384,16.8179
5.899545,16.83633
5.89954,16.85455
5.899828,16.87395
5.900361,16.8916
5.900569,16.90959
5.900777,16.92926
5.901083,16.94828
5.901542,16.96617
5.901801,16.9846
5.901877,17.00253
5.901783,17.02139
5.90187,17.03907
5.901786,17.05716
5.901938,17.07503
5.901808,17.09371
5.901978,17.11153
5.902072,17.13233
5.902216,17.15138
5.902323,17.16927
5.902428,17.18737
5.902531,17.20542
5.902666,17.22326
5.902794,17.24113
5.902927,17.25905
5.902962,17.27745
5.903106,17.29655
5.903362,17.3144
5.903375,17.33516
5.903441,17.35327
5.903693,17.37225
5.903559,17.39106
5.903675,17.40908
5.903679,17.42776
5.903705,17.44665
5.903718,17.46509
5.903554,17.48345
5.90355,17.5233
5.903533,17.54395
5.903317,17.56315
5.903237,17.58178
5.903079,17.59943
5.902815,17.61832
5.902758,17.63757
5.902479,17.65627
5.902315,17.67411
5.902348,17.69215
5.902208,17.71025
5.902071,17.72883
5.901983,17.75077
5.901851,17.76863
5.90144,17.78712
5.901355,17.80544
5.901227,17.8234
5.900953,17.84143
5.900846,17.85933
5.900546,17.87747
5.900393,17.89621
5.900455,17.91418
5.900401,17.93261
5.900283,17.95226
5.900113,17.97047
5.899885,17.98844
5.899688,18.00644
5.899401,18.02442
5.899188,18.04241
5.899063,18.06041
5.899101,18.0783
5.898618,18.09618
5.898382,18.11421
5.898114,18.13318
5.898014,18.15414
5.897848,18.1733
5.897721,18.19139
5.897478,18.21038
5.897319,18.22816
5.897354,18.24618
5.897377,18.26456
5.897411,18.28228
5.897486,18.29991
5.897555,18.31808
5.89761,18.33644
5.897713,18.35618
5.897679,18.37517
5.89776,18.39255
5.897889,18.41102
5.89795,18.42945
5.898022,18.44885
5.89817,18.46636
5.89887,18.48433
5.898933,18.5024
5.898843,18.52065
5.898939,18.53862
5.899087,18.5639
5.899406,18.58244
5.899682,18.60037
5.899981,18.61922
5.900216,18.63831
5.900597,18.65632
5.90101,18.67432
5.90134,18.69222
5.901664,18.71005
5.901974,18.72947
5.90228,18.74752
5.902577,18.76905
5.902862,18.78747
5.903151,18.80627
5.903436,18.8245
5.903719,18.84252
5.904143,18.88349
5.904527,18.9014
5.905079,18.91919
5.905354,18.93724
5.90559,18.95536
5.906116,18.97597
5.906483,18.99534
5.906944,19.01422
5.907458,19.03242
5.908004,19.05032
5.908604,19.06844
5.909158,19.08779
5.909726,19.10621
5.910358,19.1247
5.910839,19.14362
5.911335,19.16254
5.911335,19.18204
5.911335,19.2001
5.911335,19.21902
5.911335,19.23693
5.911335,19.25626
5.911335,19.27418
5.911335,19.29238
5.911335,19.31029
5.911335,19.32938
5.911335,19.34757
5.91138,19.36605
5.911295,19.38615
5.911551,19.40417
5.911519,19.42225
5.911501,19.4402
5.911621,19.45817
5.911465,19.47602
5.911527,19.49489
5.911318,19.51331
5.911283,19.53118
5.911272,19.55015
5.911418,19.56802
5.911376,19.58823
5.911469,19.60719
5.91156,19.62608
5.911267,19.64441
5.91132,19.6622
5.91133,19.68103
5.911244,19.69907
5.911368,19.717
5.911493,19.73513
5.911599,19.75411
5.911737,19.77283
5.911877,19.79376
5.911998,19.81363
5.912119,19.83156
5.912193,19.8491
5.912223,19.86806
5.912228,19.88773
5.912281,19.90654
5.912387,19.92643
5.912523,19.9445
5.912695,19.96334
5.912907,19.98174
5.913128,20.00082
5.913362,20.0195
5.913693,20.03776
5.914022,20.0555
5.914379,20.0734
5.91477,20.09196
5.915148,20.10988
5.915483,20.12889
5.915817,20.14684
5.916119,20.1647
5.91641,20.18338
5.916707,20.20303
5.916967,20.24205
5.917232,20.26098
5.917495,20.27924
5.917782,20.29769
5.917882,20.31579
5.91787,20.33372
5.917893,20.35147
5.918082,20.37045
5.918298,20.38897
5.918476,20.41021
5.918672,20.42949
5.918848,20.44718
5.919044,20.4663
5.919234,20.48487
5.919451,20.50495
5.919589,20.52341
5.919966,20.54128
5.920231,20.55916
5.920685,20.57753
5.921124,20.59645
5.921378,20.6186
5.921677,20.6371
5.921965,20.65511
5.922259,20.67297
5.922558,20.69106
5.922866,20.70971
5.923173,20.7276
5.923493,20.7466
5.923821,20.76446
5.924169,20.78307
5.924518,20.801
5.924878,20.82085
5.925241,20.8388
5.925608,20.85679
5.925931,20.87572
5.926358,20.89424
5.926695,20.91221
5.926906,20.93017
5.927183,20.9493
5.927596,20.96705
5.927596,20.98527
5.927596,21.00419
5.927596,21.02402
5.927596,21.04312
5.927596,21.06129
5.927596,21.07894
5.927596,21.09702
5.927596,21.11623
5.927596,21.13403
5.928179,21.15199
5.928746,21.17098
5.929074,21.18836
5.929451,21.20636
5.929841,21.22595
5.930109,21.24425
5.930402,21.26216
5.930613,21.28031
5.930911,21.2991
5.931159,21.31806
5.931396,21.33693
5.931637,21.35573
5.931988,21.37402
5.932334,21.39198
5.932742,21.41026
5.932742,21.42938
5.932742,21.4477
5.932742,21.46648
5.932742,21.48439
5.932742,21.50341
5.932742,21.52102
5.932742,21.53854
5.932742,21.55663
5.932742,21.57543
5.932742,21.6054
5.932742,21.62319
5.932742,21.64278
5.932539,21.66198
5.932401,21.68121
5.932617,21.69945
5.932513,21.71729
5.932271,21.73524
5.932089,21.75404
5.93221,21.77204
5.932085,21.79011
5.932103,21.80845
5.931869,21.82753
5.931718,21.84818
5.93187,21.86645
5.931927,21.8847
5.931853,21.90339
5.931891,21.92139
5.931706,21.93937
5.931604,21.95707
5.93151,21.97502
5.931424,21.99304
5.931508,22.01203
5.931398,22.03024
5.931003,22.0501
5.930808,22.06802
5.930579,22.0859
5.930281,22.10504
5.930231,22.12405
5.929728,22.14194
5.929278,22.15978
5.929126,22.17794
5.928886,22.19573
5.92843,22.21493
5.928037,22.23289
5.927745,22.25246
5.927685,22.27085
5.927372,22.28864
5.927045,22.30702
5.926863,22.32479
5.92656,22.3429
5.926419,22.3607
5.92623,22.37967
5.926186,22.39769
5.926102,22.41565
5.92586,22.43368
5.925804,22.45434
5.925706,22.47239
5.925577,22.49052
5.925416,22.50839
5.925337,22.52651
5.925206,22.54539
5.925027,22.56322
5.924848,22.58136
5.924734,22.59917
5.92462,22.61746
5.924484,22.63544
5.924677,22.65613
5.924728,22.67431
5.924821,22.69323
5.925048,22.71117
5.9252,22.73004
5.925166,22.74805
5.925231,22.76668
5.925249,22.78519
5.925399,22.80335
5.925306,22.82141
5.925518,22.83865
5.925594,22.85849
5.925761,22.87766
5.925729,22.89514
5.92568,22.91321
5.925714,22.93227
5.925806,22.97015
5.925872,22.98857
5.925942,23.00641
5.926009,23.02439
5.926075,23.04239
5.926139,23.06263
5.926087,23.08035
5.926186,23.09838
5.926204,23.1161
5.926233,23.13405
5.926283,23.15202
5.926355,23.1699
5.926421,23.18798
5.926511,23.20672
5.926601,23.22519
5.926705,23.24352
5.926818,23.26316
5.927172,23.28206
5.92727,23.30004
5.927397,23.3184
5.92765,23.33629
5.927853,23.35457
5.928073,23.3731
5.928256,23.39129
5.928575,23.41033
5.928957,23.42947
5.929305,23.44714
5.929614,23.46708
5.929918,23.48506
5.930191,23.50421
5.930492,23.52231
5.930883,23.54013
5.931268,23.55801
5.93162,23.57598
5.931932,23.59491
5.932248,23.6119
5.93262,23.63088
5.933007,23.64832
5.933388,23.66798
5.933762,23.68724
5.934134,23.70469
5.93452,23.72317
5.934875,23.74103
5.935237,23.76024
5.935466,23.77896
5.935905,23.79697
5.936231,23.81636
5.936537,23.83464
5.936834,23.85206
5.937202,23.873
5.937552,23.89106
5.937813,23.90914
5.938135,23.92715
5.938479,23.94517
5.938653,23.96308
5.938971,23.98107
5.939288,23.99906
5.939593,24.01692
5.939897,24.03647
5.940195,24.05502
5.94046,24.07499
5.94072,24.09346
5.94098,24.11147
5.94098,24.13567
5.94098,24.15437
5.94098,24.1723
5.94098,24.1903
5.94098,24.20823
5.94098,24.22638
5.94098,24.24409
5.94098,24.26197
5.94098,24.2822
5.94098,24.29992
5.94098,24.33994
5.941605,24.36003
5.942101,24.37881
5.942559,24.39704
5.942989,24.41568
5.943422,24.4336
5.943857,24.45156
5.944289,24.4695
5.944705,24.48934
5.944989,24.5075
5.945298,24.52564
5.945621,24.54345
5.945955,24.56241
5.946276,24.58143
5.946592,24.60046
5.946899,24.61817
5.947207,24.636
5.947514,24.65404
5.947793,24.67196
5.94805,24.69212
5.948307,24.70989
5.948565,24.72812
5.948838,24.74783
5.949171,24.76553
5.949505,24.78344
5.949536,24.80172
5.949585,24.81939
5.949547,24.83746
5.949376,24.85534
5.949391,24.8742
5.949364,24.89433
5.949286,24.91246
5.949182,24.93157
5.949057,24.94933
5.948907,24.96732
5.948754,24.98656
5.948407,25.00514
5.94835,25.02323
5.948261,25.04123
5.948154,25.05906
5.94805,25.07718
5.947942,25.09664
5.947833,25.11722
5.947695,25.13516
5.947398,25.15314
5.947156,25.171
5.946896,25.18904
5.946655,25.20694
5.946415,25.226
5.94605,25.24493
5.945689,25.26341
5.945368,25.28137
5.945046,25.30095
5.944742,25.31927
5.944417,25.33829
5.944104,25.35614
5.943825,25.3741
5.943572,25.39204
5.943348,25.41014
5.943257,25.42892
5.94309,25.44878
5.942899,25.46652
5.942708,25.48435
5.942527,25.50503
5.942433,25.52387
5.942348,25.54221
5.942264,25.56112
5.942196,25.57906
5.942176,25.59708
5.942145,25.61514
5.942139,25.63311
5.942058,25.65251
5.94197,25.69955
5.941885,25.7194
5.941802,25.73856
5.94173,25.7565
5.941675,25.77444
5.941608,25.79346
5.941549,25.8118
5.941494,25.83116
5.941408,25.84974
5.941379,25.86802
5.941354,25.88568
5.94132,25.90453
5.941291,25.92528
5.941261,25.94353
5.941225,25.96131
