Average Diameter,Time
5.678716,8.008731
5.677831,8.026335
5.677052,8.044559
5.676435,8.062453
5.675908,8.0813
5.675569,8.099336
5.675052,8.117332
5.674521,8.136295
5.674013,8.155027
5.67349,8.174556
5.673011,8.193817
5.672376,8.211587
5.671675,8.22942
5.671267,8.24846
5.670182,8.266367
5.669261,8.28588
5.668807,8.303556
5.668307,8.322074
5.66775,8.339608
5.66712,8.357692
5.666444,8.378295
5.665947,8.396552
5.665501,8.414447
5.665163,8.432657
5.66483,8.451594
5.664534,8.469272
5.664636,8.487997
5.66459,8.506852
5.664504,8.5254
5.664483,8.54359
5.664679,8.561732
5.664812,8.581203
5.664929,8.600451
5.664866,8.619762
5.664942,8.637495
5.665,8.656351
5.665049,8.674238
5.665101,8.692698
5.665149,8.711598
5.665067,8.729522
5.665048,8.748453
5.665204,8.766417
5.665428,8.786788
5.665454,8.804979
5.665585,8.822568
5.665531,8.840507
5.665522,8.858433
5.66553,8.877007
5.665605,8.895022
5.6656,8.912795
5.665674,8.931731
5.665667,8.949734
5.66553,8.967959
5.665456,8.988356
5.665411,9.005749
5.665327,9.023698
5.665215,9.041798
5.665109,9.059884
5.665016,9.078806
5.664925,9.096763
5.665272,9.114735
5.665286,9.133576
5.665218,9.151655
5.665095,9.169466
5.665015,9.189553
5.664941,9.207482
5.664881,9.225382
5.664814,9.243155
5.664801,9.261009
5.664798,9.278468
5.664807,9.296436
5.664816,9.314095
5.664843,9.333536
5.66493,9.352412
5.665065,9.370422
5.665276,9.390292
5.665363,9.407648
5.665746,9.425524
5.666072,9.443653
5.666382,9.462165
5.666673,9.47963
5.666845,9.498632
5.666978,9.516566
5.667155,9.534654
5.667467,9.553173
5.667734,9.572536
5.667994,9.592203
5.668271,9.61144
5.668604,9.629476
5.668802,9.64852
5.669084,9.666786
5.669526,9.685035
5.66995,9.702943
5.670285,9.720831
5.67071,9.738419
5.671123,9.756924
5.671537,9.775977
5.671873,9.796126
5.672243,9.814881
5.672644,9.833684
5.673041,9.851876
5.673422,9.87059
5.6738,9.888394
5.674174,9.906487
5.674546,9.924384
5.674923,9.942816
5.675282,9.960687
5.675565,9.978628
5.675833,9.999316
5.676192,10.01814
5.676602,10.03812
5.676968,10.05667
5.677292,10.07537
5.677562,10.09366
5.677718,10.11179
5.677851,10.13057
5.678052,10.14838
5.678252,10.1662
5.678448,10.18443
5.678644,10.20439
5.67884,10.22388
5.679262,10.24159
5.679605,10.25993
5.679892,10.27744
5.680159,10.29677
5.680419,10.31552
5.680685,10.33349
5.680949,10.35178
5.681223,10.36961
5.681488,10.38756
5.68175,10.40834
5.681993,10.42701
5.682239,10.44507
5.682484,10.46398
5.682755,10.48366
5.683,10.50255
5.682987,10.52058
5.682803,10.53972
5.68262,10.55767
5.682552,10.57572
5.682471,10.59364
5.682407,10.61335
5.682202,10.63257
5.681839,10.6505
5.681532,10.66944
5.681227,10.68724
5.681262,10.70533
5.681289,10.7239
5.68125,10.74186
5.681242,10.75916
5.681268,10.77715
5.681309,10.79551
5.681346,10.81506
5.681388,10.83321
5.681447,10.85131
5.681515,10.86883
5.681593,10.88786
5.681674,10.90697
5.681757,10.92531
5.681898,10.94333
5.682039,10.9614
5.682126,10.97919
5.68217,10.99853
5.682196,11.01821
5.682092,11.03637
5.682011,11.05471
5.681935,11.07255
5.681851,11.09052
5.681741,11.10867
5.681697,11.12839
5.681654,11.14623
5.681467,11.16503
5.681398,11.18302
5.681528,11.201
5.681528,11.22046
5.681528,11.23911
5.681528,11.25655
5.681528,11.27462
5.681528,11.29434
5.681528,11.31254
5.681528,11.33047
5.681947,11.34822
5.682317,11.36705
5.682576,11.38521
5.682794,11.40465
5.682992,11.4242
5.683002,11.4425
5.683076,11.46048
5.683196,11.47863
5.683265,11.49636
5.683508,11.51488
5.683763,11.53319
5.683788,11.55128
5.683868,11.56906
5.68387,11.58755
5.683755,11.6056
5.683906,11.62621
5.683991,11.6444
5.683943,11.6631
5.684113,11.68116
5.684314,11.69986
5.684588,11.71734
5.68468,11.7364
5.68474,11.75467
5.684677,11.77325
5.684635,11.79153
5.684678,11.80918
5.684935,11.82897
5.685356,11.84778
5.685356,11.86628
5.685356,11.88459
5.685356,11.90236
5.685356,11.92029
5.685356,11.93826
5.685356,11.95618
5.685356,11.97472
5.685758,11.99267
5.686305,12.01083
5.686631,12.03039
5.686956,12.04815
5.6871,12.06588
5.687212,12.08401
5.687376,12.10189
5.687331,12.11942
5.687683,12.13776
5.687906,12.15536
5.688165,12.17473
5.688371,12.19301
5.688584,12.21059
5.6888,12.22805
5.689019,12.24934
5.689244,12.26757
5.689487,12.28603
5.689738,12.30436
5.690025,12.32223
5.690323,12.34025
5.690629,12.35826
5.690949,12.3765
5.691272,12.39505
5.691676,12.41304
5.692041,12.43226
5.692358,12.45215
5.692672,12.46998
5.692969,12.4878
5.693266,12.50681
5.693563,12.52472
5.693858,12.54247
5.694126,12.56044
5.694397,12.57858
5.694668,12.59643
5.69496,12.61519
5.695269,12.63265
5.695576,12.65252
5.695881,12.67034
5.696215,12.68832
5.696543,12.70631
5.696463,12.72426
5.696865,12.74246
5.69712,12.76132
5.69753,12.77959
5.698038,12.79736
5.69853,12.81572
5.698699,12.83364
5.699361,12.85332
5.699799,12.8733
5.700302,12.89115
5.700738,12.90962
5.701132,12.92763
5.70148,12.94649
5.702016,12.96556
5.702616,12.9838
5.703103,13.00344
5.703635,13.02131
5.704172,13.04258
5.70472,13.06219
5.705307,13.08044
5.706,13.09832
5.706598,13.11625
5.70717,13.13448
5.707967,13.15231
5.708439,13.17045
5.709193,13.18935
5.709841,13.20768
5.710734,13.22573
5.711204,13.2447
5.712012,13.26456
5.712475,13.28367
5.713352,13.30185
5.714354,13.31925
5.715443,13.33758
5.71659,13.35528
5.717706,13.37418
5.718809,13.39379
5.719907,13.41236
5.720998,13.43037
5.722295,13.44828
5.723244,13.46825
5.723983,13.48649
5.724241,13.50497
5.724179,13.52379
5.723957,13.54267
5.723599,13.56087
5.723454,13.57954
5.723358,13.59869
5.72315,13.61725
5.723002,13.63624
5.722842,13.65566
5.722698,13.67553
5.722538,13.6947
5.722379,13.71362
5.722214,13.73138
5.722039,13.74961
5.721852,13.76791
5.721663,13.78685
5.721474,13.80525
5.721285,13.82286
5.721097,13.84058
5.720898,13.85878
5.720555,13.87885
5.720519,13.89643
5.720737,13.91503
5.721091,13.93357
5.721555,13.95161
5.721879,13.9695
5.722245,13.9878
5.722704,14.00639
5.72315,14.02439
5.723395,14.04232
5.723709,14.06035
5.724018,14.08058
5.724326,14.09872
5.724623,14.11745
5.724909,14.13532
5.725195,14.15326
5.725479,14.17114
5.725791,14.18871
5.726542,14.2066
5.727195,14.22565
5.727706,14.2438
5.728085,14.26149
5.72818,14.2812
5.728655,14.29894
5.728865,14.31647
5.729124,14.33542
5.729399,14.35345
5.729832,14.3726
5.730177,14.39072
5.730503,14.40872
5.730793,14.42642
5.731086,14.44439
5.731379,14.46228
5.731675,14.48281
5.73197,14.50034
5.732226,14.51939
5.732461,14.53897
5.732674,14.55646
5.732888,14.57486
5.733079,14.59293
5.733273,14.61235
5.733473,14.63128
5.733677,14.64919
5.733906,14.66709
5.734169,14.68687
5.734421,14.70512
5.734689,14.72329
5.734953,14.74097
5.73523,14.75853
5.735502,14.77633
5.73574,14.79501
5.735968,14.81255
5.736165,14.83043
5.736351,14.84839
5.736525,14.86632
5.736664,14.88465
5.73683,14.90439
5.736948,14.92249
5.737021,14.94181
5.73723,14.9592
5.737419,14.97712
5.73763,14.99504
5.737877,15.01348
5.738095,15.03134
5.738344,15.0502
5.738579,15.06817
5.738809,15.08719
5.739119,15.10686
5.739287,15.12511
5.739469,15.14309
5.739697,15.16101
5.739923,15.1789
5.740113,15.19841
5.740182,15.21632
5.74026,15.23432
5.740342,15.25253
5.740447,15.27055
5.740573,15.28842
5.740705,15.30929
5.740836,15.32748
5.741045,15.34657
5.741253,15.36517
5.741468,15.38424
5.741688,15.40355
5.741905,15.42217
5.74204,15.4411
5.74228,15.45838
5.742498,15.47623
5.74261,15.49479
5.742687,15.51418
5.742899,15.53211
5.743121,15.54946
5.743361,15.56739
5.743599,15.58519
5.743838,15.60319
5.744077,15.62241
5.744343,15.64149
5.7446,15.65933
5.744853,15.67727
5.745111,15.69527
5.745367,15.71496
5.745613,15.73419
5.74582,15.75352
5.746025,15.77141
5.746212,15.78994
5.746358,15.80794
5.746499,15.82576
5.746638,15.84383
5.746805,15.8617
5.746974,15.8803
5.747113,15.8986
5.747285,15.91852
5.747455,15.9367
5.747639,15.95463
5.747782,15.97286
5.747904,15.99077
5.748019,16.00964
5.748134,16.02757
5.748221,16.04541
5.748319,16.06467
5.748438,16.08239
5.74856,16.1004
5.748682,16.12008
5.748811,16.13823
5.748947,16.1561
5.749125,16.17438
5.749125,16.19278
5.749125,16.21072
5.749125,16.22881
5.749125,16.24661
5.749125,16.26448
5.749125,16.28356
5.749125,16.30163
5.749125,16.32202
5.749125,16.3398
5.749125,16.35789
5.749125,16.37617
5.749125,16.39429
5.749125,16.41211
5.749125,16.42994
5.749125,16.44866
5.749125,16.46635
5.749125,16.48433
5.749418,16.50215
5.74974,16.52292
5.749928,16.54296
5.750127,16.56201
5.75037,16.58006
5.750554,16.59762
5.750757,16.61668
5.750943,16.63519
5.751384,16.65312
5.751384,16.67108
5.751384,16.68854
5.751384,16.70724
5.751384,16.72696
5.751384,16.74617
5.751384,16.76403
5.751384,16.78195
5.751384,16.79998
5.751384,16.8179
5.751447,16.83633
5.751694,16.85455
5.751983,16.87395
5.752286,16.8916
5.7526,16.90959
5.752871,16.92926
5.753144,16.94828
5.753298,16.96617
5.753545,16.9846
5.753685,17.00253
5.753916,17.02139
5.753994,17.03907
5.754109,17.05716
5.754042,17.07503
5.754128,17.09371
5.75421,17.11153
5.754279,17.13233
5.754335,17.15138
5.754385,17.16927
5.754425,17.18737
5.754444,17.20542
5.754451,17.22326
5.754492,17.24113
5.754524,17.25905
5.754476,17.27745
5.754481,17.29655
5.754485,17.3144
5.754505,17.33516
5.754575,17.35327
5.754501,17.37225
5.75456,17.39106
5.754488,17.40908
5.754291,17.42776
5.754131,17.44665
5.753938,17.46509
5.753824,17.48345
5.753918,17.5233
5.753822,17.54395
5.753687,17.56315
5.753518,17.58178
5.753399,17.59943
5.753284,17.61832
5.753138,17.63757
5.753009,17.65627
5.752886,17.67411
5.752745,17.69215
5.752625,17.71025
5.752538,17.72883
5.752462,17.75077
5.752471,17.76863
5.752512,17.78712
5.752554,17.80544
5.752585,17.8234
5.752634,17.84143
5.752664,17.85933
5.752635,17.87747
5.752671,17.89621
5.752698,17.91418
5.752918,17.93261
5.753125,17.95226
5.753316,17.97047
5.753632,17.98844
5.75403,18.00644
5.754434,18.02442
5.754745,18.04241
5.755014,18.06041
5.755377,18.0783
5.755605,18.09618
5.755927,18.11421
5.756169,18.13318
5.756358,18.15414
5.756639,18.1733
5.756947,18.19139
5.75724,18.21038
5.757505,18.22816
5.757657,18.24618
5.757999,18.26456
5.758283,18.28228
5.758635,18.29991
5.758945,18.31808
5.75927,18.33644
5.75958,18.35618
5.759908,18.37517
5.760209,18.39255
5.76045,18.41102
5.760773,18.42945
5.760988,18.44885
5.761258,18.46636
5.7616,18.48433
5.761835,18.5024
5.762183,18.52065
5.762464,18.53862
5.76273,18.5639
5.762974,18.58244
5.763235,18.60037
5.763458,18.61922
5.763691,18.63831
5.763987,18.65632
5.764209,18.67432
5.764369,18.69222
5.764549,18.71005
5.764779,18.72947
5.765038,18.74752
5.765263,18.76905
5.765482,18.78747
5.765756,18.80627
5.765988,18.8245
5.766271,18.84252
5.766547,18.88349
5.76677,18.9014
5.767029,18.91919
5.767251,18.93724
5.767511,18.95536
5.767786,18.97597
5.768011,18.99534
5.768205,19.01422
5.768507,19.03242
5.768683,19.05032
5.768948,19.06844
5.76921,19.08779
5.769471,19.10621
5.769761,19.1247
5.76995,19.14362
5.770328,19.16254
5.770328,19.18204
5.770328,19.2001
5.770328,19.21902
5.770328,19.23693
5.770328,19.25626
5.770328,19.27418
5.770328,19.29238
5.770328,19.31029
5.770328,19.32938
5.770328,19.34757
5.771103,19.36605
5.771679,19.38615
5.772434,19.40417
5.772888,19.42225
5.773281,19.4402
5.773634,19.45817
5.773984,19.47602
5.774457,19.49489
5.774973,19.51331
5.775504,19.53118
5.775891,19.55015
5.776165,19.56802
5.776536,19.58823
5.776712,19.60719
5.776989,19.62608
5.777167,19.64441
5.777286,19.6622
5.77748,19.68103
5.777678,19.69907
5.777857,19.717
5.778043,19.73513
5.778217,19.75411
5.778403,19.77283
5.778567,19.79376
5.778735,19.81363
5.778907,19.83156
5.779099,19.8491
5.77926,19.86806
5.779428,19.88773
5.779557,19.90654
5.779674,19.92643
5.779811,19.9445
5.779969,19.96334
5.780081,19.98174
5.780329,20.00082
5.78053,20.0195
5.780737,20.03776
5.780934,20.0555
5.781155,20.0734
5.781287,20.09196
5.781406,20.10988
5.781528,20.12889
5.781667,20.14684
5.781802,20.1647
5.781919,20.18338
5.782027,20.20303
5.782135,20.24205
5.782247,20.26098
5.78236,20.27924
5.782463,20.29769
5.782574,20.31579
5.782688,20.33372
5.78281,20.35147
5.782942,20.37045
5.783076,20.38897
5.783233,20.41021
5.78339,20.42949
5.783549,20.44718
5.783704,20.4663
5.783873,20.48487
5.784025,20.50495
5.784198,20.52341
5.784301,20.54128
5.78448,20.55916
5.784688,20.57753
5.784936,20.59645
5.78513,20.6186
5.785322,20.6371
5.785531,20.65511
5.785756,20.67297
5.786015,20.69106
5.786204,20.70971
5.786403,20.7276
5.78663,20.7466
5.786829,20.76446
5.787024,20.78307
5.787232,20.801
5.787433,20.82085
5.787626,20.8388
5.787814,20.85679
5.788073,20.87572
5.788276,20.89424
5.788574,20.91221
5.788872,20.93017
5.789218,20.9493
5.789509,20.96705
5.789809,20.98527
5.789809,21.00419
5.789809,21.02402
5.789809,21.04312
5.789809,21.06129
5.789809,21.07894
5.789809,21.09702
5.789809,21.11623
5.789809,21.13403
5.790284,21.15199
5.790586,21.17098
5.790865,21.18836
5.791119,21.20636
5.791245,21.22595
5.791502,21.24425
5.791631,21.26216
5.791755,21.28031
5.791891,21.2991
5.792045,21.31806
5.792203,21.33693
5.792389,21.35573
5.792512,21.37402
5.79265,21.39198
5.792858,21.41026
5.792858,21.42938
5.792858,21.4477
5.792858,21.46648
5.792858,21.48439
5.792858,21.50341
5.792858,21.52102
5.792858,21.53854
5.792858,21.55663
5.792858,21.57543
5.792858,21.6054
5.792858,21.62319
5.792858,21.64278
5.792569,21.66198
5.792415,21.68121
5.792333,21.69945
5.792254,21.71729
5.792133,21.73524
5.792033,21.75404
5.791958,21.77204
5.791884,21.79011
5.791809,21.80845
5.791734,21.82753
5.791655,21.84818
5.791674,21.86645
5.791698,21.8847
5.791628,21.90339
5.791656,21.92139
5.791573,21.93937
5.791487,21.95707
5.791355,21.97502
5.791207,21.99304
5.791078,22.01203
5.790878,22.03024
5.790651,22.0501
5.790505,22.06802
5.790355,22.0859
5.790194,22.10504
5.78998,22.12405
5.789761,22.14194
5.789598,22.15978
5.789432,22.17794
5.789335,22.19573
5.789107,22.21493
5.788687,22.23289
5.788483,22.25246
5.788243,22.27085
5.788195,22.28864
5.788155,22.30702
5.788114,22.32479
5.788099,22.3429
5.788153,22.3607
5.788194,22.37967
5.788203,22.39769
5.78827,22.41565
5.788324,22.43368
5.788344,22.45434
5.788338,22.47239
5.788331,22.49052
5.788332,22.50839
5.788329,22.52651
5.7883,22.54539
5.788214,22.56322
5.78828,22.58136
5.788266,22.59917
5.788273,22.61746
5.788175,22.63544
5.788249,22.65613
5.788316,22.67431
5.788386,22.69323
5.788413,22.71117
5.788476,22.73004
5.78859,22.74805
5.788712,22.76668
5.788826,22.78519
5.788899,22.80335
5.789067,22.82141
5.789183,22.83865
5.789318,22.85849
5.789319,22.87766
5.789409,22.89514
5.789577,22.91321
5.789819,22.93227
5.789968,22.97015
5.790082,22.98857
5.790248,23.00641
5.790355,23.02439
5.790534,23.04239
5.790666,23.06263
5.790874,23.08035
5.790948,23.09838
5.791013,23.1161
5.791034,23.13405
5.790995,23.15202
5.791018,23.1699
5.791128,23.18798
5.791262,23.20672
5.791354,23.22519
5.791449,23.24352
5.791545,23.26316
5.791667,23.28206
5.79176,23.30004
5.791931,23.3184
5.792089,23.33629
5.792251,23.35457
5.792422,23.3731
5.792513,23.39129
5.792782,23.41033
5.792974,23.42947
5.793072,23.44714
5.793113,23.46708
5.793261,23.48506
5.793327,23.50421
5.793533,23.52231
5.793701,23.54013
5.79383,23.55801
5.793994,23.57598
5.794145,23.59491
5.794296,23.6119
5.794441,23.63088
5.794617,23.64832
5.794766,23.66798
5.794925,23.68724
5.795072,23.70469
5.795273,23.72317
5.795452,23.74103
5.795673,23.76024
5.795874,23.77896
5.796046,23.79697
5.796206,23.81636
5.796317,23.83464
5.79648,23.85206
5.796534,23.873
5.79672,23.89106
5.79691,23.90914
5.797081,23.92715
5.797296,23.94517
5.797478,23.96308
5.797668,23.98107
5.797867,23.99906
5.79807,24.01692
5.79822,24.03647
5.798397,24.05502
5.798648,24.07499
5.798849,24.09346
5.799065,24.11147
5.799416,24.13567
5.799416,24.15437
5.799416,24.1723
5.799416,24.1903
5.799416,24.20823
5.799416,24.22638
5.799416,24.24409
5.799416,24.26197
5.799416,24.2822
5.799416,24.29992
5.799416,24.33994
5.799716,24.36003
5.800008,24.37881
5.800241,24.39704
5.800457,24.41568
5.800711,24.4336
5.800939,24.45156
5.801166,24.4695
5.801386,24.48934
5.801642,24.5075
5.801827,24.52564
5.80199,24.54345
5.802151,24.56241
5.802311,24.58143
5.80247,24.60046
5.802629,24.61817
5.802784,24.636
5.802936,24.65404
5.803075,24.67196
5.803213,24.69212
5.803352,24.70989
5.803491,24.72812
5.803638,24.74783
5.803787,24.76553
5.804008,24.78344
5.804207,24.80172
5.80429,24.81939
5.804518,24.83746
5.804559,24.85534
5.804669,24.8742
5.804698,24.89433
5.804887,24.91246
5.805073,24.93157
5.805278,24.94933
5.805485,24.96732
5.805693,24.98656
5.805898,25.00514
5.806159,25.02323
5.806445,25.04123
5.806708,25.05906
5.806968,25.07718
5.807207,25.09664
5.807415,25.11722
5.80762,25.13516
5.807824,25.15314
5.808017,25.171
5.80827,25.18904
5.808406,25.20694
5.808592,25.226
5.808778,25.24493
5.808938,25.26341
5.809115,25.28137
5.809291,25.30095
5.809448,25.31927
5.809593,25.33829
5.809743,25.35614
5.809894,25.3741
5.810059,25.39204
5.81022,25.41014
5.810367,25.42892
5.810527,25.44878
5.810677,25.46652
5.810822,25.48435
5.810954,25.50503
5.811069,25.52387
5.811177,25.54221
5.811283,25.56112
5.811368,25.57906
5.811452,25.59708
5.811553,25.61514
5.811675,25.63311
5.811799,25.65251
5.811929,25.69955
5.812057,25.7194
5.812178,25.73856
5.812292,25.7565
5.812406,25.77444
5.812511,25.79346
5.812616,25.8118
5.812721,25.83116
5.812818,25.84974
5.81292,25.86802
5.813027,25.88568
5.813128,25.90453
5.813241,25.92528
5.813352,25.94353
5.813468,25.96131
