Average Diameter,Time
3.25712,4.243638
3.260373,4.261468
3.264093,4.279304
3.267876,4.301269
3.271417,4.320243
3.274847,4.33814
3.278186,4.356187
3.28154,4.374226
3.285178,4.393187
3.288937,4.41208
3.293351,4.430002
3.297472,4.448961
3.301858,4.468094
3.306027,4.486876
3.310302,4.50774
3.314546,4.526774
3.3187,4.544772
3.322915,4.564514
3.327067,4.583466
3.331184,4.602695
3.335284,4.621063
3.339403,4.639042
3.343569,4.658318
3.3479,4.677662
3.352258,4.696009
3.356704,4.716834
3.361114,4.735812
3.365519,4.754749
3.369922,4.773829
3.374308,4.791722
3.37869,4.811305
3.383055,4.829866
3.387477,4.848732
3.391922,4.867884
3.396329,4.886522
3.400696,4.905395
3.405043,4.926867
3.40935,4.946476
3.41363,4.966256
3.417879,4.985103
3.422107,5.003111
3.426159,5.022098
3.430298,5.040885
3.434473,5.059136
3.438586,5.078122
3.442718,5.09724
3.446795,5.116104
3.450853,5.136695
3.454951,5.156621
3.459069,5.175129
3.463233,5.193961
3.467677,5.21355
3.472027,5.232797
3.476282,5.251943
3.480507,5.269759
3.484705,5.287853
3.488898,5.307301
3.49304,5.326086
3.49717,5.346073
3.501282,5.365326
3.505284,5.382942
3.50927,5.402386
3.513116,5.420695
3.517337,5.439687
3.521034,5.45863
3.524742,5.480574
3.528711,5.502873
3.531779,5.522539
3.534911,5.540257
3.53883,5.560035
3.542393,5.579305
3.546462,5.598255
3.550491,5.617086
3.554498,5.637217
3.559162,5.658038
3.563722,5.678373
3.568595,5.699231
3.573394,5.718914
3.578163,5.737772
3.582685,5.756782
3.587482,5.777296
3.592144,5.796756
3.59688,5.81557
3.601587,5.834512
3.605637,5.853248
3.609097,5.872316
3.612852,5.891234
3.616774,5.910248
3.620688,5.929183
3.624772,5.947983
3.627905,5.967051
3.631518,5.98678
3.633659,6.006032
3.636161,6.024788
3.63833,6.0431
3.64037,6.06169
3.642267,6.080729
3.645277,6.099146
3.646505,6.118773
3.649701,6.137465
3.653481,6.156544
3.656965,6.174777
3.660427,6.196218
3.663715,6.214842
3.666698,6.23362
3.669921,6.252143
3.672968,6.27062
3.675999,6.289874
3.679013,6.309115
3.681998,6.32812
3.685251,6.347131
3.688475,6.365241
3.691862,6.38388
3.69531,6.405591
3.698741,6.42347
3.702314,6.442397
3.706163,6.462102
3.710334,6.479943
3.714225,6.497924
3.717979,6.51696
3.721735,6.535782
3.725605,6.555033
3.729408,6.573719
3.733166,6.59197
3.736918,6.612628
3.7407,6.632157
3.744522,6.652019
3.748278,6.671204
3.751988,6.689864
3.755753,6.708368
3.759422,6.728392
3.763088,6.746945
3.766731,6.766051
3.770356,6.785025
3.773959,6.802834
3.777569,6.823647
3.781181,6.843818
3.784818,6.862778
3.788398,6.882188
3.791914,6.9009
3.795391,6.919989
3.798835,6.938873
3.80215,6.957761
3.805444,6.975545
3.80872,6.994502
3.812002,7.01332
3.815409,7.034271
3.818801,7.053473
3.822367,7.072481
3.825676,7.091343
3.829053,7.110452
3.832326,7.128256
3.835708,7.146322
3.839121,7.164242
3.842505,7.183144
3.845871,7.202267
3.849215,7.221107
3.852543,7.242265
3.855828,7.26188
3.859095,7.280978
3.862317,7.298917
3.865458,7.318709
3.86861,7.337642
3.871725,7.356091
3.874873,7.374916
3.877993,7.393986
3.881106,7.411999
3.884206,7.430768
3.887219,7.452846
3.890276,7.472637
3.893261,7.492264
3.896237,7.511156
3.899216,7.529069
3.902199,7.548171
3.905171,7.567164
3.90806,7.586009
3.911048,7.605842
3.913782,7.624697
3.916454,7.64286
3.919201,7.665021
3.921765,7.684476
3.924298,7.703505
3.92678,7.723826
3.929246,7.742683
3.9317,7.761295
3.934144,7.780692
3.936579,7.800006
3.939003,7.819047
3.941495,7.837751
3.943972,7.855474
3.946619,7.877529
3.948835,7.896155
3.951148,7.91572
3.9523,7.93456
3.954065,7.953485
3.956475,7.973042
3.958664,7.991045
3.961471,8.008912
3.963494,8.027924
3.965868,8.046894
3.968176,8.064855
3.970466,8.085971
3.97284,8.104743
3.975253,8.122535
3.977884,8.141713
3.980506,8.160781
3.983167,8.179979
3.985847,8.199549
3.988514,8.218598
3.991167,8.2364
3.993826,8.255912
3.996471,8.275156
3.999224,8.294683
4.001964,8.314139
4.004695,8.333761
4.007428,8.351439
4.010188,8.370484
4.012936,8.389415
4.015675,8.408238
4.018402,8.426319
4.021125,8.445168
4.023842,8.463249
4.026641,8.482187
4.029439,8.502834
4.032201,8.521926
4.03494,8.539878
4.037637,8.558903
4.040112,8.577785
4.042539,8.596839
4.044586,8.616181
4.046898,8.634527
4.049072,8.653171
4.051272,8.672058
4.053473,8.690797
4.05563,8.713659
4.057876,8.732965
4.060379,8.75224
4.062588,8.771715
4.064782,8.791357
4.066952,8.809641
4.069127,8.829158
4.071287,8.848486
4.073447,8.869139
4.07569,8.887125
4.078034,8.906103
4.080515,8.926425
4.082842,8.946404
4.0853,8.964138
4.087602,8.98388
4.089872,9.002895
4.092104,9.02094
4.09428,9.039789
4.094923,9.058111
4.094923,9.077937
4.094923,9.09563
4.094923,9.114461
4.094923,9.134849
4.094923,9.154018
4.094923,9.172722
4.094923,9.191566
4.094923,9.210573
4.094923,9.229547
4.094923,9.247942
4.094923,9.266397
4.094923,9.285211
4.094923,9.303167
4.094923,9.322198
4.096931,9.342408
4.098505,9.360259
4.100386,9.379261
4.102867,9.396975
4.105011,9.416312
4.107077,9.435634
4.109165,9.455263
4.11109,9.474392
4.113084,9.492339
4.115045,9.511458
4.116991,9.530182
4.118939,9.552077
4.120868,9.571027
4.122508,9.590013
4.124567,9.60902
4.127002,9.627876
4.129214,9.64685
4.131562,9.664838
4.133674,9.68384
4.135891,9.702655
4.138288,9.721787
4.140741,9.740646
4.143183,9.761676
4.145627,9.780279
4.148046,9.799287
4.150447,9.818882
4.152728,9.837811
4.15492,9.855999
4.157095,9.87502
4.159252,9.893994
4.161396,9.912447
4.163547,9.929976
4.165569,9.948951
4.167581,9.968759
4.169796,9.987907
4.171548,10.00572
4.171548,10.04379
4.17277,10.06281
4.173806,10.08164
4.174809,10.09986
4.176445,10.11877
4.176869,10.13649
4.17781,10.15451
4.178967,10.17506
4.180891,10.19485
4.1821,10.21382
4.183417,10.23298
4.184615,10.25284
4.186158,10.27066
4.187822,10.28972
4.18957,10.3076
4.190989,10.32707
4.192554,10.34647
4.194114,10.36465
4.195665,10.38511
4.197162,10.40314
4.198646,10.42208
4.200102,10.43992
4.201424,10.45775
4.202769,10.47695
4.204088,10.49504
4.205602,10.51445
4.20728,10.53323
4.208873,10.55222
4.210588,10.57107
4.212304,10.5917
4.214188,10.6107
4.216053,10.62956
4.217858,10.64871
4.219637,10.66794
4.221329,10.68688
4.223015,10.7058
4.224694,10.72533
4.226467,10.74429
4.22814,10.7623
4.229996,10.78132
4.231855,10.8012
4.233753,10.82003
4.235637,10.83893
4.237508,10.8582
4.239371,10.87694
4.241234,10.89581
4.243176,10.91478
4.245154,10.93261
4.247105,10.95169
4.249048,10.9708
4.250985,10.9899
4.252912,11.00978
4.254823,11.02892
4.256688,11.04801
4.258459,11.06674
4.260222,11.08562
4.26197,11.10363
4.263715,11.12169
4.265457,11.13963
4.267219,11.15869
4.269057,11.17878
4.270891,11.1969
4.272661,11.21669
4.274142,11.23516
4.275628,11.25334
4.277085,11.27294
4.278676,11.29074
4.280251,11.3111
4.281901,11.33064
4.283096,11.35014
4.284218,11.36835
4.285207,11.41052
4.28679,11.43146
4.28826,11.45107
4.289669,11.47013
4.291156,11.48913
4.292614,11.50887
4.294202,11.52735
4.295784,11.54692
4.29735,11.5651
4.29899,11.58409
4.300743,11.60236
4.302458,11.62105
4.304167,11.64212
4.305871,11.66027
4.307639,11.67987
4.309402,11.69872
4.311237,11.71753
4.313065,11.73672
4.314888,11.75517
4.316777,11.77359
4.318663,11.79319
4.32065,11.81179
4.322688,11.83055
4.324732,11.85212
4.326778,11.87016
4.328821,11.88866
4.330859,11.90776
4.332868,11.92755
4.334786,11.94698
4.336705,11.96572
4.338608,11.9846
4.340508,12.00367
4.34242,12.02146
4.344332,12.03996
4.346267,12.06167
4.348207,12.08055
4.350141,12.10006
4.352069,12.11911
4.354002,12.13776
4.355968,12.1561
4.357944,12.17559
4.359913,12.19459
4.361909,12.21352
4.363904,12.23258
4.36586,12.25053
4.367812,12.27149
4.369763,12.29102
4.371708,12.30978
4.373363,12.32857
4.375405,12.34702
4.377421,12.36503
4.379476,12.384
4.381266,12.40172
4.382545,12.41973
4.383421,12.4383
4.384343,12.45727
4.384498,12.47696
4.384907,12.49614
4.385853,12.51414
4.387146,12.53299
4.38808,12.55219
4.389471,12.57098
4.390996,12.58986
4.392918,12.60769
4.394747,12.62579
4.396569,12.64461
4.398415,12.66375
4.400157,12.68456
4.40177,12.70356
4.403532,12.72155
4.405288,12.74055
4.407042,12.75848
4.408617,12.77779
4.410507,12.7974
4.412283,12.82246
4.414021,12.84144
4.415789,12.86015
4.417601,12.87935
4.419422,12.90024
4.421241,12.91959
4.423074,12.93763
4.424911,12.95653
4.426732,12.97545
4.428526,12.99457
4.430271,13.01338
4.432017,13.03224
4.433767,13.05121
4.43555,13.07033
4.437431,13.08908
4.439262,13.10989
4.441081,13.12861
4.442287,13.14672
4.443953,13.16414
4.445549,13.18303
4.447103,13.20239
4.448649,13.22101
4.450182,13.23959
4.451533,13.25866
4.452659,13.27652
4.453927,13.29546
4.455263,13.31572
4.456875,13.33473
4.458302,13.35466
4.459604,13.3737
4.461051,13.39264
4.462517,13.41081
4.464088,13.42996
4.465693,13.44954
4.467293,13.46838
4.468917,13.48643
4.470551,13.50531
4.472181,13.52525
4.473807,13.54311
4.475432,13.56237
4.477036,13.58211
4.478629,13.60101
4.480214,13.62002
4.481793,13.6384
4.483367,13.6564
4.484939,13.67531
4.486479,13.69421
4.488015,13.71231
4.489576,13.73356
4.491101,13.75256
4.492627,13.76996
4.493947,13.78879
4.495202,13.80844
4.496681,13.8269
4.497941,13.8454
4.499211,13.86412
4.500474,13.88301
4.501684,13.90097
4.502971,13.91899
4.504197,13.94056
4.50546,13.95963
4.506873,13.97741
4.50816,13.99631
4.509376,14.01431
4.51059,14.03364
4.511747,14.0517
4.513034,14.07062
4.514401,14.08962
4.515854,14.10846
4.517323,14.12774
4.518783,14.14754
4.520237,14.16666
4.521667,14.18478
4.523002,14.20358
4.524395,14.22283
4.525783,14.24102
4.527204,14.25916
4.528615,14.27728
4.530032,14.29618
4.531464,14.31479
4.532915,14.33361
4.534103,14.35544
4.535442,14.37462
4.536798,14.39375
4.538145,14.41155
4.539489,14.43071
4.540843,14.44959
4.542195,14.46775
4.54354,14.48619
4.544894,14.50585
4.54625,14.52397
4.547605,14.54263
4.548953,14.56259
4.5503,14.58149
4.551667,14.60053
4.553034,14.61872
4.554205,14.63855
4.555611,14.65763
4.556832,14.67668
4.557849,14.69548
4.559224,14.71471
4.56028,14.73392
4.561621,14.75334
4.562907,14.77433
4.563933,14.79355
4.565506,14.81256
4.567029,14.83192
4.56855,14.85107
4.570056,14.8701
4.571559,14.88874
4.573057,14.90735
4.574552,14.92616
4.576034,14.9455
4.57757,14.96337
4.57909,14.98325
4.580612,15.00331
4.582129,15.02179
4.583644,15.04039
4.585156,15.05894
4.586665,15.07841
4.58817,15.09735
4.589673,15.11578
4.591179,15.13498
4.592686,15.15429
4.59419,15.17308
4.595691,15.19418
4.597215,15.21297
4.598735,15.23169
4.600244,15.25095
4.601763,15.27039
4.603272,15.28836
4.604799,15.307
4.606338,15.32656
4.607893,15.3456
4.609447,15.36504
4.610999,15.3844
4.612493,15.40572
4.613965,15.42391
4.615409,15.44314
4.61682,15.46278
4.618227,15.48078
4.619596,15.49987
4.620963,15.51862
4.62233,15.53748
4.623695,15.55641
4.625095,15.57548
4.626492,15.5939
4.627886,15.61546
4.629248,15.63448
4.630609,15.6541
4.631968,15.67247
4.633285,15.69139
4.63459,15.71
4.635886,15.72776
4.637178,15.74695
4.638471,15.76584
4.639759,15.7849
4.641047,15.80383
4.642336,15.82547
4.643663,15.84474
4.644991,15.86372
4.646316,15.88297
4.647631,15.90232
4.648944,15.92128
4.650255,15.93972
4.651572,15.95883
4.652905,15.9779
4.654233,15.99663
4.65555,16.01554
4.656869,16.03657
4.65818,16.05454
4.659474,16.07427
4.660782,16.09254
4.662092,16.11157
4.663401,16.13062
4.66471,16.14952
4.666037,16.16847
4.667367,16.18737
4.668693,16.20667
4.670023,16.22576
4.671389,16.24637
4.672761,16.26562
4.674132,16.28453
4.675563,16.30365
4.676991,16.32255
4.678426,16.34012
4.679854,16.35929
4.681287,16.37714
4.682724,16.39515
4.684159,16.41334
4.685577,16.43316
4.687014,16.45446
4.688439,16.47333
4.68986,16.49265
4.691288,16.51132
4.692717,16.52905
4.694152,16.54714
4.69561,16.56602
4.697064,16.58497
4.698518,16.60365
4.69997,16.62149
4.701491,16.63907
4.702872,16.6606
4.703563,16.67953
4.70395,16.69841
4.704641,16.7174
4.705221,16.73551
4.706285,16.75444
4.707363,16.77411
4.708502,16.79169
4.709616,16.8097
4.710735,16.82879
4.711753,16.8471
4.712762,16.86845
4.713852,16.8866
4.715058,16.90623
4.716149,16.92422
4.717191,16.94294
4.718253,16.96186
4.719336,16.97972
4.720444,16.99877
4.721547,17.01758
4.722612,17.03654
4.723659,17.05445
4.724726,17.07593
4.725745,17.0953
4.727042,17.11436
4.72812,17.13394
4.729415,17.15319
4.73067,17.17117
4.731924,17.19007
4.733174,17.20902
4.734401,17.22805
4.735577,17.2477
4.736684,17.26551
4.737751,17.28598
4.738851,17.30486
4.739949,17.32405
4.740991,17.34184
4.742036,17.36112
4.743134,17.3804
4.744248,17.39949
4.745352,17.41835
4.746411,17.43863
4.747465,17.45731
4.748522,17.47585
4.749583,17.49652
4.750635,17.51517
4.751686,17.53469
4.75275,17.55433
4.753817,17.57365
4.754899,17.59271
4.755984,17.60973
4.757065,17.62873
4.758148,17.6484
4.759225,17.66745
4.760288,17.6864
4.761327,17.70698
4.762331,17.72515
4.763316,17.74422
4.764281,17.76216
4.765259,17.78092
4.766235,17.79898
4.76721,17.81786
4.768186,17.83673
4.769166,17.85608
4.770147,17.87609
4.771144,17.89558
4.772152,17.91653
4.773167,17.93646
4.77418,17.95558
4.775191,17.97429
4.776194,17.9934
4.777158,18.01297
4.778121,18.03098
4.779082,18.04971
4.780036,18.06871
4.781001,18.08663
4.781965,18.10448
4.782922,18.12453
4.783866,18.14367
4.784811,18.16143
4.785758,18.17929
4.786701,18.19893
4.787643,18.21766
4.788597,18.23656
4.789551,18.25551
4.790533,18.27466
4.791515,18.29368
4.792494,18.31142
4.793486,18.3324
4.794477,18.35169
4.795489,18.37036
4.796503,18.38928
4.797517,18.40793
4.798542,18.42596
4.799555,18.44518
4.800566,18.46295
4.801568,18.48203
4.802565,18.50119
4.803558,18.51998
4.80455,18.54057
4.805537,18.5595
4.806509,18.57833
4.807472,18.59701
4.808434,18.6158
4.809394,18.63395
4.810346,18.6526
4.811252,18.6714
4.812155,18.68926
4.813114,18.70907
4.814072,18.72803
4.81503,18.74844
4.81593,18.76713
4.816857,18.78495
4.81777,18.80296
4.818701,18.822
4.819626,18.84092
4.82055,18.85985
4.821495,18.87883
4.822426,18.89774
4.823373,18.9166
4.824317,18.93574
4.82526,18.95653
4.826223,18.97545
4.827184,18.99346
4.828149,19.01134
4.829118,19.03046
4.830101,19.04947
4.831085,19.06835
4.832055,19.08617
4.833036,19.10483
4.834025,19.12399
4.835013,19.14337
4.835983,19.16469
4.836933,19.18422
4.837908,19.20186
4.838892,19.21947
4.839856,19.23833
4.840778,19.2585
4.841552,19.27739
4.84242,19.29803
4.843278,19.31683
4.844207,19.33556
4.845128,19.35346
4.845942,19.37428
4.846849,19.39336
4.847888,19.41281
4.84895,19.43202
4.850014,19.4507
4.850817,19.4696
4.851691,19.48851
4.852577,19.50743
4.85349,19.5268
4.854414,19.54569
4.855341,19.56352
4.856331,19.58449
4.857333,19.60344
4.858341,19.62168
4.859348,19.64067
4.860421,19.66044
4.861513,19.6782
4.862607,19.69696
4.863753,19.71559
4.864886,19.73468
4.86604,19.75383
4.867198,19.77155
4.868353,19.79129
4.869514,19.81046
4.870659,19.82951
4.871802,19.84887
4.872949,19.86654
4.874091,19.88448
4.875228,19.90416
4.87618,19.92291
4.876812,19.94249
4.876812,19.96149
4.876812,19.98042
4.876812,20.0013
4.876812,20.01916
4.876812,20.03812
4.876812,20.05718
4.876812,20.0761
4.877263,20.09501
4.87789,20.11309
4.878611,20.1311
4.878947,20.15602
4.878947,20.17502
4.878947,20.19427
4.878947,20.21372
4.878947,20.23305
4.878947,20.25068
4.878947,20.26959
4.878947,20.28798
4.878947,20.30743
4.878947,20.32536
4.879525,20.34352
4.880043,20.36191
4.880811,20.3811
4.881633,20.39981
4.882512,20.42083
4.883235,20.43981
4.884071,20.45899
4.884903,20.47675
4.885734,20.49464
4.886565,20.51368
4.887403,20.53152
4.888227,20.55081
4.88907,20.56955
4.889913,20.58866
4.890774,20.60748
4.891649,20.62828
4.892532,20.64696
4.89344,20.6655
4.89435,20.68443
4.895257,20.70327
4.89617,20.72084
4.897086,20.73965
4.898005,20.7586
4.898924,20.77659
4.899851,20.79547
4.900794,20.81446
4.901745,20.83614
4.902687,20.85473
4.903637,20.87361
4.904588,20.89162
4.905529,20.90964
4.906466,20.92899
4.907404,20.94917
4.908342,20.96754
4.909278,20.98664
4.910203,21.00514
4.910954,21.02324
4.911388,21.04392
4.911388,21.06315
4.911388,21.08204
4.911388,21.10091
4.911388,21.11902
4.911388,21.13769
4.911388,21.15584
4.911388,21.17481
4.911388,21.19373
4.911388,21.21272
4.911388,21.23176
4.911388,21.25196
4.91188,21.27108
4.912336,21.28975
4.912646,21.30878
4.913392,21.32777
4.914208,21.34651
4.915109,21.36653
4.915823,21.38599
4.916668,21.40474
4.917498,21.42273
4.918329,21.44118
4.919176,21.46107
4.920014,21.48105
4.920851,21.49989
4.921686,21.51897
4.922509,21.53705
4.923329,21.55593
4.92413,21.57507
4.924928,21.59382
4.925707,21.61292
4.926568,21.63177
4.927123,21.65071
4.927854,21.67199
4.928487,21.68976
4.929126,21.70862
4.929612,21.72755
4.930006,21.74649
4.93029,21.76546
4.930682,21.78448
4.931128,21.80247
4.931573,21.82121
4.931997,21.84019
4.932441,21.85959
4.933151,21.8815
4.9337,21.90035
4.93428,21.91933
4.934859,21.93822
4.935396,21.95771
4.935925,21.97666
4.93631,21.99549
4.93678,22.01449
4.937252,22.03395
4.937639,22.05323
4.938111,22.07297
4.938426,22.09406
4.938692,22.11401
4.938956,22.13298
4.939176,22.15101
4.93949,22.16985
4.939898,22.18878
4.940234,22.20765
4.940672,22.22668
4.941135,22.24481
4.941566,22.26435
4.941833,22.28361
4.942318,22.30438
4.942471,22.32316
4.942569,22.34226
4.942811,22.36149
4.943222,22.38007
4.943769,22.39905
4.944316,22.41701
4.944758,22.43552
4.945122,22.45444
4.945485,22.47334
4.94614,22.49136
4.946536,22.51217
4.947019,22.53088
4.947506,22.54956
4.947972,22.56941
4.948477,22.58814
4.948997,22.60618
4.949471,22.62597
4.950037,22.64424
4.9506,22.66186
4.951172,22.68102
4.951762,22.6999
4.95237,22.72057
4.95298,22.74025
4.95359,22.75961
4.954042,22.77744
4.954539,22.79635
4.955017,22.81548
4.955502,22.83458
4.955995,22.85333
4.956488,22.87249
4.956971,22.89123
4.957467,22.90931
4.957961,22.93055
4.958457,22.94996
4.958942,22.96893
4.959429,22.98763
4.959954,23.0069
4.960611,23.0253
4.961256,23.04486
4.961754,23.0627
4.962437,23.08173
4.96308,23.09953
4.963755,23.11749
4.964439,23.13828
4.965099,23.1575
4.965786,23.17643
4.966517,23.19545
4.9672,23.2135
4.967866,23.23306
4.968524,23.2535
4.969136,23.2733
4.969748,23.29285
4.970362,23.31167
4.970959,23.33075
4.971599,23.35153
4.972239,23.36959
4.972892,23.38874
4.973545,23.40752
4.974187,23.42655
4.974829,23.44551
4.975444,23.46443
4.976034,23.48341
4.976602,23.50255
4.97719,23.52122
4.977751,23.54032
4.978339,23.56217
4.979059,23.58097
4.979578,23.60049
4.980243,23.61907
4.980891,23.63878
4.981507,23.65822
4.982115,23.67736
4.982733,23.69628
4.983338,23.71514
4.983916,23.73428
4.984489,23.75304
4.985102,23.77405
4.985647,23.79293
4.986262,23.81216
4.986893,23.83082
4.987478,23.85032
4.988118,23.86964
4.988841,23.88751
4.989398,23.90646
4.989929,23.92554
4.990566,23.94436
4.991095,23.96314
4.991727,23.98406
4.992394,24.00348
4.993023,24.02134
4.993651,24.04032
4.994266,24.05931
4.994878,24.07821
4.995489,24.09727
4.996108,24.11615
4.996729,24.13562
4.997343,24.15472
4.997957,24.17369
4.998569,24.1944
4.999182,24.21367
4.999793,24.23227
5.000398,24.25125
5.001004,24.27062
5.001607,24.28852
5.002209,24.30775
5.002809,24.32669
5.003412,24.34545
5.004015,24.36366
5.004617,24.38142
5.005218,24.40189
5.005834,24.4216
5.006449,24.44057
5.007066,24.45938
5.007683,24.47836
5.008298,24.49705
5.008928,24.51542
5.009519,24.53444
5.010146,24.55333
5.010773,24.57264
5.011396,24.59166
5.011987,24.61267
5.012571,24.63134
5.013155,24.65054
5.013731,24.67064
5.014254,24.6895
5.014856,24.70826
5.01538,24.7262
5.015965,24.74445
5.016534,24.76396
5.01708,24.78261
5.017685,24.80257
5.018041,24.82314
5.018695,24.84244
5.019263,24.86136
5.019924,24.88043
5.020463,24.89935
5.021101,24.91846
5.021737,24.9372
5.022402,24.95621
5.023064,24.97568
5.023768,24.99446
5.024468,25.01331
5.025184,25.03506
5.025921,25.05459
5.026588,25.07343
5.027162,25.09353
5.027797,25.11134
5.028483,25.12925
5.029238,25.14877
5.029921,25.16734
5.030622,25.18634
5.031321,25.20504
5.03202,25.22367
5.032698,25.24452
5.033354,25.26339
5.034027,25.28212
5.03467,25.30128
5.035322,25.31896
5.03598,25.33802
5.036618,25.35696
5.037256,25.37589
5.037889,25.39389
5.038524,25.41368
5.039166,25.43242
5.039875,25.45322
5.040584,25.47191
5.041284,25.49002
5.041848,25.50991
5.042502,25.52888
5.043208,25.54782
5.043861,25.56684
5.04454,25.58573
5.045218,25.60462
5.045862,25.62375
5.046508,25.64261
5.047151,25.66237
5.047796,25.68095
5.048448,25.69971
5.049039,25.71865
5.049723,25.73771
5.050386,25.75656
5.051026,25.77645
5.051666,25.79522
5.052303,25.81416
5.05293,25.83404
5.053546,25.8546
5.054156,25.87563
5.05472,25.89428
5.055326,25.9136
5.055933,25.93215
5.056566,25.95115
5.057155,25.96962
5.057738,25.98845
5.058392,26.00719
5.059003,26.02616
5.059651,26.04474
5.060308,26.06359
5.060962,26.08455
5.061615,26.1031
5.062265,26.12256
5.062922,26.1417
5.063579,26.15984
5.064246,26.17885
5.064917,26.19756
5.065462,26.21662
5.066032,26.23552
5.066629,26.25346
5.067218,26.27289
5.067813,26.29438
5.068417,26.31326
5.069018,26.33225
5.069629,26.35141
5.070235,26.36929
5.07084,26.38706
5.071447,26.40535
5.072041,26.42372
5.072399,26.4432
5.072974,26.46163
5.073548,26.48028
5.074137,26.50157
5.074704,26.51921
5.075282,26.53687
5.075859,26.55579
5.076444,26.57482
5.077141,26.5928
5.077666,26.61086
5.078265,26.62976
5.078861,26.64864
