Diameter,Time
3.679047,13.4042
3.61441,13.4233
3.395309,13.44241
3.426041,13.46121
3.443161,13.48032
3.385483,13.49903
3.445602,13.51802
3.478165,13.53714
3.746597,13.55591
3.901428,13.57504
3.916183,13.59385
3.916946,13.61411
3.952225,13.63286
3.988235,13.65286
4.091095,13.67169
4.103027,13.69168
4.12381,13.71136
4.168427,13.73048
4.124023,13.75027
4.068298,13.76902
4.048981,13.78777
4.018127,13.80667
3.897659,13.82721
3.814682,13.84666
3.900223,13.86559
3.900726,13.88497
3.900604,13.9049
3.909043,13.92393
3.90947,13.9429
3.909683,13.96188
3.893738,13.98074
3.85228,13.99999
3.842026,14.01877
3.791824,14.03919
3.793015,14.05969
3.832596,14.07952
3.783264,14.11081
3.750336,14.12923
3.784592,14.14816
4.011841,14.1673
4.015121,14.1862
4.059799,14.20511
4.015198,14.2245
4.085632,14.24483
4.064789,14.26539
3.960724,14.28434
3.848633,14.30333
3.805725,14.32212
3.80838,14.34133
3.925125,14.36031
3.761139,14.37925
3.761322,14.39819
3.950058,14.41706
4.032608,14.43631
4.029999,14.45654
3.994751,14.47625
3.995666,14.49495
4.128174,14.5142
4.146973,14.53215
4.23082,14.55111
4.347672,14.57009
4.347046,14.59522
4.358932,14.61402
4.358841,14.633
4.302948,14.6525
4.292587,14.67391
4.218079,14.69292
4.218689,14.71179
4.294891,14.73194
4.294296,14.75086
4.179565,14.77017
4.29512,14.78911
4.240189,14.80812
4.230133,14.82731
4.228867,14.84698
4.227295,14.86636
4.161255,14.88735
4.162735,14.90676
4.161087,14.92634
4.160873,14.94582
4.158752,14.96466
4.160217,14.9832
4.1651,15.00213
4.210831,15.02115
4.267914,15.0406
4.268127,15.06014
4.269516,15.07939
4.661346,15.09951
4.366074,15.11893
4.389877,15.13812
4.650162,15.15689
4.785812,15.17587
5.041061,15.19524
4.723083,15.21529
4.813614,15.23419
4.974533,15.25319
5.024673,15.27258
5.140839,15.29228
5.260086,15.31309
5.086838,15.33243
4.946075,15.35199
5.303162,15.37105
5.321106,15.39002
5.347198,15.40885
5.243057,15.42786
5.159943,15.44675
5.160385,15.49473
5.16478,15.51629
5.157089,15.53634
5.15947,15.55555
5.146286,15.57418
5.167038,15.59298
5.1427,15.61184
5.139938,15.63125
5.132614,15.64981
5.181519,15.66953
5.212234,15.68912
5.204422,15.70786
5.179092,15.72882
5.165878,15.74903
5.184799,15.76761
5.169128,15.78666
5.165771,15.80506
5.155762,15.82462
5.161774,15.84297
5.153107,15.86228
5.16217,15.88093
5.184036,15.89997
5.184708,15.91916
5.222336,15.93959
5.233887,15.959
5.2341,15.97777
5.284225,15.99695
5.286942,16.01578
5.327759,16.03496
5.343018,16.05314
5.377289,16.0722
5.358536,16.09098
5.399124,16.11027
5.379364,16.12928
5.372681,16.15184
5.342834,16.17003
5.334702,16.18895
5.315292,16.20781
5.307907,16.22639
5.316818,16.24594
5.335251,16.26482
5.269012,16.28373
5.145477,16.3027
5.145477,16.32185
5.145477,16.34142
5.145477,16.36271
5.145477,16.38165
5.145477,16.40096
5.145477,16.41968
5.145477,16.43812
5.145477,16.45802
5.145477,16.4768
5.145477,16.4959
5.169449,16.51576
5.356979,16.53461
5.398132,16.55316
5.286942,16.57393
5.30864,16.59292
5.44397,16.612
5.360138,16.63097
5.479935,16.65064
5.380295,16.67125
5.387558,16.69104
5.405182,16.71083
5.378983,16.72994
5.376022,16.74872
5.396591,16.76777
5.403107,16.78812
5.401138,16.80727
5.410141,16.82594
5.616669,16.84601
5.687729,16.86508
5.713547,16.88399
5.717972,16.90293
5.7146,16.92241
5.718704,16.94191
5.710236,16.96129
5.702789,16.98083
5.702072,17.00108
5.698563,17.0196
5.692993,17.03859
5.696213,17.0576
5.690308,17.07653
5.683289,17.09558
5.671982,17.11437
5.669144,17.13347
5.668549,17.15327
5.661972,17.17202
5.658997,17.19106
5.660645,17.2106
5.661224,17.22921
5.642548,17.24883
5.628067,17.26772
5.614136,17.28672
5.593765,17.30631
5.580566,17.32528
5.55838,17.34406
5.505264,17.36272
5.491852,17.38154
5.471191,17.39953
5.594513,17.42021
5.448395,17.43947
5.451447,17.45846
5.326996,17.47749
5.380295,17.49647
5.363876,17.51601
5.360901,17.53479
5.346893,17.5539
5.367325,17.57261
5.359573,17.59318
5.355774,17.61218
5.363586,17.6322
5.359619,17.65175
5.367233,17.67086
5.367264,17.69003
5.363052,17.70901
5.361145,17.72823
5.373352,17.7472
5.381653,17.76582
5.360184,17.78531
5.347641,17.80523
5.344223,17.82475
5.347931,17.84576
5.34642,17.86596
5.343796,17.88522
5.371002,17.90518
5.372711,17.92485
5.389328,17.94369
5.388367,17.96273
5.388962,17.98092
5.396606,17.9997
5.403137,18.01872
5.403793,18.03763
5.446472,18.0592
5.458466,18.0785
5.444443,18.09731
5.444244,18.11625
5.4431,18.13535
5.449051,18.15417
5.460144,18.17217
5.456177,18.19128
5.454437,18.21041
5.455124,18.23009
5.464783,18.24797
5.463669,18.26834
5.462585,18.28803
5.47403,18.30707
5.471359,18.3258
5.484634,18.34483
5.487564,18.3637
5.481491,18.38282
5.487503,18.40174
5.48735,18.42072
5.553589,18.4397
5.576126,18.4583
5.582047,18.4785
5.591751,18.4972
5.604065,18.51602
5.627747,18.5363
5.653107,18.55569
5.659943,18.57457
5.68927,18.59357
5.683945,18.61261
5.701141,18.6314
5.701508,18.65037
5.702942,18.66924
5.699387,18.69144
5.711853,18.71191
5.707825,18.73075
5.704178,18.74996
5.703186,18.76938
5.729431,18.7881
5.706177,18.80737
5.705856,18.82765
5.697098,18.84648
5.708817,18.86556
5.70433,18.88444
5.707108,18.90512
5.71199,18.92334
5.715286,18.94218
5.709305,18.9614
5.714172,18.98043
5.731018,18.9991
5.730743,19.018
5.697525,19.03694
5.722549,19.05589
5.739487,19.07482
5.739349,19.0939
5.764511,19.11375
5.746429,19.13334
5.781799,19.15243
5.773392,19.1714
5.735062,19.19018
5.77504,19.20896
5.774719,19.22817
5.799683,19.24602
5.798721,19.26493
5.799637,19.28374
5.813477,19.3028
5.803085,19.32345
5.806732,19.34266
5.806183,19.36122
5.809967,19.38025
5.848755,19.39908
5.848618,19.41751
5.848251,19.43657
5.86972,19.45539
5.869598,19.47452
5.855469,19.49327
5.855606,19.51255
5.856827,19.53264
5.866821,19.55223
5.870239,19.57114
5.874359,19.58894
5.875671,19.60745
5.889679,19.62655
5.88826,19.64533
5.865143,19.6644
5.857773,19.68327
5.862686,19.70235
5.855042,19.72025
5.836777,19.74053
5.833969,19.75998
5.837143,19.77948
5.846359,19.79783
5.850037,19.81723
5.844803,19.83679
5.844223,19.85619
5.840302,19.87542
5.84285,19.8942
5.806808,19.91312
5.823486,19.93204
5.852798,19.95297
5.819626,19.97204
5.8228,19.99013
5.824692,20.00883
5.834961,20.02776
5.831161,20.04676
5.832001,20.06582
5.832291,20.085
5.803131,20.10377
5.80899,20.12325
5.807602,20.14311
5.799103,20.16346
5.7995,20.18279
5.798386,20.20124
5.792801,20.22007
5.783249,20.23902
5.792984,20.258
5.795273,20.27567
5.830505,20.2947
5.791092,20.31387
5.80928,20.33282
5.811508,20.35107
5.812119,20.37109
5.765625,20.39076
5.783173,20.40972
5.590225,20.42866
5.590225,20.44746
5.590225,20.4664
5.590225,20.48592
5.590225,20.50474
5.590225,20.5237
5.590225,20.54281
4.865356,20.5611
5.308975,20.58148
5.20285,20.60061
5.473068,20.62071
5.452805,20.63875
5.745392,20.65783
5.624481,20.67676
5.785019,20.69551
5.678055,20.71498
5.555481,20.73495
5.555481,20.75396
5.555481,20.77281
5.555481,20.79265
5.555481,20.81123
5.555481,20.83121
5.555481,20.85089
5.555481,20.86921
5.555481,20.8898
5.555481,20.9087
5.670944,20.92811
5.635696,20.94696
5.612579,20.96586
5.608719,20.98474
5.726563,21.00553
5.848999,21.02526
5.894058,21.04427
5.878922,21.06324
5.874374,21.08194
5.809677,21.10082
5.789337,21.11983
5.792709,21.13889
5.868225,21.15746
5.902039,21.17639
5.854248,21.19537
5.856903,21.21573
5.904205,21.23521
5.816284,21.25303
5.816299,21.27224
5.814163,21.29118
5.807693,21.31001
5.805206,21.3286
5.81131,21.3476
5.808777,21.36727
5.820404,21.38657
5.823196,21.40625
5.827179,21.42691
5.829788,21.44611
5.830597,21.46488
5.865616,21.48379
5.860672,21.50368
5.868652,21.52256
5.946671,21.54146
5.94722,21.56043
5.947021,21.57936
5.947784,21.59833
5.937378,21.6173
5.948868,21.63781
5.949142,21.65718
5.945587,21.67603
5.971664,21.69525
5.96022,21.71416
5.981812,21.73277
6.000214,21.75184
5.994843,21.77067
5.994675,21.78977
5.995331,21.80868
5.99707,21.82765
5.997986,21.84818
5.996628,21.86864
5.992844,21.88885
5.993851,21.90772
6.00386,21.92666
6.006561,21.94567
6.001694,21.96361
6.009415,21.98248
6.012512,22.00144
6.023315,22.02026
6.004547,22.03981
6.003128,22.06021
5.999512,22.07974
6.00238,22.0991
5.998322,22.11928
6.002487,22.13892
6.022034,22.15785
6.01358,22.17678
6.001358,22.196
6.009384,22.21493
5.998932,22.23409
5.994354,22.25271
5.994354,22.27351
5.984558,22.29309
5.97879,22.31267
5.961853,22.33156
5.958633,22.35073
5.940155,22.36894
5.89267,22.38762
5.781067,22.40594
5.752808,22.42534
5.775726,22.44476
5.78743,22.46375
5.805389,22.48405
5.812485,22.50261
5.817108,22.52147
5.838486,22.54175
5.832657,22.56072
5.89151,22.57973
5.924164,22.5987
5.911819,22.61821
5.93042,22.6371
5.929092,22.65617
5.932678,22.67505
5.935043,22.69542
5.937851,22.71499
5.939697,22.73368
5.900497,22.75281
5.91835,22.77164
5.919128,22.79088
5.933472,22.81629
5.932907,22.83593
5.938477,22.85497
5.929459,22.87475
5.899521,22.89382
5.900375,22.91549
5.899307,22.93476
5.932205,22.95377
5.92836,22.97269
5.944061,22.99191
5.9534,23.0107
5.943436,23.02909
5.946014,23.04807
5.929932,23.06677
5.878998,23.0861
5.882401,23.10538
5.870697,23.12557
5.901688,23.14508
5.883896,23.16306
5.902023,23.18203
5.95015,23.20083
5.960663,23.21993
5.963837,23.2387
5.956543,23.2578
5.955963,23.27675
5.956161,23.29587
5.964554,23.31453
5.96405,23.33511
5.996033,23.35474
6.001694,23.37372
6.000244,23.39271
5.934433,23.41189
5.9953,23.43126
6.062454,23.45001
6.057693,23.46893
6.045776,23.48784
6.02771,23.50718
6.010239,23.5267
6.005386,23.54781
5.998672,23.5668
6.002884,23.58592
6.029312,23.60475
6.034424,23.62389
6.043793,23.6434
5.987915,23.66318
6.114975,23.68205
6.101685,23.70104
6.022202,23.71992
6.027908,23.73952
6.048645,23.76011
6.086395,23.77933
6.085129,23.79859
6.088913,23.81685
6.089752,23.83601
6.100586,23.85484
6.107346,23.87409
6.103699,23.8941
6.10321,23.91354
6.103638,23.93262
6.107239,23.95188
6.114182,23.97245
6.145203,23.99276
6.118973,24.01165
6.006073,24.03043
5.999252,24.04919
6.013641,24.06816
6.015259,24.08711
6.027969,24.10609
6.0289,24.12497
5.997177,24.14418
5.975403,24.16308
6.019211,24.18322
5.581558,24.20202
5.581558,24.22097
5.581558,24.2387
4.958221,24.25769
5.357025,24.27678
5.388885,24.29564
5.360718,24.31473
5.48053,24.33367
5.593628,24.35276
5.62323,24.37224
5.777954,24.39268
5.824097,24.41219
5.788406,24.43056
5.567963,24.44964
5.564575,24.46903
5.57457,24.48948
5.606293,24.51019
5.620331,24.52977
5.620438,24.54867
5.700287,24.56713
5.739822,24.58617
5.758713,24.60655
5.796005,24.62557
5.836853,24.64423
5.837433,24.66425
5.835388,24.68358
5.817642,24.70223
5.821686,24.72135
5.86116,24.73971
5.835831,24.75869
5.898102,24.77876
5.903336,24.79754
5.924011,24.81799
5.923264,24.83815
5.940353,24.85771
5.941833,24.87742
5.929276,24.89621
5.929291,24.91506
5.916641,24.9341
5.932877,24.95311
5.932541,24.97207
5.913574,24.9911
5.9133,25.01001
5.93338,25.03095
5.915192,25.04983
5.914459,25.06872
5.917603,25.0877
5.930313,25.10674
5.932541,25.12572
5.901779,25.14458
5.902557,25.16452
5.904739,25.18318
5.905014,25.2024
5.904953,25.22165
5.893951,25.24322
5.892593,25.26278
5.88588,25.28179
5.885315,25.30057
5.873886,25.31957
5.863785,25.33901
5.884277,25.35797
5.865799,25.37727
5.905502,25.39659
5.896469,25.41542
5.874161,25.43553
5.880402,25.45661
5.881866,25.47561
5.882111,25.49482
5.878479,25.51397
5.883652,25.53296
5.884201,25.55083
5.842575,25.56979
5.842239,25.58892
5.875107,25.6078
5.865875,25.62673
5.864563,25.64627
5.864532,25.66666
5.868469,25.68615
5.869431,25.70507
5.869568,25.72392
5.864975,25.74191
5.878998,25.76083
5.879593,25.78074
5.872101,25.79984
5.860977,25.8198
5.856613,25.83869
5.854935,25.85891
5.8517,25.87922
5.837265,25.89881
5.83847,25.91756
5.833801,25.93735
5.854492,25.95612
5.852585,25.97549
5.874695,25.9948
5.899673,26.0155
5.901001,26.03431
5.90535,26.05298
5.905029,26.07221
5.90509,26.09257
5.902756,26.11122
5.897858,26.13055
5.897202,26.14973
5.880173,26.16923
5.882675,26.18872
5.878922,26.20761
5.889282,26.22777
5.90065,26.24682
5.912003,26.26581
5.9375,26.28469
5.95314,26.30495
5.962402,26.32445
5.963638,26.34443
5.956253,26.36391
5.965378,26.38365
5.958069,26.40343
5.955002,26.42227
5.955124,26.44128
5.977493,26.46017
5.999741,26.47899
6.000031,26.49816
6.002548,26.51841
6.003769,26.53835
5.998032,26.55773
5.997879,26.57738
6.002502,26.59634
6.017883,26.61519
6.018921,26.63411
6.011536,26.65299
6.021317,26.67206
6.026611,26.69115
6.027237,26.71005
6.020676,26.73027
6.022217,26.74981
6.052521,26.76881
6.052338,26.78771
6.0242,26.80664
6.049515,26.82562
6.065155,26.845
6.088379,26.86373
6.093643,26.88263
6.103867,26.90059
6.104019,26.91988
6.114151,26.94015
6.118027,26.95996
6.119217,26.97896
6.117142,26.99812
6.11235,27.0167
6.111221,27.03567
6.116837,27.05454
6.113586,27.07355
6.119171,27.09194
6.152496,27.11073
6.145432,27.12974
6.143402,27.15029
6.145325,27.16974
6.139145,27.18868
6.117844,27.20811
6.11145,27.22687
6.110718,27.24574
6.106873,27.26451
6.116058,27.28342
6.139252,27.30268
6.147064,27.32091
6.14769,27.33992
6.153961,27.36055
6.159622,27.38021
6.170105,27.39932
6.158356,27.41925
6.170822,27.4387
6.161255,27.45816
6.151566,27.47766
6.172195,27.49677
6.152954,27.51586
6.151825,27.53494
6.148911,27.55401
6.147446,27.57465
6.147903,27.59355
6.133575,27.61266
6.10675,27.63099
6.124237,27.6501
6.120148,27.66955
6.099304,27.68867
6.081238,27.70779
6.090363,27.72668
6.092911,27.74622
6.099747,27.76517
6.073929,27.78534
6.065399,27.80479
6.055756,27.82408
6.055511,27.84406
6.051666,27.86381
6.05484,27.88272
6.058014,27.90057
6.059113,27.91987
6.060028,27.93769
6.060379,27.95747
6.074066,27.97695
6.08432,27.99774
6.075699,28.01682
6.079422,28.03591
6.079666,28.05353
6.076416,28.07291
6.084686,28.09125
6.062332,28.11018
6.062607,28.13011
6.034119,28.14993
6.050629,28.16874
6.080856,28.18757
6.081314,28.20801
6.100143,28.22757
6.101181,28.24657
6.104965,28.26549
6.101501,28.28444
6.101913,28.30369
6.098633,28.32283
6.087631,28.34248
6.0681,28.3614
6.066376,28.38152
6.026352,28.39946
6.015045,28.42101
6.021805,28.44077
6.036407,28.45999
6.060669,28.4788
6.06073,28.49824
6.038239,28.51672
6.042313,28.5359
6.042145,28.55373
6.077286,28.57265
6.07811,28.59146
6.072174,28.61055
6.092163,28.63132
6.096283,28.65082
6.088318,28.66976
6.08989,28.6888
6.087402,28.70819
6.080292,28.72768
6.094254,28.74671
6.101059,28.76555
6.105942,28.78454
6.106659,28.80335
6.106522,28.82255
6.098221,28.84451
6.063446,28.86365
6.061279,28.88272
6.070724,28.90178
6.070618,28.91985
6.071838,28.93892
6.07019,28.96036
6.094925,28.97975
6.110138,28.99874
6.114441,29.01757
6.08728,29.03676
6.090469,29.0573
6.100739,29.07674
6.110764,29.09578
6.138107,29.11475
6.132858,29.13359
6.149429,29.15256
6.150635,29.17161
6.182693,29.19055
6.147263,29.20842
6.140076,29.227
6.131088,29.24641
6.129883,29.26583
6.130112,29.28544
6.120956,29.30424
6.109634,29.32384
6.109756,29.34267
6.112717,29.36179
6.114639,29.38072
6.114792,29.39994
6.108383,29.41893
6.113449,29.43774
6.102524,29.45769
6.088821,29.47828
6.090973,29.49893
6.082367,29.51855
6.070496,29.53739
6.081085,29.55641
6.080261,29.57591
6.089417,29.59486
6.097153,29.61365
6.077042,29.63278
6.093231,29.65159
6.101074,29.66983
6.101288,29.69011
6.102325,29.70975
6.024078,29.72988
5.568756,29.74836
5.569077,29.7668
5.660477,29.78637
5.547134,29.80537
5.812073,29.82538
5.694809,29.84448
5.857803,29.86383
5.683731,29.88321
5.729111,29.90318
5.712219,29.92318
5.32988,29.9428
5.32988,29.96094
5.32988,29.97938
5.32988,29.99963
