Diameter,Time
3.007324,2.02727
3.022171,2.046451
2.984589,2.065511
2.948929,2.08473
2.940262,2.104314
2.948944,2.124233
2.948044,2.143207
2.948837,2.162436
2.949921,2.181082
2.987259,2.200123
2.952866,2.220995
2.82518,2.240552
2.684219,2.259001
2.623611,2.278172
2.602203,2.296659
2.556656,2.31603
2.498001,2.335883
2.499466,2.355222
2.478867,2.374352
2.459793,2.393184
2.459229,2.412365
2.459503,2.433198
2.450272,2.452195
2.476746,2.471696
2.476837,2.491345
2.490982,2.510073
2.51619,2.529113
2.517593,2.549563
2.500839,2.569698
2.501389,2.588752
2.487534,2.608786
2.487503,2.627919
2.472107,2.648839
2.472748,2.667948
2.473312,2.686863
2.490509,2.705829
2.498291,2.724667
2.491272,2.743598
2.460098,2.762344
2.457092,2.781302
2.453903,2.800264
2.442154,2.818988
2.426285,2.838067
2.425781,2.859741
2.425385,2.879234
2.427094,2.898111
2.435959,2.917225
2.436157,2.936161
2.44313,2.95508
2.436508,2.974434
2.437042,2.994998
2.443741,3.01451
2.44342,3.033635
2.443527,3.052718
2.435669,3.073482
2.429733,3.092359
2.449356,3.11037
2.449066,3.129327
2.448532,3.148316
2.420349,3.167456
2.416779,3.186385
2.416504,3.205269
2.423737,3.224284
2.417221,3.243057
2.423904,3.262022
2.442474,3.282599
2.459778,3.301847
2.459595,3.320354
2.463455,3.339367
2.455673,3.358134
2.471268,3.377379
2.463531,3.396169
2.463409,3.415275
2.469238,3.434479
2.467133,3.453332
2.467926,3.472604
2.467194,3.492936
2.465378,3.512221
2.432693,3.531375
2.389221,3.550237
2.388702,3.569256
2.388397,3.588439
2.388412,3.607015
2.388428,3.626044
2.39035,3.645635
2.392563,3.664743
2.390747,3.683649
2.389175,3.703867
2.383087,3.723332
2.361801,3.742273
2.358292,3.761287
2.363068,3.780277
2.362793,3.79913
2.38092,3.818235
2.381195,3.83726
2.381088,3.85603
2.397324,3.875469
2.397095,3.894574
2.393906,3.915099
2.371857,3.933454
2.36586,3.952265
2.36525,3.971512
2.387817,3.990448
2.393616,4.009255
2.393524,4.028199
2.39357,4.047235
2.421616,4.06676
2.422073,4.085556
2.428299,4.104648
2.438126,4.125258
2.431061,4.144312
2.429916,4.163315
2.388367,4.182198
2.388199,4.201051
2.402603,4.220141
2.426865,4.238504
2.402679,4.257169
2.417786,4.276337
2.42746,4.29541
2.469406,4.314719
2.427719,4.335152
2.42392,4.354596
2.42421,4.373595
2.424622,4.392672
2.426392,4.41148
2.411133,4.430472
2.423004,4.449502
2.404266,4.468619
2.404312,4.487526
2.422668,4.507105
2.402771,4.526026
2.40303,4.547357
2.403107,4.567032
2.400223,4.586537
2.399918,4.60542
2.406464,4.62446
2.396423,4.643198
2.396179,4.662186
2.384872,4.68115
2.430191,4.700202
2.384949,4.718987
2.43425,4.738188
2.378342,4.758497
2.392883,4.776794
2.406342,4.795915
2.430817,4.814895
2.433914,4.83337
2.434921,4.852356
2.434464,4.871219
2.436844,4.890284
2.436249,4.909344
2.433594,4.928326
2.429932,4.947109
2.427643,4.96741
2.434509,4.986985
2.428406,5.006151
2.438019,5.024284
2.438309,5.04307
2.494919,5.06216
2.507141,5.080989
2.569046,5.100296
2.576965,5.1195
2.589951,5.138499
2.621658,5.157287
2.627014,5.177844
2.649994,5.19732
2.648911,5.216077
2.658234,5.235106
2.676788,5.254236
2.685745,5.271974
2.694519,5.291071
2.693588,5.309873
2.739288,5.330068
2.73909,5.348981
2.730316,5.368098
2.731689,5.388387
2.730606,5.40706
2.739487,5.425049
2.736649,5.444079
2.748932,5.463096
2.757385,5.480919
2.764801,5.500446
2.939301,5.519485
2.816956,5.539052
1.928772,5.55794
2.166855,5.576909
2.260635,5.597459
2.29541,5.615902
2.505905,5.635029
2.407028,5.653697
2.405136,5.672239
2.450333,5.691212
2.488724,5.710225
2.45932,5.730497
2.460007,5.751198
2.478333,5.77012
2.534317,5.788982
2.532181,5.809601
2.459732,5.829751
2.46637,5.850037
2.466446,5.869592
2.455887,5.889892
2.416168,5.90874
2.419571,5.927755
2.468613,5.947623
2.469269,5.966653
2.557281,5.986288
2.557846,6.005101
2.622437,6.026671
2.636261,6.046196
2.620697,6.065662
2.645065,6.085177
2.620941,6.103992
2.729202,6.123704
2.729858,6.143579
2.732712,6.162429
2.73793,6.18151
2.752182,6.200486
2.739426,6.219315
2.740189,6.239877
2.739227,6.26003
2.739792,6.279107
2.761093,6.29789
2.767502,6.316394
2.742279,6.335134
2.686172,6.354062
2.786667,6.373463
2.730988,6.392443
2.774826,6.411545
2.343582,6.43736
2.399368,6.458517
2.40062,6.477957
2.388275,6.497734
2.341537,6.517267
2.571655,6.535823
2.571777,6.554847
2.544144,6.574672
2.522415,6.595311
2.490417,6.615653
2.464523,6.634338
2.458145,6.655144
2.471939,6.674284
2.472351,6.693233
2.458481,6.711516
2.474716,6.730771
2.49498,6.750121
2.485657,6.769086
2.495758,6.788011
2.487167,6.807113
2.534027,6.82618
2.53801,6.845134
2.538345,6.866499
2.547791,6.885055
2.551422,6.9042
2.550934,6.923117
2.568893,6.94249
2.589722,6.961446
2.589462,6.980177
2.610977,6.99923
2.603714,7.017988
2.615326,7.036157
2.666748,7.055518
2.691254,7.076292
2.744766,7.096038
2.842087,7.115365
2.951614,7.13292
2.984497,7.152415
2.984283,7.172021
2.987823,7.190855
2.951004,7.210482
2.951004,7.228502
2.951004,7.247119
