Diameter,Time
3.869553,13.4233
3.41806,13.44241
4.140335,13.46121
4.525513,13.48032
3.766205,13.49903
3.600372,13.51802
3.697998,13.53714
3.725159,13.55591
3.725479,13.57504
3.843491,13.59385
3.79541,13.61411
4.009125,13.63286
4.054489,13.65286
4.007446,13.67169
3.952042,13.69168
3.922836,13.71136
3.964996,13.73048
3.984314,13.75027
3.950638,13.76902
3.940872,13.78777
3.985398,13.80667
3.99826,13.82721
4.097992,13.84666
4.330429,13.86559
4.304611,13.88497
4.304108,13.9049
4.288956,13.92393
4.303589,13.9429
4.378876,13.96188
4.303467,13.98074
4.378876,13.99999
4.391037,14.01877
4.417099,14.03919
4.542587,14.05969
4.278748,14.07952
4.420456,14.11081
4.421021,14.12923
4.554398,14.14816
4.609177,14.1673
4.555237,14.1862
4.680023,14.20511
4.555313,14.2245
4.607056,14.24483
4.441025,14.26539
4.381805,14.28434
4.442673,14.30333
4.440262,14.32212
4.419266,14.34133
4.573364,14.36031
4.573563,14.37925
4.674347,14.39819
4.705734,14.41706
4.785095,14.43631
4.830322,14.45654
4.811066,14.47625
4.525497,14.49495
4.970444,14.5142
4.970169,14.53215
4.969879,14.55111
4.65831,14.57009
4.912842,14.59522
5.085434,14.61402
4.911713,14.633
4.909363,14.6525
4.909119,14.67391
4.926193,14.69292
4.849701,14.71179
4.848297,14.73194
4.848526,14.75086
4.830521,14.77017
4.752228,14.78911
4.835876,14.80812
4.75444,14.82731
5.081741,14.84698
5.088394,14.86636
5.028183,14.88735
5.087616,14.90676
5.086823,14.92634
5.14949,14.94582
5.261978,14.96466
5.282272,14.9832
5.461884,15.00213
5.49408,15.02115
5.488495,15.0406
5.481934,15.06014
5.453506,15.07939
5.333069,15.09951
5.164078,15.11893
3.999679,15.13812
4.101761,15.15689
4.432556,15.17587
5.27211,15.19524
5.394684,15.21529
5.405518,15.23419
5.080841,15.25319
4.899948,15.27258
4.900604,15.29228
5.147705,15.31309
5.240448,15.33243
5.230728,15.35199
5.343048,15.37105
5.366852,15.39002
5.444717,15.40885
5.445786,15.42786
5.558258,15.44675
5.570084,15.49473
5.565384,15.51629
5.545593,15.53634
5.537231,15.55555
5.53508,15.57418
5.533585,15.59298
5.521469,15.61184
5.538391,15.63125
5.559738,15.64981
5.570023,15.66953
5.587967,15.68912
5.586807,15.70786
5.584122,15.72882
5.547775,15.74903
5.568542,15.76761
5.52417,15.78666
5.527695,15.80506
5.549728,15.82462
5.535004,15.84297
5.538452,15.86228
5.54068,15.88093
5.568695,15.89997
5.578629,15.91916
5.579834,15.93959
5.604752,15.959
5.631348,15.97777
5.61937,15.99695
5.639145,16.01578
5.641861,16.03496
5.707733,16.05314
5.755432,16.0722
5.771347,16.09098
5.778824,16.11027
5.778961,16.12928
5.79335,16.15184
5.798355,16.17003
5.827805,16.18895
5.829391,16.20781
5.843536,16.22639
5.839172,16.24594
5.819931,16.26482
5.856033,16.28373
5.185974,16.3027
5.185974,16.32185
5.185974,16.34142
5.185974,16.36271
5.185974,16.38165
5.185974,16.40096
5.185974,16.41968
5.185974,16.43812
5.185974,16.45802
5.185974,16.4768
5.185974,16.4959
5.185974,16.51576
5.86615,16.53461
5.80928,16.55316
5.625702,16.57393
5.747696,16.59292
5.738617,16.612
5.760834,16.63097
5.787521,16.65064
5.766907,16.67125
5.766602,16.69104
5.764084,16.71083
5.786346,16.72994
5.792465,16.74872
5.762756,16.76777
5.786545,16.78812
5.769241,16.80727
5.691406,16.82594
5.633667,16.84601
5.908463,16.86508
5.828156,16.88399
5.533661,16.90293
5.598602,16.92241
5.611725,16.94191
5.770523,16.96129
5.767456,16.98083
5.744736,17.00108
5.723862,17.0196
5.762543,17.03859
5.723557,17.0576
5.725571,17.07653
5.726242,17.09558
5.730865,17.11437
5.732025,17.13347
5.743591,17.15327
5.717621,17.17202
5.735016,17.19106
5.735413,17.2106
5.732849,17.22921
5.744354,17.24883
5.743607,17.26772
5.681198,17.28672
5.661163,17.30631
5.533096,17.32528
5.527573,17.34406
5.547882,17.36272
5.410202,17.38154
5.432678,17.39953
5.402557,17.42021
5.510956,17.43947
5.687469,17.45846
5.720139,17.47749
5.861435,17.49647
5.719269,17.51601
5.573975,17.53479
5.573517,17.5539
5.617218,17.57261
5.63327,17.59318
5.636826,17.61218
5.675308,17.6322
5.784958,17.65175
5.834518,17.67086
5.84729,17.69003
5.874237,17.70901
5.879883,17.72823
5.900604,17.7472
5.933853,17.76582
5.99971,17.78531
6.006271,17.80523
6.01088,17.82475
6.013474,17.84576
6.020737,17.86596
6.043991,17.88522
6.053589,17.90518
6.054245,17.92485
6.062408,17.94369
6.093445,17.96273
6.087387,17.98092
6.08522,17.9997
6.088882,18.01872
6.094177,18.03763
6.095276,18.0592
6.103745,18.0785
6.108261,18.09731
6.111969,18.11625
6.105759,18.13535
6.065536,18.15417
6.056335,18.17217
6.058182,18.19128
6.055679,18.21041
6.106659,18.23009
6.139984,18.24797
6.116821,18.26834
6.129547,18.28803
6.131088,18.30707
6.136414,18.3258
6.146439,18.34483
6.134033,18.3637
6.144547,18.38282
6.148148,18.40174
6.152191,18.42072
6.151154,18.4397
6.127014,18.4583
6.125259,18.4785
6.102112,18.4972
6.105377,18.51602
6.099945,18.5363
6.125427,18.55569
6.128357,18.57457
6.138443,18.59357
6.171707,18.61261
6.178452,18.6314
6.175858,18.65037
6.167786,18.66924
6.16246,18.69144
6.136368,18.71191
6.106415,18.73075
6.104935,18.74996
6.104248,18.76938
6.101746,18.7881
6.097397,18.80737
6.093124,18.82765
6.058105,18.84648
6.057816,18.86556
6.057724,18.88444
6.112091,18.90512
6.145691,18.92334
6.148453,18.94218
6.149109,18.9614
6.147995,18.98043
6.184158,18.9991
6.155045,19.018
6.145416,19.03694
6.138458,19.05589
6.15686,19.07482
6.144379,19.0939
6.134399,19.11375
6.136795,19.13334
6.170441,19.15243
6.19899,19.1714
6.196564,19.19018
6.175262,19.20896
6.146652,19.22817
6.170273,19.24602
6.171829,19.26493
6.158249,19.28374
6.162262,19.3028
6.16214,19.32345
6.185318,19.34266
6.186996,19.36122
6.175156,19.38025
6.199417,19.39908
6.199509,19.41751
6.18074,19.43657
6.179626,19.45539
6.179413,19.47452
6.19606,19.49327
6.178772,19.51255
6.170563,19.53264
6.153137,19.55223
6.15062,19.57114
6.15596,19.58894
6.147476,19.60745
6.147949,19.62655
6.147949,19.64533
6.140472,19.6644
6.134033,19.68327
6.135162,19.70235
6.144775,19.72025
6.168442,19.74053
6.184555,19.75998
6.227615,19.77948
6.230057,19.79783
6.232208,19.81723
6.224411,19.83679
6.225494,19.85619
6.242874,19.87542
6.243805,19.8942
6.246811,19.91312
6.269119,19.93204
6.270782,19.95297
6.276672,19.97204
6.267563,19.99013
6.21199,20.00883
6.263916,20.02776
6.211838,20.04676
6.204727,20.06582
6.204956,20.085
6.203064,20.10377
6.157867,20.12325
6.152161,20.14311
6.156357,20.16346
6.208176,20.18279
6.221756,20.20124
6.221695,20.22007
6.208771,20.23902
6.209427,20.258
6.222992,20.27567
6.209366,20.2947
6.188538,20.31387
6.168457,20.33282
6.113861,20.35107
6.171158,20.37109
6.197372,20.39076
6.176575,20.40972
6.176575,20.42866
6.176575,20.44746
6.176575,20.4664
6.176575,20.48592
6.176575,20.50474
6.176575,20.5237
6.176575,20.54281
5.37677,20.5611
5.968613,20.58148
6.129532,20.60061
6.18515,20.62071
6.113144,20.63875
5.958481,20.65783
5.758011,20.67676
5.881714,20.69551
5.914078,20.71498
5.5569,20.73495
5.5569,20.75396
5.5569,20.77281
5.5569,20.79265
5.5569,20.81123
5.5569,20.83121
5.5569,20.85089
5.5569,20.86921
5.5569,20.8898
5.5569,20.9087
5.69606,20.92811
6.007751,20.94696
5.728088,20.96586
5.783432,20.98474
5.669846,21.00553
5.911179,21.02526
5.638275,21.04427
5.781693,21.06324
5.743195,21.08194
5.910065,21.10082
5.868866,21.11983
5.698334,21.13889
5.869141,21.15746
5.69928,21.17639
5.800919,21.19537
5.800705,21.21573
5.804474,21.23521
5.902634,21.25303
5.980301,21.27224
5.98999,21.29118
5.992798,21.31001
5.95192,21.3286
5.877609,21.3476
5.877487,21.36727
5.843658,21.38657
5.821503,21.40625
5.821915,21.42691
5.826416,21.44611
5.849243,21.46488
5.904373,21.48379
5.946732,21.50368
5.96814,21.52256
6.000122,21.54146
6.000031,21.56043
6.024765,21.57936
6.031784,21.59833
6.038757,21.6173
5.951752,21.63781
6.009109,21.65718
6.029022,21.67603
6.012238,21.69525
6.034286,21.71416
5.99852,21.73277
5.944427,21.75184
5.998871,21.77067
5.943939,21.78977
5.998398,21.80868
5.940216,21.82765
6.088364,21.84818
6.044037,21.86864
5.923462,21.88885
5.922989,21.90772
5.934372,21.92666
5.938919,21.94567
5.938553,21.96361
6.011597,21.98248
5.962265,22.00144
5.970428,22.02026
5.936432,22.03981
5.958466,22.06021
6.017548,22.07974
6.001923,22.0991
6.043182,22.11928
6.082733,22.13892
6.117264,22.15785
6.124268,22.17678
6.120361,22.196
6.113266,22.21493
6.117401,22.23409
6.058243,22.25271
6.058243,22.27351
5.887238,22.29309
6.004623,22.31267
5.907883,22.33156
6.04277,22.35073
6.1091,22.36894
6.107788,22.38762
6.551788,22.40594
6.158676,22.42534
5.979187,22.44476
5.596115,22.46375
6.01683,22.48405
6.17366,22.50261
5.73436,22.52147
5.735825,22.54175
6.475449,22.56072
6.133209,22.57973
5.779434,22.5987
5.782578,22.61821
5.908203,22.6371
6.044785,22.65617
5.976288,22.67505
5.919418,22.69542
5.833282,22.71499
5.835861,22.73368
5.829605,22.75281
5.778748,22.77164
5.722534,22.79088
5.721283,22.81629
5.723724,22.83593
5.732559,22.85497
5.990097,22.87475
6.020218,22.89382
6.04715,22.91549
6.06839,22.93476
6.121704,22.95377
6.178528,22.97269
6.178162,22.99191
6.128586,23.0107
6.115417,23.02909
6.146179,23.04807
6.150314,23.06677
6.155151,23.0861
6.111847,23.10538
6.160187,23.12557
6.109116,23.14508
6.103897,23.16306
6.065018,23.18203
6.024567,23.20083
6.059662,23.21993
6.020828,23.2387
6.082336,23.2578
6.079193,23.27675
6.085632,23.29587
6.183472,23.31453
6.187454,23.33511
6.205292,23.35474
6.207855,23.37372
6.233551,23.39271
6.338593,23.41189
6.337097,23.43126
6.204727,23.45001
6.228622,23.46893
6.244522,23.48784
6.256851,23.50718
6.207901,23.5267
6.168594,23.54781
6.202988,23.5668
6.204086,23.58592
6.175842,23.60475
6.150787,23.62389
6.152939,23.6434
6.123749,23.66318
6.153091,23.68205
6.156586,23.70104
6.174927,23.71992
6.1521,23.73952
6.192749,23.76011
6.245834,23.77933
6.248596,23.79859
6.249176,23.81685
6.341156,23.83601
6.324661,23.85484
6.301636,23.87409
6.305222,23.8941
6.303604,23.91354
6.329742,23.93262
6.325882,23.95188
6.340866,23.97245
6.346176,23.99276
6.428131,24.01165
6.123611,24.03043
6.104874,24.04919
6.146545,24.06816
6.206696,24.08711
6.211166,24.10609
6.203003,24.12497
6.142273,24.14418
6.030991,24.16308
5.923965,24.18322
5.923965,24.20202
5.923965,24.22097
5.923965,24.2387
5.932587,24.25769
5.548325,24.27678
5.762924,24.29564
5.802643,24.31473
6.164429,24.33367
6.13855,24.35276
5.899338,24.37224
5.865173,24.39268
5.854996,24.41219
5.866592,24.43056
5.930939,24.44964
5.983398,24.46903
6.031326,24.48948
6.142151,24.51019
6.166306,24.52977
6.18251,24.54867
6.167587,24.56713
6.152237,24.58617
6.168442,24.60655
6.191391,24.62557
6.253525,24.64423
6.215775,24.66425
6.213303,24.68358
6.33075,24.70223
6.109238,24.72135
6.244751,24.73971
6.204224,24.75869
6.217102,24.77876
6.19812,24.79754
6.197342,24.81799
6.162979,24.83815
6.199417,24.85771
6.118942,24.87742
6.074417,24.89621
6.075134,24.91506
6.128662,24.9341
6.158997,24.95311
6.158783,24.97207
6.158783,24.9911
6.159805,25.01001
6.156738,25.03095
6.15593,25.04983
6.159912,25.06872
6.15947,25.0877
6.17482,25.10674
6.174683,25.12572
6.174622,25.14458
6.174789,25.16452
6.171356,25.18318
6.171768,25.2024
6.19783,25.22165
6.174026,25.24322
6.186874,25.26278
6.181107,25.28179
6.180557,25.30057
6.125641,25.31957
6.124527,25.33901
6.124542,25.35797
6.137939,25.37727
6.067627,25.39659
5.98024,25.41542
6.040955,25.43553
5.947601,25.45661
5.800919,25.47561
5.950516,25.49482
5.818802,25.51397
5.955017,25.53296
6.114822,25.55083
6.13176,25.56979
6.146912,25.58892
6.146774,25.6078
6.146973,25.62673
6.166962,25.64627
6.165466,25.66666
6.178635,25.68615
6.198364,25.70507
6.20105,25.72392
6.199875,25.74191
6.194244,25.76083
6.201584,25.78074
6.230713,25.79984
6.221542,25.8198
6.224411,25.83869
6.179825,25.85891
6.175369,25.87922
6.150818,25.89881
6.149734,25.91756
5.885422,25.93735
5.812805,25.95612
5.859863,25.97549
5.859283,25.9948
5.883148,26.0155
5.884125,26.03431
6.046539,26.05298
6.187103,26.07221
6.186798,26.09257
6.197632,26.11122
6.184998,26.13055
6.173065,26.14973
6.124542,26.16923
6.108826,26.18872
6.057587,26.20761
6.05629,26.22777
6.056671,26.24682
6.101929,26.26581
6.163895,26.28469
6.163635,26.30495
6.197388,26.32445
6.158081,26.34443
6.104248,26.36391
6.155579,26.38365
6.152512,26.40343
6.167709,26.42227
6.155243,26.44128
5.99382,26.46017
5.956406,26.47899
5.953613,26.49816
5.997086,26.51841
6.125641,26.53835
6.162659,26.55773
6.163132,26.57738
6.163345,26.59634
6.164551,26.61519
6.169281,26.63411
6.175613,26.65299
6.171768,26.67206
6.169952,26.69115
6.146149,26.71005
6.147461,26.73027
6.196732,26.74981
6.185547,26.76881
6.140625,26.78771
6.138733,26.80664
6.152679,26.82562
6.15239,26.845
6.101395,26.86373
6.098007,26.88263
5.988464,26.90059
5.988358,26.91988
6.064941,26.94015
5.988724,26.95996
5.993347,26.97896
5.994507,26.99812
6.036316,27.0167
5.998642,27.03567
5.999649,27.05454
5.958466,27.07355
6.012863,27.09194
6.05368,27.11073
5.96582,27.12974
5.942566,27.15029
5.965698,27.16974
5.944107,27.18868
5.910904,27.20811
5.901779,27.22687
5.868927,27.24574
5.869919,27.26451
5.869812,27.28342
5.89975,27.30268
5.909058,27.32091
5.910858,27.33992
5.913315,27.36055
5.915314,27.38021
5.874146,27.39932
5.869247,27.41925
5.838745,27.4387
5.866272,27.45816
5.835114,27.47766
5.839508,27.49677
5.836197,27.51586
5.834885,27.53494
5.874313,27.55401
5.936157,27.57465
5.91832,27.59355
6.0168,27.61266
5.918732,27.63099
6.011978,27.6501
6.057373,27.66955
5.900589,27.68867
5.908951,27.70779
6.094131,27.72668
5.978226,27.74622
5.923096,27.76517
5.9776,27.78534
5.926697,27.80479
5.924606,27.82408
5.842926,27.84406
5.837143,27.86381
5.82251,27.88272
5.827682,27.90057
5.810333,27.91987
5.825653,27.93769
5.807846,27.95747
5.814148,27.97695
5.821381,27.99774
5.820862,28.01682
5.820618,28.03591
5.775818,28.05353
5.775177,28.07291
5.806519,28.09125
5.80217,28.11018
5.800735,28.13011
5.813431,28.14993
5.803879,28.16874
5.810776,28.18757
5.80191,28.20801
5.802475,28.22757
5.749313,28.24657
5.752167,28.26549
5.858475,28.28444
5.887497,28.30369
5.998474,28.32283
6.004761,28.34248
6.001831,28.3614
6.003952,28.38152
6.012299,28.39946
6.017548,28.42101
6.016815,28.44077
6.0159,28.45999
5.919769,28.4788
5.894608,28.49824
5.893997,28.51672
5.908279,28.5359
5.934982,28.55373
5.90419,28.57265
5.90947,28.59146
5.910294,28.61055
5.910065,28.63132
5.912964,28.65082
6.13208,28.66976
5.914093,28.6888
6.131653,28.70819
6.176788,28.72768
6.130157,28.74671
6.014572,28.76555
5.991272,28.78454
5.9888,28.80335
5.985046,28.82255
5.903107,28.84451
5.980194,28.86365
5.978668,28.88272
5.893051,28.90178
5.980988,28.91985
5.895874,28.93892
6.14003,28.96036
6.137726,28.97975
6.147125,28.99874
6.146713,29.01757
6.186111,29.03676
6.199814,29.0573
6.197495,29.07674
6.180023,29.09578
6.169739,29.11475
6.15004,29.13359
6.133163,29.15256
6.102936,29.17161
6.103073,29.19055
6.100723,29.20842
6.131912,29.227
6.130646,29.24641
6.133652,29.26583
6.125443,29.28544
6.123871,29.30424
6.123367,29.32384
6.110748,29.34267
6.110916,29.36179
6.079193,29.38072
6.083527,29.39994
6.119141,29.41893
6.119247,29.43774
6.152756,29.45769
6.157791,29.47828
6.214355,29.49893
6.29071,29.51855
6.273254,29.53739
6.289597,29.55641
6.215149,29.57591
6.287155,29.59486
6.294769,29.61365
6.291046,29.63278
6.187241,29.65159
6.222076,29.66983
6.221146,29.69011
5.955139,29.70975
6.227585,29.72988
5.709579,29.74836
6.286819,29.7668
6.420319,29.78637
6.402603,29.80537
5.917252,29.82538
5.937515,29.84448
5.892532,29.86383
5.668274,29.88321
5.874191,29.90318
5.986832,29.92318
5.986832,29.9428
5.986832,29.96094
5.986832,29.97938
5.986832,29.99963
